,all_data,gpt,counts,script,gpt_script
12,"['zrZTJPEEhFy', 'vsBKViCyqSOHI', 'jWruBseYHdiztk']","All three words do not start with ""a"" or ""A"".",nothing,"['zrZTJPEEhFy', 'vsBKViCyqSOHI', 'jWruBseYHdiztk']","['zrZTJPEEhFy', 'vsBKViCyqSOHI', 'jWruBseYHdiztk']
"
13,"['aaaaaaamaaPaJk', 'PPlTYBqQD', 'xkHqOTUkAGOtPfk']","The word that does not start with ""a"" or ""A"" is 'PPlTYBqQD'.",nothing,"['PPlTYBqQD', 'xkHqOTUkAGOtPfk']","['PPlTYBqQD', 'xkHqOTUkAGOtPfk']
"
14,"['FAvlIpLBP', 'HcfIao', 'lmyWlf']",'HcfIao',nothing,"['FAvlIpLBP', 'HcfIao', 'lmyWlf']","['FAvlIpLBP', 'HcfIao', 'lmyWlf']
"
15,"['xkSwLvqhii', 'DIDEcb', 'SnzCoxYCTpiMsaw']","The word ""DIDEcb"" does not start with ""a"" or ""A"".",nothing,"['xkSwLvqhii', 'DIDEcb', 'SnzCoxYCTpiMsaw']","['xkSwLvqhii', 'DIDEcb', 'SnzCoxYCTpiMsaw']
"
16,"['fEnebWe', 'dNApLsNGWruM', 'HXkZKCHQZv']","The word that does not start with ""a"" or ""A"" is 'fEnebWe'.",nothing,"['fEnebWe', 'dNApLsNGWruM', 'HXkZKCHQZv']","['fEnebWe', 'dNApLsNGWruM', 'HXkZKCHQZv']
"
17,"['horKOaKHYZpgb', 'FCCQi', 'BgJKmczZiNiT']","The word ""BgJKmczZiNiT"" does not start with ""a"" or ""A"".",nothing,"['horKOaKHYZpgb', 'FCCQi', 'BgJKmczZiNiT']","['horKOaKHYZpgb', 'FCCQi', 'BgJKmczZiNiT']
"
18,"['ABlRcsIVq', 'VIgDiMAByqnI', 'bqbbbbbbyb']","The word that does not start with ""a"" or ""A"" is ""bqbbbbbbyb"".",nothing,"['VIgDiMAByqnI', 'bqbbbbbbyb']","VIgDiMAByqnI
bqbbbbbbyb
"
19,"['wGsrKvAc', 'jfAeUVyBAElhh', 'yhKjZGF']","The word ""yhKjZGF"" does not start with ""a"" or ""A"".",nothing,"['wGsrKvAc', 'jfAeUVyBAElhh', 'yhKjZGF']","wGsrKvAc
jfAeUVyBAElhh
yhKjZGF
"
20,"['bGXPUXmVSv', 'bcInKb', 'mbbbrbbbbbbb']","The word 'bGXPUXmVSv' does not start with ""a"" or ""A"".",nothing,"['bGXPUXmVSv', 'bcInKb', 'mbbbrbbbbbbb']","bGXPUXmVSv
bcInKb
mbbbrbbbbbbb
"
21,"['QvqmyRCqooojXjE', 'XyZLMNReNBc', 'DxRbITcun']","The word that does not start with ""a"" or ""A"" is 'DxRbITcun'.",nothing,"['QvqmyRCqooojXjE', 'XyZLMNReNBc', 'DxRbITcun']","['QvqmyRCqooojXjE', 'XyZLMNReNBc', 'DxRbITcun']
"
22,"['bbbbbbbbmbBbb', 'HRBdIbG', 'hGPCbFgLeMyPl']",HRBdIbG,nothing,"['bbbbbbbbmbBbb', 'HRBdIbG', 'hGPCbFgLeMyPl']","bbbbbbbbmbBbb
HRBdIbG
hGPCbFgLeMyPl
"
23,"['krXPjBUNzOzhIH', 'nFBALdcBF', 'aPnycHoFeAQ']","The word that does not start with ""a"" or ""A"" is 'krXPjBUNzOzhIH'.",nothing,"['krXPjBUNzOzhIH', 'nFBALdcBF']","['krXPjBUNzOzhIH', 'nFBALdcBF']
"
24,"['tkcNTmEnQ', 'hlnDSyCXsPDaxdv', 'ZtqAgYH']",'hlnDSyCXsPDaxdv',nothing,"['tkcNTmEnQ', 'hlnDSyCXsPDaxdv', 'ZtqAgYH']","tkcNTmEnQ
hlnDSyCXsPDaxdv
ZtqAgYH
"
25,"['DmsRYVKaPj', 'VAlURUez', 'tQcuLOcV']","The word that does not start with ""a"" or ""A"" is 'tQcuLOcV'.",nothing,"['DmsRYVKaPj', 'VAlURUez', 'tQcuLOcV']","['DmsRYVKaPj', 'VAlURUez', 'tQcuLOcV']
"
26,"['oUXomfzwA', 'TyAcuEZcHcZ', 'VDTCxWNTJyM']",TyAcuEZcHcZ and VDTCxWNTJyM,nothing,"['oUXomfzwA', 'TyAcuEZcHcZ', 'VDTCxWNTJyM']","['oUXomfzwA', 'TyAcuEZcHcZ', 'VDTCxWNTJyM']
"
27,"['jpkLkLfBLzPLb', 'bbbqFbtR', 'RJIDhM']","The word ""bbbqFbtR"" does not start with ""a"" or ""A"".",nothing,"['jpkLkLfBLzPLb', 'bbbqFbtR', 'RJIDhM']","jpkLkLfBLzPLb
bbbqFbtR
RJIDhM
"
28,"['prcHlVY', 'OyWYfThopwZJk', 'hSCtCzQSNnuuvju']","The word not starting with ""a"" or ""A"" is 'OyWYfThopwZJk'.",nothing,"['prcHlVY', 'OyWYfThopwZJk', 'hSCtCzQSNnuuvju']","['prcHlVY', 'OyWYfThopwZJk', 'hSCtCzQSNnuuvju']
"
29,"['bbbbbbywbbbBb', 'GPruBCESFVEx', 'KbbbbbUb']",GPruBCESFVEx,nothing,"['bbbbbbywbbbBb', 'GPruBCESFVEx', 'KbbbbbUb']","['bbbbbbywbbbBb', 'GPruBCESFVEx', 'KbbbbbUb']
"
30,"['bbUbbbbbbibb', 'GWeqMsfzheypKMy', 'fnbbbZZbbb']",'GWeqMsfzheypKMy',nothing,"['bbUbbbbbbibb', 'GWeqMsfzheypKMy', 'fnbbbZZbbb']","bbUbbbbbbibb
GWeqMsfzheypKMy
fnbbbZZbbb
"
31,"['CcUNiyXeekooLoH', 'JLFAWtuUrMo', 'YcMYPiSmmnM']",JLFAWtuUrMo,nothing,"['CcUNiyXeekooLoH', 'JLFAWtuUrMo', 'YcMYPiSmmnM']","['CcUNiyXeekooLoH', 'JLFAWtuUrMo', 'YcMYPiSmmnM']
"
32,"['mCqgLqe', 'eMMyqM', 'LfAJtuq']","The word ""LfAJtuq"" does not start with ""a"" or ""A"".",nothing,"['mCqgLqe', 'eMMyqM', 'LfAJtuq']","['mCqgLqe', 'eMMyqM', 'LfAJtuq']
"
33,"['AetCHhTyZdlJcCJ', 'uiYBSnfcMpUBTzw', 'ykMHGjczXPGX']",uiYBSnfcMpUBTzw,nothing,"['uiYBSnfcMpUBTzw', 'ykMHGjczXPGX']","['uiYBSnfcMpUBTzw', 'ykMHGjczXPGX']
"
34,"['HWGIrSero', 'PPDoLlTKTB', 'kWocvGNjwZl']","The word that does not start with ""a"" or ""A"" is 'kWocvGNjwZl'.",nothing,"['HWGIrSero', 'PPDoLlTKTB', 'kWocvGNjwZl']","['HWGIrSero', 'PPDoLlTKTB', 'kWocvGNjwZl']
"
35,"['RmcoVeAXqgll', 'MccccccicccC', 'qpxEmHk']","The word not starting with ""a"" or ""A"" is 'MccccccicccC'.",nothing,"['RmcoVeAXqgll', 'MccccccicccC', 'qpxEmHk']","['RmcoVeAXqgll', 'MccccccicccC', 'qpxEmHk']
"
36,"['GybrMykpaNXhbg', 'aReviXbeKxTcjW', 'xeQkzDDiixVUMFw']","The word that does not start with ""a"" or ""A"" is 'GybrMykpaNXhbg'.",nothing,"['GybrMykpaNXhbg', 'xeQkzDDiixVUMFw']","['GybrMykpaNXhbg', 'xeQkzDDiixVUMFw']
"
37,"['FoVcrPAdHhSEO', 'hAiaIu', 'CTMNoyEDSTrNSCa']","The word that does not start with ""a"" or ""A"" is 'CTMNoyEDSTrNSCa'.",nothing,"['FoVcrPAdHhSEO', 'hAiaIu', 'CTMNoyEDSTrNSCa']","['FoVcrPAdHhSEO', 'hAiaIu', 'CTMNoyEDSTrNSCa']
"
38,"['wlWGMuBHULett', 'gHJStd', 'mtGDCNeh']",gHJStd,nothing,"['wlWGMuBHULett', 'gHJStd', 'mtGDCNeh']","wlWGMuBHULett
gHJStd
mtGDCNeh
"
39,"['jxDuueiFhaqXbKN', 'fGLzNhXq', 'wxYgCjcXKWS']","The word 'jxDuueiFhaqXbKN' does not start with ""a"" or ""A"".",nothing,"['jxDuueiFhaqXbKN', 'fGLzNhXq', 'wxYgCjcXKWS']","banana
orange
pear
grape
"
40,"['DHPemubcvmVJpj', 'SVHzlNS', 'aKtxegDXQWml']","The word that does not start with ""a"" or ""A"" is 'DHPemubcvmVJpj'.",nothing,"['DHPemubcvmVJpj', 'SVHzlNS']","DHPemubcvmVJpj
SVHzlNS
"
41,"['oVRkZt', 'upfHCOD', 'qIXtdBlFhHlTjoF']","The word that does not start with ""a"" or ""A"" is 'oVRkZt'.",nothing,"['oVRkZt', 'upfHCOD', 'qIXtdBlFhHlTjoF']","['oVRkZt', 'upfHCOD', 'qIXtdBlFhHlTjoF']
"
42,"['dccW', 'gjDnVVPdJa', 'cjcsccccNcc']","The word that does not start with ""a"" or ""A"" is ""dccW"".",nothing,"['dccW', 'gjDnVVPdJa', 'cjcsccccNcc']","['dccW', 'gjDnVVPdJa', 'cjcsccccNcc']
"
43,"['NBvWNAEwgoSmO', 'vUZNtgawt', 'TdnAUOeXhL']","The word that does not start with ""a"" or ""A"" is 'vUZNtgawt'.",nothing,"['NBvWNAEwgoSmO', 'vUZNtgawt', 'TdnAUOeXhL']","['NBvWNAEwgoSmO', 'vUZNtgawt', 'TdnAUOeXhL']
"
44,"['yhfeclml', 'cWcccdcc', 'dzbUhLUcTnOvf']","The word that does not start with ""a"" or ""A"" is 'yhfeclml'.",nothing,"['yhfeclml', 'cWcccdcc', 'dzbUhLUcTnOvf']","['yhfeclml', 'cWcccdcc', 'dzbUhLUcTnOvf']
"
45,"['wFBoBWXSwWkQ', 'RYEoJJFQvRKm', 'VytzDEzTbyLGFm']","All three words do not start with ""a"" or ""A"".",nothing,"['wFBoBWXSwWkQ', 'RYEoJJFQvRKm', 'VytzDEzTbyLGFm']","wFBoBWXSwWkQ
RYEoJJFQvRKm
VytzDEzTbyLGFm
"
46,"['ToaBFoXCQKYKP', 'xeNCTGoV', 'ZFTCrGwEKf']","The word 'xeNCTGoV' does not start with ""a"" or ""A"".",nothing,"['ToaBFoXCQKYKP', 'xeNCTGoV', 'ZFTCrGwEKf']","['ToaBFoXCQKYKP', 'xeNCTGoV', 'ZFTCrGwEKf']
"
47,"['PEtaxDrMMDw', 'GbfrjBu', 'rPceccc']",GbfrjBu,nothing,"['PEtaxDrMMDw', 'GbfrjBu', 'rPceccc']","['PEtaxDrMMDw', 'GbfrjBu', 'rPceccc']
"
48,"['ccXcMcHccccN', 'cccJcVcRccccccc', 'OnTUenm']",OnTUenm,nothing,"['ccXcMcHccccN', 'cccJcVcRccccccc', 'OnTUenm']","['ccXcMcHccccN', 'cccJcVcRccccccc', 'OnTUenm']
"
49,"['wFxtv', 'SaKiWPycI', 'hDcccucccc']","The word ""wFxtv"" does not start with ""a"" or ""A"".",nothing,"['wFxtv', 'SaKiWPycI', 'hDcccucccc']","['wFxtv', 'SaKiWPycI', 'hDcccucccc']
"
50,"['DFaiASBKvf', 'tYjrYrisgr', 'rObYzMOaenmKI']",'tYjrYrisgr',nothing,"['DFaiASBKvf', 'tYjrYrisgr', 'rObYzMOaenmKI']","['DFaiASBKvf', 'tYjrYrisgr', 'rObYzMOaenmKI']
"
51,"['aBxDS', 'ppmShCDR', 'Catrli']","The word that does not start with ""a"" or ""A"" is ""Catrli"".",nothing,"['ppmShCDR', 'Catrli']","['ppmShCDR', 'Catrli']
"
52,"['NlqcJDpaoLpFYR', 'qDvfsblaaeuf', 'sJPHAk']","The word ""NlqcJDpaoLpFYR"" does not start with ""a"" or ""A"".",nothing,"['NlqcJDpaoLpFYR', 'qDvfsblaaeuf', 'sJPHAk']","['NlqcJDpaoLpFYR', 'qDvfsblaaeuf', 'sJPHAk']
"
53,"['OTHCcWPwUPvZ', 'dNcd', 'ZgTOnLOU']",dNcd,nothing,"['OTHCcWPwUPvZ', 'dNcd', 'ZgTOnLOU']","['OTHCcWPwUPvZ', 'dNcd', 'ZgTOnLOU']
"
54,"['ptwCqqwTKvPWlsc', 'tsOpGFANOjvw', 'faWhUrkReLr']","The word that does not start with ""a"" or ""A"" is 'ptwCqqwTKvPWlsc'.",nothing,"['ptwCqqwTKvPWlsc', 'tsOpGFANOjvw', 'faWhUrkReLr']","['ptwCqqwTKvPWlsc', 'tsOpGFANOjvw', 'faWhUrkReLr']
"
55,"['fddW', 'kaHuVmjdyMV', 'tWyVCjGpFfQc']","All three words do not start with ""a"" or ""A"".",nothing,"['fddW', 'kaHuVmjdyMV', 'tWyVCjGpFfQc']","['fddW', 'kaHuVmjdyMV', 'tWyVCjGpFfQc']
"
56,"['rySAfF', 'bMPePJnPk', 'TjOwJrwYQ']","The word that does not start with ""a"" or ""A"" is 'bMPePJnPk'.",nothing,"['rySAfF', 'bMPePJnPk', 'TjOwJrwYQ']","['rySAfF', 'bMPePJnPk', 'TjOwJrwYQ']
"
57,"['pAbEhEUfQFcr', 'HWuCFNWRl', 'Addddddddddk']",HWuCFNWRl,nothing,"['pAbEhEUfQFcr', 'HWuCFNWRl']","['pAbEhEUfQFcr', 'HWuCFNWRl']
"
58,"['kjRlpXWjk', 'MLmPX', 'aTpvjggpEjFb']","The word that does not start with ""a"" or ""A"" is 'kjRlpXWjk'.",nothing,"['kjRlpXWjk', 'MLmPX']","['kjRlpXWjk', 'MLmPX']
"
59,"['kEvPSaPAiU', 'WGMIu', 'FrGfRUuQ']",WGMIu,nothing,"['kEvPSaPAiU', 'WGMIu', 'FrGfRUuQ']","['banana', 'orange', 'pear', 'grape', 'kiwi']
"
60,"['qzUlYAobxApL', 'ddbBddddddddxdd', 'Wddddddk']","The word that does not start with ""a"" or ""A"" is 'ddbBddddddddxdd'.",nothing,"['qzUlYAobxApL', 'ddbBddddddddxdd', 'Wddddddk']","['qzUlYAobxApL', 'ddbBddddddddxdd', 'Wddddddk']
"
61,"['FTuCouSImza', 'qjowYPkotwULGS', 'vKflf']","The word ""vKflf"" does not start with ""a"" or ""A"".",nothing,"['FTuCouSImza', 'qjowYPkotwULGS', 'vKflf']","FTuCouSImza
qjowYPkotwULGS
vKflf
"
62,"['MOHYhC', 'QilEYYJ', 'UIdd']",UIdd,nothing,"['MOHYhC', 'QilEYYJ', 'UIdd']","['MOHYhC', 'QilEYYJ', 'UIdd']
"
63,"['NVkWZ', 'urwJZfeF', 'dddDOdr']","The word ""dddDOdr"" does not start with ""a"" or ""A"".",nothing,"['NVkWZ', 'urwJZfeF', 'dddDOdr']","['NVkWZ', 'urwJZfeF', 'dddDOdr']
"
64,"['GNCnshukCYZDUKJ', 'dNsdTdNddd', 'nEFdd']",dNsdTdNddd,nothing,"['GNCnshukCYZDUKJ', 'dNsdTdNddd', 'nEFdd']","['GNCnshukCYZDUKJ', 'dNsdTdNddd', 'nEFdd']
"
65,"['FfxmyrDJ', 'vLTOvlTO', 'UtCuQyqRRH']","The word that does not start with ""a"" or ""A"" is 'FfxmyrDJ'.",nothing,"['FfxmyrDJ', 'vLTOvlTO', 'UtCuQyqRRH']","['FfxmyrDJ', 'vLTOvlTO', 'UtCuQyqRRH']
"
66,"['fMvEK', 'QmsAGGKriDJzKJQ', 'EjWOlNb']","The word not starting with ""a"" or ""A"" is 'fMvEK'.",nothing,"['fMvEK', 'QmsAGGKriDJzKJQ', 'EjWOlNb']","['fMvEK', 'QmsAGGKriDJzKJQ', 'EjWOlNb']
"
67,"['jLFfNwXsZLkevJ', 'IMnDZyIAORyLzq', 'iJcjoJQjpl']","The word ""jLFfNwXsZLkevJ"" does not start with ""a"" or ""A"".",nothing,"['jLFfNwXsZLkevJ', 'IMnDZyIAORyLzq', 'iJcjoJQjpl']","['jLFfNwXsZLkevJ', 'IMnDZyIAORyLzq', 'iJcjoJQjpl']
"
68,"['bGprjIIttiQFbf', 'WIdtmaHpw', 'flHnqRp']","The word ""flHnqRp"" does not start with ""a"" or ""A"".",nothing,"['bGprjIIttiQFbf', 'WIdtmaHpw', 'flHnqRp']","['bGprjIIttiQFbf', 'WIdtmaHpw', 'flHnqRp']
"
69,"['gtcNfgtanXJsE', 'djVxs', 'UFKyxwSSyCpG']","The word 'djVxs' does not start with ""a"" or ""A"".",nothing,"['gtcNfgtanXJsE', 'djVxs', 'UFKyxwSSyCpG']","['gtcNfgtanXJsE', 'djVxs', 'UFKyxwSSyCpG']
"
70,"['aEAEWtP', 'MBvezBGkkJxlW', 'mDlIZ']","The word that does not start with ""a"" or ""A"" is 'MBvezBGkkJxlW'.",nothing,"['MBvezBGkkJxlW', 'mDlIZ']","MBvezBGkkJxlW
mDlIZ
"
71,"['eeereeeeeO', 'eeOeeeereoeJee', 'gxFmWDzuxfjYMDM']",'gxFmWDzuxfjYMDM',nothing,"['eeereeeeeO', 'eeOeeeereoeJee', 'gxFmWDzuxfjYMDM']","['eeereeeeeO', 'eeOeeeereoeJee', 'gxFmWDzuxfjYMDM']
"
72,"['IwXxmRmg', 'sYYcxVfvKQ', 'YlECwYPomVcMP']","The word 'IwXxmRmg' does not start with ""a"" or ""A"".",nothing,"['IwXxmRmg', 'sYYcxVfvKQ', 'YlECwYPomVcMP']","['IwXxmRmg', 'sYYcxVfvKQ', 'YlECwYPomVcMP']
"
73,"['FONED', 'PvzVZDqQgVJmEc', 'eeeeeeAeeYeNe']","The word that does not start with ""a"" or ""A"" is ""FONED"".",nothing,"['FONED', 'PvzVZDqQgVJmEc', 'eeeeeeAeeYeNe']","FONED
PvzVZDqQgVJmEc
eeeeeeAeeYeNe
"
74,"['fJOOQuCuyHaRDfa', 'tJsWFNuZpZDHWfj', 'DdHKqbPkGoRoVQW']","The word that does not start with ""a"" or ""A"" is: 
'tJsWFNuZpZDHWfj'",nothing,"['fJOOQuCuyHaRDfa', 'tJsWFNuZpZDHWfj', 'DdHKqbPkGoRoVQW']","fJOOQuCuyHaRDfa
tJsWFNuZpZDHWfj
DdHKqbPkGoRoVQW
"
75,"['qthzPYgqPgU', 'eudjgyfaValH', 'etRyie']","The word ""etRyie"" does not start with ""a"" or ""A"".",nothing,"['qthzPYgqPgU', 'eudjgyfaValH', 'etRyie']","['qthzPYgqPgU', 'eudjgyfaValH', 'etRyie']
"
76,"['mjdwhYLMftReVlB', 'zlrLBhbVnkxj', 'eeeeeeNfFeeee']","The word 'eeeeeeNfFeeee' does not start with ""a"" or ""A"".",nothing,"['mjdwhYLMftReVlB', 'zlrLBhbVnkxj', 'eeeeeeNfFeeee']","mjdwhYLMftReVlB
zlrLBhbVnkxj
eeeeeeNfFeeee
"
77,"['OpdXnp', 'eeaeeaee', 'HIoTVirFpmhWuHV']",OpdXnp,nothing,"['OpdXnp', 'eeaeeaee', 'HIoTVirFpmhWuHV']","OpdXnp
eeaeeaee
HIoTVirFpmhWuHV
"
78,"['eeeeXKeeeeee', 'caAbpYiQPmwJoEt', 'eVEeeecee']",caAbpYiQPmwJoEt,nothing,"['eeeeXKeeeeee', 'caAbpYiQPmwJoEt', 'eVEeeecee']","['eeeeXKeeeeee', 'caAbpYiQPmwJoEt', 'eVEeeecee']
"
79,"['eeeeeBeeeeeKeeF', 'pztEgA', 'znWGADm']","The word not starting with ""a"" or ""A"" is 'eeeeeBeeeeeKeeF'.",nothing,"['eeeeeBeeeeeKeeF', 'pztEgA', 'znWGADm']","eeeeeBeeeeeKeeF
pztEgA
znWGADm
"
80,"['eeefeeeDeeJeeee', 'KJyYUWitkWjlJu', 'eOeeeeeeeWAeMe']","The word 'KJyYUWitkWjlJu' does not start with ""a"" or ""A"".",nothing,"['eeefeeeDeeJeeee', 'KJyYUWitkWjlJu', 'eOeeeeeeeWAeMe']","eeefeeeDeeJeeee
KJyYUWitkWjlJu
eOeeeeeeeWAeMe
"
81,"['vxPLvdLj', 'eeeeKeeede', 'wbqNCo']","The word that does not start with ""a"" or ""A"" is 'vxPLvdLj'.",nothing,"['vxPLvdLj', 'eeeeKeeede', 'wbqNCo']","['vxPLvdLj', 'eeeeKeeede', 'wbqNCo']
"
82,"['eeneeeeTeeeUe', 'nKHQpgFRhLvVU', 'dSSvTSKlupDQ']","All three words do not start with ""a"" or ""A"".",nothing,"['eeneeeeTeeeUe', 'nKHQpgFRhLvVU', 'dSSvTSKlupDQ']","['eeneeeeTeeeUe', 'nKHQpgFRhLvVU', 'dSSvTSKlupDQ']
"
83,"['cwbyTwuToBq', 'fffufk', 'ogQFmlieDbDclBo']","The word that does not start with ""a"" or ""A"" is 'fffufk'.",nothing,"['cwbyTwuToBq', 'fffufk', 'ogQFmlieDbDclBo']","['cwbyTwuToBq', 'fffufk', 'ogQFmlieDbDclBo']
"
84,"['HHgCmgKyQxkbtW', 'jUTtpfJoLCIU', 'KRMZcNwUN']","All three words do not start with ""a"" or ""A"".",nothing,"['HHgCmgKyQxkbtW', 'jUTtpfJoLCIU', 'KRMZcNwUN']","['HHgCmgKyQxkbtW', 'jUTtpfJoLCIU', 'KRMZcNwUN']
"
85,"['GEwLkmf', 'ffLMAi', 'NfrApf']","The word that does not start with ""a"" or ""A"" is 'GEwLkmf'.",nothing,"['GEwLkmf', 'ffLMAi', 'NfrApf']","['GEwLkmf', 'ffLMAi', 'NfrApf']
"
86,"['DDJZQqHwyIB', 'fWffffffffwfff', 'zxjhbV']","The word that does not start with ""a"" or ""A"" is 'fWffffffffwfff'.",nothing,"['DDJZQqHwyIB', 'fWffffffffwfff', 'zxjhbV']","['DDJZQqHwyIB', 'fWffffffffwfff', 'zxjhbV']
"
87,"['ffAffffflffBfff', 'NsYfFWrHoXytS', 'DIcxBZBtAAsIc']","The word not starting with ""a"" or ""A"" is 'NsYfFWrHoXytS'.",nothing,"['ffAffffflffBfff', 'NsYfFWrHoXytS', 'DIcxBZBtAAsIc']","['ffAffffflffBfff', 'NsYfFWrHoXytS', 'DIcxBZBtAAsIc']
"
88,"['iCPSInycklMtZ', 'DfffVfsffnff', 'ZALMQrdmtUXb']","The word that does not start with ""a"" or ""A"" is 'DfffVfsffnff'.",nothing,"['iCPSInycklMtZ', 'DfffVfsffnff', 'ZALMQrdmtUXb']","['iCPSInycklMtZ', 'DfffVfsffnff', 'ZALMQrdmtUXb']
"
89,"['ffSmk', 'npsOadDs', 'fffffAffffof']","The word that does not start with ""a"" or ""A"" is 'ffSmk'.",nothing,"['ffSmk', 'npsOadDs', 'fffffAffffof']","['ffSmk', 'npsOadDs', 'fffffAffffof']
"
90,"['qUejpZE', 'SAbsDtXn', 'fjfffffH']","The word that does not start with ""a"" or ""A"" is 'qUejpZE'.",nothing,"['qUejpZE', 'SAbsDtXn', 'fjfffffH']","['qUejpZE', 'SAbsDtXn', 'fjfffffH']
"
91,"['TnyDCgilHbWwJ', 'swWVTCxDDp', 'RaxVZFUXubD']","The word that does not start with ""a"" or ""A"" is 'TnyDCgilHbWwJ'.",nothing,"['TnyDCgilHbWwJ', 'swWVTCxDDp', 'RaxVZFUXubD']","['TnyDCgilHbWwJ', 'swWVTCxDDp', 'RaxVZFUXubD']
"
92,"['MZELVcwWDuz', 'CXsAh', 'ffkfJfffffff']","The word that does not start with ""a"" or ""A"" is 'MZELVcwWDuz'.",nothing,"['MZELVcwWDuz', 'CXsAh', 'ffkfJfffffff']","['MZELVcwWDuz', 'CXsAh', 'ffkfJfffffff']
"
93,"['GkziqGileHyrJrr', 'JbfKffqf', 'HffYBfffnfffff']","The word 'GkziqGileHyrJrr' does not start with ""a"" or ""A"".",nothing,"['GkziqGileHyrJrr', 'JbfKffqf', 'HffYBfffnfffff']","GkziqGileHyrJrr
JbfKffqf
HffYBfffnfffff
"
94,"['zSxKJflmePmw', 'IrMfdW', 'noXIvag']","All three words do not start with ""a"" or ""A"".",nothing,"['zSxKJflmePmw', 'IrMfdW', 'noXIvag']","['zSxKJflmePmw', 'IrMfdW', 'noXIvag']
"
95,"['GIpqTkdsTNUFT', 'bBpWptiMrMIO', 'ORlGXkfE']",'bBpWptiMrMIO',nothing,"['GIpqTkdsTNUFT', 'bBpWptiMrMIO', 'ORlGXkfE']","['GIpqTkdsTNUFT', 'bBpWptiMrMIO', 'ORlGXkfE']
"
96,"['hTnYWKe', 'FvXfjunfdG', 'vgOpS']",'FvXfjunfdG',nothing,"['hTnYWKe', 'FvXfjunfdG', 'vgOpS']","['hTnYWKe', 'FvXfjunfdG', 'vgOpS']
"
97,"['OymRgaiYmknP', 'NWEMOC', 'wARQRJkxQ']",NWEMOC,nothing,"['OymRgaiYmknP', 'NWEMOC', 'wARQRJkxQ']","['OymRgaiYmknP', 'NWEMOC', 'wARQRJkxQ']
"
