,all_data,gpt,counts,script,gpt_script
150,seeks,seeks : 2,2,2,2
151,by,by : 0,0,0,0
152,unwittingly,unwittingly : 1,1,0,0
153,Poetry,Poetry: 1,1,1,1
154,hides,hides : 1,1,1,1
155,as,as : 0,0,0,0
156,That,"That : 1
the : 1
word : 1",1,0,0
157,has,has : 1,1,0,0
158,Francis,Francis : 0,0,0,0
159,Accompany,Accompany : 1,1,0,0
160,met,met : 1,1,1,1
161,Rejected,Rejected: 2,2,3,3
162,sudden,sudden : 1,1,1,1
163,characterized,characterized : 1,1,2,2
164,theory,theory : 1,1,1,1
165,documented,documented : 1,1,2,2
166,wars,wars : 0,0,0,0
167,know,know : 0,0,0,0
168,with,with : 0,0,0,0
169,plans,plans : 0,0,0,0
170,proposed,proposed : 1,1,1,1
171,Fortinbras,Fortinbras : 1,1,0,0
172,"heroes""",heroes : 2,2,2,2
173,annotations,annotations : 2,2,0,0
174,writes,writes : 1,1,1,1
175,maintaining,maintaining : 1,1,0,0
176,uncle,uncle : 1,1,1,1
177,that,that : 1,1,0,0
178,killing,killing : 1,1,0,0
179,France,France : 1,1,1,1
180,travelling,travelling : 1,1,1,1
181,hell,hell : 1,1,1,1
182,thinking,thinking : 1,1,0,0
183,Denmark,Denmark : 1,1,1,1
184,which,which : 1,1,0,0
185,battle,battle : 1,1,1,1
186,reply,reply : 1,1,1,1
187,other,other : 1,1,1,1
188,insular,insular : 1,1,0,0
189,now,now : 0,0,0,0
190,also,also : 1,1,0,0
191,density,density : 1,1,1,1
192,recently-widowed,recently-widowed : 2,2,3,3
193,kill,kill : 0,0,0,0
194,Heroes',Heroes' : 1,1,2,2
195,ambassador,ambassador : 1,1,0,0
196,Queen,Queen : 2,2,2,2
197,goes,goes : 1,1,1,1
198,where,where : 1,1,2,2
199,story,story : 1,1,0,0
200,doing,doing : 0,0,0,0
201,Albert,Albert : 1,1,1,1
202,Rosencrantz,Rosencrantz : 0,0,1,1
203,much,much : 0,0,0,0
204,confronts,confronts : 1,1,0,0
205,preponderance,preponderance : 2,2,3,3
206,distressed,distressed : 1,1,2,2
207,it,it : 0,0,0,0
208,individual,individual : 1,1,0,0
209,particularly,particularly : 1,1,0,0
210,into,into : 1,1,0,0
211,moving,moving : 1,1,0,0
212,what's,what's : 0,0,0,0
213,"""written",written : 1,1,1,1
214,Richardson,Richardson : 1,1,0,0
215,virtually,virtually : 1,1,0,0
216,subjects,subjects : 1,1,1,1
217,like,like : 1,1,1,1
218,tapestry,tapestry : 1,1,1,1
219,consisted,consisted : 1,1,1,1
220,believes,believes : 2,2,3,3
221,continues,continues : 1,1,1,1
222,evidence,evidence : 2,2,3,3
223,Joseph,Joseph : 1,1,1,1
224,drinks,drinks : 0,0,0,0
225,nation's,nation's : 1,1,0,0
226,duel,duel : 1,1,1,1
227,throes,throes : 1,1,1,1
228,alliteration,alliteration : 2,2,1,1
229,poisoned,poisoned : 1,1,1,1
230,Larry,Larry : 1,1,0,0
231,madness,madness : 1,1,1,1
232,Ophelia,Ophelia : 1,1,1,1
233,assuming,assuming : 1,1,0,0
234,time,time : 1,1,1,1
235,common,common : 1,1,0,0
236,include,include : 1,1,1,1
237,murder,murder : 0,0,1,1
238,soul,soul : 1,1,0,0
239,ghost,ghost : 0,0,0,0
240,Campbell's,Campbell's : 0,0,1,1
241,Gertrude's,Gertrude's : 1,1,2,2
242,ends,ends : 1,1,1,1
243,early,early : 1,1,1,1
244,presage,presage : 2,2,2,2
245,She,She : 1,1,1,1
246,Poland,Poland : 0,0,0,0
247,luck,luck : 0,0,0,0
248,form,form : 0,0,0,0
249,extensions,extensions : 1,1,2,2
250,so,so : 0,0,0,0
251,construction,construction : 1,1,0,0
252,vociferous,vociferous : 1,1,1,1
253,are,are : 1,1,1,1
254,played,played : 1,1,1,1
255,semi-Uncial,semi-Uncial : 1,1,1,1
256,Oral,Oral : 1,1,0,0
257,concept,concept : 1,1,1,1
258,hero,hero : 1,1,1,1
259,unpredicatable,unpredictable : 2,2,2,2
260,style,style : 1,1,1,1
261,some,some : 1,1,1,1
262,hypothesis,hypothesis : 1,1,1,1
263,resemblance,resemblance : 2,2,3,3
264,"formulaic""",formulaic : 0,0,0,0
265,through,through : 1,1,0,0
266,an,an : 0,0,0,0
267,defined,defined : 2,2,2,2
268,closely,closely : 1,1,1,1
269,Late,Late : 1,1,1,1
270,Dehn,Dehn : 1,1,1,1
271,moment,moment : 1,1,1,1
272,back,back : 0,0,0,0
273,he,"he : 1
the : 1
word : 1",1,1,1
274,what,what : 1,1,0,0
275,written,written : 1,1,1,1
276,After,After : 1,1,1,1
277,According,According : 1,1,0,0
278,change,change : 1,1,1,1
279,epics,epics : 1,1,1,1
280,"""a","the : 1
word : 1
is : 0",1,0,0
281,to,to : 1,1,0,0
282,seen,seen : 2,2,2,2
283,father,father : 1,1,1,1
284,Old,Old : 0,0,0,0
285,His,His : 0,0,0,0
286,poetic,poetic: 1,1,1,1
287,onwards,onwards : 1,1,0,0
288,probity,probity : 1,1,0,0
289,warns,warns : 0,0,0,0
290,variation,variation : 2,2,0,0
291,down,down : 0,0,0,0
292,ending,ending : 1,1,1,1
293,often,often : 1,1,1,1
294,play,play : 1,1,0,0
295,Odyssey,Odyssey : 1,1,1,1
296,passed,passed : 1,1,1,1
297,scenes,scenes : 2,2,2,2
298,delay,delay : 1,1,1,1
299,at,at : 0,0,0,0
300,not,not : 0,0,0,0
301,passages,passages : 1,1,1,1
302,formulas,formulas : 1,1,0,0
303,various,various : 1,1,0,0
304,cites,cites : 1,1,1,1
305,than,than : 1,1,0,0
306,Completion,Completion : 1,1,1,1
307,a,"the : 1
word : 1
is : 0
a : 0",1,0,0
308,prose,prose : 1,1,1,1
309,no,no : 0,0,0,0
310,eagles,eagles : 2,2,2,2
311,rejects,rejects: 1,1,2,2
312,languages,languages : 1,1,1,1
313,"""beach",beach : 1,1,1,1
314,during,during : 1,1,0,0
315,contemplates,contemplates : 2,2,2,2
316,Greek,Greek : 1,1,2,2
317,plots,plots : 1,1,0,0
318,writing,writing : 1,1,0,0
319,four,four : 0,0,0,0
320,Journey,Journey : 1,1,1,1
321,paper,paper : 1,1,1,1
322,commentary,commentary : 2,2,1,1
323,dies,dies : 1,1,1,1
324,shown,shown : 1,1,0,0
325,manuscripts,manuscripts : 0,0,0,0
326,how,how : 0,0,0,0
327,John,John : 0,0,0,0
328,between,between : 2,2,3,3
329,got,got : 1,1,0,0
330,death,death : 1,1,1,1
331,vicissitude,vicissitude : 1,1,1,1
332,Hamlet's,Hamlet's : 1,1,1,1
333,baggage,baggage : 2,2,1,1
334,remains,remains : 1,1,1,1
335,completely,completely : 1,1,2,2
336,miniatures,miniatures : 1,1,1,1
337,13th,13th : 0,13,0,0
338,upon,upon : 1,1,0,0
339,attempting,attempting : 1,1,1,1
340,him,him : 0,0,0,0
341,battlements,battlements : 1,1,2,2
342,"beasts""",beasts : 1,1,1,1
343,group,group : 0,0,0,0
344,At,At : 0,0,0,0
345,nature,nature : 1,1,1,1
346,circumstances,circumstances : 2,2,1,1
347,corrections,corrections : 2,2,1,1
348,beach,beach : 1,1,1,1
349,journey,journey : 1,1,1,1
350,King,King : 0,0,0,0
351,Latin,Latin : 0,0,0,0
352,sending,sending : 1,1,1,1
353,all,all : 0,0,0,0
354,"""death",death : 1,1,1,1
355,sister,sister : 1,1,1,1
356,victory,victory : 1,1,0,0
357,argue,argue : 1,1,1,1
358,bear,bear : 1,1,1,1
359,in,in : 0,0,0,0
360,addition,addition : 2,2,0,0
361,problem,problem : 1,1,1,1
362,violent,violent : 1,1,1,1
363,stabs,stabs : 0,0,0,0
364,local,local : 0,0,0,0
365,general,general : 2,2,2,2
366,mother's,mother's : 1,1,1,1
367,only,only : 1,1,0,0
368,demonstrated,demonstrated : 2,2,2,2
369,school,school : 1,1,0,0
370,will,will : 1,1,0,0
371,rehearsal,rehearsal : 1,1,2,2
372,Norway,Norway : 1,1,0,0
373,Foley,Foley: 1,1,1,1
374,drowns,drowns : 0,0,0,0
375,avenge,avenge : 2,2,2,2
376,upset,upset : 1,1,1,1
377,returns,returns : 1,1,1,1
378,surviving,surviving : 1,1,0,0
379,procession,procession : 1,1,1,1
380,accompanied,accompanied : 1,1,1,1
381,wolves,wolves : 0,0,1,1
382,scold,scold : 1,1,0,0
383,farewell,farewell : 1,1,2,2
384,profession,profession : 1,1,1,1
385,extant,extant : 1,1,1,1
386,Crowne,Crowne : 1,1,1,1
387,tales,tales : 1,1,1,1
388,This,This : 1,1,0,0
389,Guildenstern,Guildenstern : 1,1,2,2
390,ancient,ancient : 1,1,1,1
391,for,"for : 0
the : 1
word : 1",0,0,0
392,performance,performance : 2,2,2,2
393,had,had : 0,0,0,0
394,rapier,rapier : 1,1,1,1
395,tradition,tradition : 1,1,0,0
396,scholars,scholars : 1,1,0,0
397,Magoon,Magoon: 1,1,0,0
398,this:,this: 1,1,0,0
399,function,function : 1,1,0,0
