,all_data,gpt,counts,script,gpt_script
364,local,local : 1,1,0,0
365,general,general : 1,1,0,0
366,mother's,mother's : 1,1,1,1
367,only,only : 0,0,0,0
368,demonstrated,demonstrated : 2,2,1,1
369,school,school : 0,0,0,0
370,will,will : 0,0,0,0
371,rehearsal,rehearsal : 1,1,0,0
372,Norway,Norway : 0,0,0,0
373,Foley,Foley : 1,1,0,0
374,drowns,drowns: 0,0,0,0
375,avenge,avenge : 0,0,0,0
376,upset,upset : 1,1,0,0
377,returns,returns : 0,0,0,0
378,surviving,surviving : 1,1,0,0
379,procession,procession : 2,2,0,0
380,accompanied,accompanied : 2,2,1,1
381,wolves,wolves : 0,0,0,0
382,scold,scold : 1,1,0,0
383,farewell,farewell : 1,1,0,0
384,profession,profession : 2,2,0,0
385,extant,extant: 0,0,0,0
386,Crowne,Crowne : 0,0,0,0
387,tales,tales: 0,0,0,0
388,This,This : 0,0,0,0
389,Guildenstern,Guildenstern : 0,0,0,0
390,ancient,ancient : 0,0,0,0
391,for,for : 0,0,0,0
392,performance,performance : 2,2,1,1
393,had,had: 0,0,0,0
394,rapier,rapier : 0,0,0,0
395,tradition,tradition : 1,1,0,0
396,scholars,scholars: 1,1,0,0
397,Magoon,Magoon : 1,1,1,1
398,this:,this: 0,0,0,0
399,function,function : 2,2,0,0
