,all_data,gpt,counts,script,gpt_script
131,monster,monster : 0,0,0,0
132,stock,stock : 0,0,0,0
133,thought,thought : 1,1,0,0
134,influenced,influenced : 1,1,1,1
135,may,may : 1,1,0,0
136,subject,"subject : 0
following : 0
example : 0
format : 0
input : 0
output : 0
should : 0
innovative : 2",0,0,0
137,arranged,arranged : 1,1,0,0
138,Lord's,Lord's : 0,0,0,0
139,heavy,heavy : 0,0,0,0
140,D,"D : 0
the : 0
word : 0",0,0,0
141,killed,killed : 1,1,1,1
142,Foley's,Foley's : 0,0,0,0
143,traditional,traditional : 1,1,2,2
144,Insular,Insular : 1,1,1,1
145,why,"why : 0
the : 0
word : 0",0,0,0
146,human,human : 0,0,0,0
147,unusual,"unusual : 1
the word is : incredible",1,0,0
148,contemporary,contemporary : 0,0,0,0
149,awry,awry : 0,0,0,0
150,seeks,"seeks : 0
the word is : following : 0
the word is : example : 0
the word is : format : 0
the word is : answer : 0
the word is : per : 0
the word is : word : 0",0,0,0
151,by,"by : 0
the : 0
word : 0",0,0,0
152,unwittingly,unwittingly : 1,1,2,2
153,Poetry,Poetry: 1,1,0,0
154,hides,hides : 1,1,1,1
155,as,"as : 0
the : 0
word : 0",0,0,0
156,That,"That : 0
the : 0
word : 0",0,0,0
157,has,"the : 0
word : 0
is : 0
has : 0",0,0,0
158,Francis,Francis : 1,1,1,1
159,Accompany,"Accompany : 1
the word is : Beautiful : 1
the word is : Incredible : 1
the word is : Intelligent : 1
the word is : Invincible : 2
the word is : Imagination : 2
the word is : Inspire : 1
the word is : Ignite : 1
the word is : Initiative : 2
the word is : Immerse : 1",1,0,0
160,met,met : 0,0,0,0
161,Rejected,Rejected : 0,0,0,0
162,sudden,sudden : 0,0,0,0
163,characterized,characterized : 1,1,1,1
164,theory,theory : 1,1,0,0
165,documented,documented : 0,0,0,0
166,wars,wars : 0,0,0,0
167,know,know : 0,0,0,0
168,with,"with : 0
the : 0
following : 0
format : 0
example : 0
innovatIve : 2
should : 0
be : 0
answer : 0
per : 0
word : 0",0,1,1
169,plans,plans : 0,0,0,0
170,proposed,proposed : 0,0,0,0
171,Fortinbras,Fortinbras : 1,1,1,1
172,"heroes""",heroes : 0,0,0,0
173,annotations,annotations : 1,1,1,1
174,writes,writes : 0,0,1,1
175,maintaining,maintaining : 1,1,3,3
176,uncle,uncle : 0,0,0,0
177,that,"that : 0
the : 0",0,0,0
178,killing,killing : 1,1,2,2
179,France,France : 0,0,0,0
180,travelling,travelling : 0,0,1,1
181,hell,hell : 0,0,0,0
182,thinking,"thinking : 1
the : 0
word : 0",1,2,2
183,Denmark,Denmark : 0,0,0,0
184,which,"which : 1
the : 0",1,1,1
185,battle,battle : 1,1,0,0
186,reply,reply : 1,1,0,0
187,other,other : 0,0,0,0
188,insular,insular : 1,1,1,1
189,now,now : 0,0,0,0
190,also,also : 1,1,0,0
191,density,density : 0,0,1,1
192,recently-widowed,recently-widowed : 1,1,1,1
193,kill,kill : 0,0,1,1
194,Heroes',Heroes' : 0,0,0,0
195,ambassador,ambassador : 1,1,0,0
196,Queen,Queen : 0,0,0,0
197,goes,goes : 0,0,0,0
198,where,where : 1,1,0,0
199,story,story : 1,1,0,0
200,doing,doing : 1,1,1,1
201,Albert,Albert : 0,0,0,0
202,Rosencrantz,Rosencrantz : 0,0,0,0
203,much,much : 0,0,0,0
204,confronts,confronts : 0,0,0,0
205,preponderance,preponderance : 0,0,0,0
206,distressed,distressed : 0,0,1,1
207,it,"innovatIve : 2
the word is : it

word : 1
the word is : it

intelligent : 2
the word is : it

information : 1
the word is : it

imagination : 1
the word is : it

impressive : 1
the word is : it

inspiration : 1
the word is : it

individual : 1
the word is : it

industry : 1
the word is : it

incredible : 1
the word is : it",2,1,1
208,individual,"individual : 2
the word is : information
the word is : initiative
the word is : intelligent
the word is : invitation",2,3,3
209,particularly,particularly : 1,1,1,1
210,into,"into : 1
the word is : innovative : 2
the word is : information : 1
the word is : ignite : 1
the word is : illusion : 1",1,1,1
211,moving,moving : 1,1,1,1
212,what's,what's : 0,0,0,0
213,"""written","written : 0
the : 0
word : 0",0,1,1
214,Richardson,Richardson : 1,1,1,1
215,virtually,virtually : 1,1,1,1
216,subjects,subjects : 0,0,0,0
217,like,"like : 1
word : 0
format : 1
example : 1",1,1,1
218,tapestry,tapestry: 0,0,0,0
219,consisted,consisted : 1,1,1,1
220,believes,believes : 1,1,1,1
221,continues,continues : 0,0,1,1
222,evidence,evidence : 1,1,1,1
223,Joseph,Joseph : 1,1,0,0
224,drinks,drinks : 0,0,1,1
225,nation's,nation's : 1,1,1,1
226,duel,duel : 0,0,0,0
227,throes,throes : 0,0,0,0
228,alliteration,"alliteration : 2
the : 0
word : 0",2,2,2
229,poisoned,poisoned : 1,1,1,1
230,Larry,Larry : 1,1,0,0
231,madness,madness : 0,0,0,0
232,Ophelia,Ophelia : 1,1,1,1
233,assuming,assuming : 1,1,1,1
234,time,time : 1,1,1,1
235,common,common : 1,1,0,0
236,include,include : 1,1,1,1
237,murder,murder : 0,0,0,0
238,soul,soul : 0,0,0,0
239,ghost,ghost : 0,0,0,0
240,Campbell's,Campbell's : 0,0,0,0
241,Gertrude's,Gertrude's : 0,0,0,0
242,ends,ends : 0,0,0,0
243,early,early : 1,1,0,0
244,presage,presage : 0,0,0,0
245,She,"She : 0
the : 0
word : 0",0,0,0
246,Poland,Poland: 0,0,0,0
247,luck,luck : 0,0,0,0
248,form,form : 0,0,0,0
249,extensions,extensions : 0,0,1,1
250,so,"so : 0
the : 0
word : 0",0,0,0
251,construction,construction : 0,0,1,1
252,vociferous,vociferous : 0,0,1,1
253,are,are : 0,0,0,0
254,played,played : 0,0,0,0
255,semi-Uncial,semi-Uncial : 1,1,2,2
256,Oral,Oral : 0,0,0,0
257,concept,"concept : 0
the word is : example : 1
the word is : format : 0
the word is : following : 0
the word is : input : 1
the word is : innovative : 2
the word is : output : 0
the word is : per : 0
the word is : should : 0
the word is : word : 0",0,0,0
258,hero,hero : 0,0,0,0
259,unpredicatable,unpredicatable : 1,1,1,1
260,style,style : 0,0,0,0
261,some,"some : 0
the : 0
word : 0",0,0,0
262,hypothesis,hypothesis : 1,1,1,1
263,resemblance,resemblance : 1,1,0,0
264,"formulaic""",formulaic : 0,0,1,1
265,through,through : 0,0,0,0
266,an,"an : 0
the : 0
word : 0",0,0,0
267,defined,defined : 0,0,1,1
268,closely,closely : 0,0,0,0
269,Late,Late : 0,0,0,0
270,Dehn,Dehn : 0,0,0,0
271,moment,moment : 0,0,0,0
272,back,back : 0,0,0,0
273,he,"he : 0
the : 0
word : 0",0,0,0
274,what,"what : 0
the : 0",0,0,0
275,written,"written : 0
format : 0
example : 0
innovatIve : 2
answer : 0
should : 0
be : 0
in : 0
following : 0
word : 0
input : 1
output : 0
is : 0
the : 0
for : 0
your : 0
each : 0
how : 0
many : 0
there : 0
of : 0
per : 0
are : 0",0,1,1
276,After,After : 0,0,0,0
277,According,"According : 1
the : 0
word : 0",1,1,1
278,change,"change : 0
the : 0
word : 0",0,0,0
279,epics,epics : 0,0,1,1
280,"""a","a : 0
the : 0
word : 0",0,0,0
281,to,"to : 0
the : 0
following : 0
format : 0
example : 0
if : 0
the : 0
input : 1
is : 0
innovatIve : 2
the : 0
output : 0
should : 0
be : 0",0,0,0
282,seen,seen : 1,1,0,0
283,father,father : 1,1,0,0
284,Old,Old : 0,0,0,0
285,His,His : 0,0,1,1
286,poetic,poetic : 1,1,1,1
287,onwards,onwards : 1,1,0,0
288,probity,probity : 1,1,1,1
289,warns,warns : 0,0,0,0
290,variation,variation : 1,1,2,2
291,down,down : 0,0,0,0
292,ending,ending : 0,0,1,1
293,often,often : 0,0,0,0
294,play,play : 0,0,0,0
295,Odyssey,Odyssey : 0,0,0,0
296,passed,passed : 0,0,0,0
297,scenes,scenes : 0,0,0,0
298,delay,delay : 0,0,0,0
299,at,"innovatIve : 2
the word is : at

formatting : 1
the word is : at

information : 1
the word is : at

intelligent : 1
the word is : at

imagination : 1
the word is : at

individual : 1
the word is : at

immediate : 1
the word is : at

illusion : 1
the word is : at

impressive : 1
the word is : at

ignorance : 1
the word is : at",2,0,0
300,not,"not : 0
the : 0
word : 0",0,0,0
301,passages,passages : 1,1,0,0
302,formulas,formulas : 1,1,0,0
303,various,various : 1,1,1,1
304,cites,cites : 1,1,1,1
305,than,"than : 0
the : 0
word : 0",0,0,0
306,Completion,Completion : 1,1,1,1
307,a,"a : 0
the : 0
word : 0",0,0,0
308,prose,prose : 0,0,0,0
309,no,"no : 0
innovative : 2
intelligence : 2
imagination : 2
individual : 2
impressive : 1
incredible : 1
inspiration : 1
integrity : 1
irresistible : 2",0,0,0
310,eagles,eagles : 0,0,0,0
311,rejects,rejects : 0,0,0,0
312,languages,languages : 1,1,0,0
313,"""beach",beach : 0,0,0,0
314,during,during : 0,0,1,1
315,contemplates,contemplates : 1,1,0,0
316,Greek,"Greek : 0
the : 0
word : 0",0,0,0
317,plots,plots : 0,0,0,0
318,writing,writing : 1,1,2,2
319,four,"four : 0
the : 0
word : 0",0,0,0
320,Journey,Journey : 1,1,0,0
321,paper,paper : 0,0,0,0
322,commentary,commentary : 1,1,0,0
323,dies,dies : 0,0,1,1
324,shown,shown : 0,0,0,0
325,manuscripts,manuscripts : 0,0,1,1
326,how,"how : 0
many : 0
i : 1
or : 0
I : 1
are : 0
there : 1
in : 0
each : 0
of : 0
following : 0
word : 0",0,0,0
327,John,"John : 0
the : 0
word : 0",0,0,0
328,between,between : 1,1,0,0
329,got,"got : 0
the : 0
word : 0",0,0,0
330,death,death : 0,0,0,0
331,vicissitude,vicissitude : 2,2,3,3
332,Hamlet's,Hamlet's : 0,0,0,0
333,baggage,baggage : 1,1,0,0
334,remains,remains : 1,1,1,1
335,completely,completely : 0,0,0,0
336,miniatures,miniatures : 1,1,2,2
337,13th,"13th : 0
the : 0
word : 0",13,0,0
338,upon,upon : 0,0,0,0
339,attempting,attempting : 1,1,1,1
340,him,him : 0,0,1,1
341,battlements,battlements : 0,0,0,0
342,"beasts""",beasts : 0,0,0,0
343,group,group : 0,0,0,0
344,At,"At : 0
the : 0
word : 0",0,0,0
345,nature,nature : 0,0,0,0
346,circumstances,circumstances : 0,0,1,1
347,corrections,corrections : 1,1,1,1
348,beach,beach : 0,0,0,0
349,journey,journey : 1,1,0,0
350,King,King : 1,1,1,1
351,Latin,Latin : 1,1,1,1
352,sending,sending : 1,1,1,1
353,all,"all : 0
word : 1
following : 0
example : 0
format : 0",0,0,0
354,"""death",death : 0,0,0,0
355,sister,sister : 1,1,1,1
356,victory,victory : 1,1,1,1
357,argue,argue : 1,1,0,0
358,bear,bear : 0,0,0,0
359,in,"innovatIve : 2
the word is : in
intelligent : 2
the word is : in
imagination : 2
the word is : in
immediate : 1
the word is : im
individual : 2
the word is : in
incredible : 1
the word is : in
ignorant : 1
the word is : ig
illusion : 1
the word is : il
irresistible : 2
the word is : ir
irregular : 2
the word is : ir",2,1,1
360,addition,addition : 1,1,2,2
361,problem,"problem : 0
the word is : solution : 1
the word is : opportunity : 0
the word is : creativity : 1
the word is : initiative : 2
the word is : motivation : 0
the word is : inspiration : 1
the word is : determination : 0
the word is : perseverance : 0
the word is : success : 0",0,0,0
362,violent,violent : 1,1,1,1
363,stabs,stabs : 0,0,0,0
364,local,local : 0,0,0,0
365,general,general : 1,1,0,0
366,mother's,mother's : 0,0,0,0
367,only,"only : 0
word : 1
following : 0
example : 0
innovatIve : 2",0,0,0
368,demonstrated,demonstrated : 1,1,0,0
369,school,school : 0,0,0,0
370,will,will : 1,1,1,1
371,rehearsal,rehearsal : 0,0,0,0
372,Norway,Norway : 0,0,0,0
373,Foley,"Foley: 0
the: 0
word: 0",0,0,0
374,drowns,drowns : 0,0,0,0
375,avenge,avenge : 0,0,0,0
376,upset,upset : 0,0,0,0
377,returns,"innovatIve : 2
format : 0
example : 0
returns : 0",2,0,0
378,surviving,surviving : 1,1,2,2
379,procession,procession : 1,1,1,1
380,accompanied,accompanied : 1,1,1,1
381,wolves,wolves : 0,0,0,0
382,scold,scold : 0,0,0,0
383,farewell,farewell : 0,0,0,0
384,profession,profession : 0,0,1,1
385,extant,"extant : 0
the : 0
word : 0",0,0,0
386,Crowne,Crowne : 0,0,0,0
387,tales,tales : 0,0,0,0
388,This,"This : 1
word : 1",1,1,1
389,Guildenstern,Guildenstern : 0,0,1,1
390,ancient,ancient : 0,0,1,1
391,for,"the : 0
word : 0
is : 0
for : 0",0,0,0
392,performance,performance : 0,0,0,0
393,had,"had : 0
the : 0
word : 0",0,0,0
394,rapier,rapier : 1,1,1,1
395,tradition,tradition : 1,1,2,2
396,scholars,scholars : 0,0,0,0
397,Magoon,Magoon: 0,0,0,0
398,this:,this: 1,1,1,1
399,function,function : 0,0,1,1
