,all_data,gpt,counts,script,gpt_script
53,ElGklwTlwu,ElGklwTlwu : 2,2,1,1
54,stMsByx,stMsByx : 0,0,0,0
55,nXfFaSoQDQ,nXfFaSoQDQ : 0,0,0,0
56,fNvsIexdvZSgWA,fNvsIexdvZSgWA : 1,1,1,1
57,bbbbSR,bbbbSR : 0,0,0,0
58,zoAKuEervGcTw,zoAKuEervGcTw : 2,2,1,1
59,bbbbbFJbbbbbw,"bbbbbFJbbbbbw : 0
girl : 1",0,0,0
60,KaxMM,KaxMM : 0,0,0,0
61,QiXoFQvLVCuwiaS,QiXoFQvLVCuwiaS : 0,0,0,0
62,GzjhfXo,GzjhfXo : 0,0,1,1
63,cccTDc,cccTDc : 0,0,0,0
64,cccQcVVccscc,cccQcVVccscc : 0,0,0,0
65,lxKmsA,lxKmsA : 0,0,0,0
66,mcqhcM,mcqhcM : 0,0,0,0
67,ObihWboeCeL,ObihWboeCeL : 0,0,0,0
68,NOvngWsW,NOvngWsW : 0,0,1,1
69,jDcc,jDcc : 0,0,0,0
70,nFXMagtqNnrW,nFXMagtqNnrW : 0,0,1,1
71,AsKXrB,AsKXrB : 0,0,0,0
72,eccLUcccc,eccLUcccc : 0,0,0,0
73,XepsCtdPd,XepsCtdPd : 0,0,0,0
74,EpUKrz,EpUKrz: 0,0,0,0
75,YwnPDw,YwnPDw : 0,0,0,0
76,yoXvClNsJSq,yoXvClNsJSq : 0,0,0,0
77,GrDZGUVG,GrDZGUVG : 5,5,3,3
78,BoZPQVawqUvk,BoZPQVawqUvk : 0,0,0,0
79,cccrcccdcccc,cccrcccdcccc : 0,0,0,0
80,vVSGgCjqXMziyW,vVSGgCjqXMziyW : 2,2,2,2
81,KNgasCyL,KNgasCyL : 1,1,1,1
82,eyxmhv,eyxmhv: 0,0,0,0
83,ccccgcccccOc,cccgcccccOc : 1,1,1,1
84,zEDAWEOEaR,zEDAWEOEaR : 0,0,0,0
85,czfccc,czfccc : 0,0,0,0
86,cccctcccZc,cccctcccZc : 0,0,0,0
87,WNrWJtwQgvP,WNrWJtwQgvP : 0,0,1,1
88,ccccccXccK,cccccXccK : 0,0,0,0
89,XlvVWX,XlvVWX : 0,0,0,0
90,ibBepVXfLM,ibBepVXfLM : 0,0,0,0
91,PXDCGzYh,PXDCGzYh : 2,2,1,1
92,eCGivJBObS,eCGivJBObS : 2,2,1,1
93,ioFUDuSYpQNYU,ioFUDuSYpQNYU : 0,0,0,0
94,arCzc,arCzc : 0,0,0,0
95,tEjfwO,tEjfwO : 0,0,0,0
96,QHSrOQXHY,QHSrOQXHY : 0,0,0,0
97,Cdqdddmgdd,Cdqdddmgdd : 2,2,1,1
98,WmsLKQTDfURToK,WmsLKQTDfURToK : 0,0,0,0
99,dddqddMddddddd,dddqddMddddddd : 0,0,0,0
100,PpkBbASTcq,PpkBbASTcq : 0,0,0,0
101,CzPvxbo,CzPvxbo: 0,0,0,0
102,dodddLHdd,dodddLHdd : 0,0,0,0
103,UhroTJryT,UhroTJryT: 0,0,0,0
104,NDkrurgZNVbdoww,NDkrurgZNVbdoww : 2,2,1,1
105,lEjItTXUKfa,lEjItTXUKfa : 0,0,0,0
106,IwaxDVvUuS,IwaxDVvUuS: 0,0,0,0
107,MZxFXZVZXWPKF,MZxFXZVZXWPKF : 0,0,0,0
108,aYHgXJkEunLHyDT,aYHgXJkEunLHyDT : 1,1,1,1
109,urZqZQKRd,urZqZQKRd : 0,0,0,0
110,huhJQZ,huhJQZ: 0,0,0,0
111,UaFxzRJAUPqbsek,UaFxzRJAUPqbsek : 0,0,0,0
112,BZzNpJvc,BZzNpJvc : 0,0,0,0
113,sPacdwwyeYdPqV,sPacdwwyeYdPqV : 0,0,0,0
114,dSZddVdddddUdddd,dSZddVdddddUdddd : 0,0,0,0
115,muILOHGwNtQSog,muILOHGwNtQSog : 2,2,2,2
116,djdfddddRedd,djdfddddRedd : 0,0,0,0
117,KodQzFLVfs,KodQzFLVfs : 0,0,0,0
118,dAdddCR,dAdddCR : 0,0,0,0
119,hIMCdd,hIMCdd : 0,0,0,0
120,tCnHYSE,tCnHYSE : 0,0,0,0
121,JeOeee,JeOeee : 0,0,0,0
122,iQvwMHT,iQvwMHT : 0,0,0,0
123,NXkyvbPtPTg,NXkyvbPtPTg : 1,1,1,1
124,AbrIDQFJUPtMeQ,AbrIDQFJUPtMeQ : 0,0,0,0
125,wHCbFuUSm,wHCbFuUSm : 0,0,0,0
126,vYskumXbek,vYskumXbek : 0,0,0,0
127,CBjHBNcObT,CBjHBNcObT : 0,0,0,0
128,tJkWrbfGy,tJkWrbfGy : 1,1,1,1
129,cAPtGlIhBXFr,cAPtGlIhBXFr : 1,1,1,1
130,owsgBKMFsgoOwc,owsgBKMFsgoOwc : 2,2,2,2
131,bPKYExcCkAIgdU,bPKYExcCkAIgdU : 0,0,1,1
132,eeeYeeeZee,eeeYeeeZee : 3,3,0,0
133,SrzKmND,SrzKmND: 0,0,0,0
134,meJWU,meJWU : 0,0,0,0
135,KcrAKTiWzPALj,KcrAKTiWzPALj : 0,0,0,0
136,PyCaBOjTPuMkhv,PyCaBOjTPuMkhv : 0,0,0,0
137,RDQfxjuosX,RDQfxjuosX : 0,0,0,0
138,iFWhiCSBtEdKF,iFWhiCSBtEdKF : 0,0,0,0
139,OOXsprFtJN,OOXsprFtJN : 0,0,0,0
140,neeeeeheeeeezee,neeeeeheeeeezee : 0,0,0,0
141,iolFfcFLl,iolFfcFLl : 0,0,0,0
142,kBmHBu,kBmHBu : 0,0,0,0
143,veyeN,veyeN : 0,0,0,0
144,BOGtwD,BOGtwD : 1,1,1,1
145,hcKKhCTa,hcKKhCTa : 0,0,0,0
146,aWvMEPYMJ,aWvMEPYMJ : 0,0,0,0
147,EKTyrFJvOKqpje,EKTyrFJvOKqpje : 0,0,0,0
148,dzklgB,dzklgB : 1,1,1,1
149,vWhvLYD,vWhvLYD : 0,0,0,0
150,fffqfXffmffffm,fffqfXffmffffm : 0,0,0,0
151,fVfIffffff,"fVfIffffff : 0
word : 0
example : 0
format : 0",0,0,0
152,RiofgWKKJPlEJjO,RiofgWKKJPlEJjO : 2,2,1,1
153,JhyvQyPZVdZtrRJ,JhyvQyPZVdZtrRJ : 0,0,0,0
154,wfffffffffvYfrff,wfffffffffvYfrff : 0,0,0,0
155,oEyQdwmsvhLvARh,oEyQdwmsvhLvARh : 0,0,0,0
156,ffffffefrfff,"fffffeffrfff : 0
giraffe : 1
guitar : 1
gorilla : 2
garden : 1",0,0,0
157,MUcIZnDXGao,MUcIZnDXGao : 1,1,1,1
158,EJCusjQFViQQSsM,EJCusjQFViQQSsM : 0,0,0,0
159,EupIuDSOlpyxD,EupIuDSOlpyxD : 0,0,0,0
160,cPIYzMEXGHCVgQ,cPIYzMEXGHCVgQ : 2,2,2,2
161,qytAqpt,qytAqpt: 0,0,0,0
162,GuaTGwBc,GuaTGwBc : 2,2,2,2
163,WpkjS,WpkjS : 0,0,0,0
164,KbGMswFbUqVkKF,KbGMswFbUqVkKF : 2,2,1,1
165,tlbGy,tlbGy : 1,1,1,1
166,XEVvsofIVCrvrr,XEVvsofIVCrvrr : 0,0,0,0
167,usjVnqZLYBENQ,usjVnqZLYBENQ : 0,0,0,0
168,ONaSq,ONaSq : 0,0,0,0
169,DsKdkwhBzIgmCMU,DsKdkwhBzIgmCMU : 2,2,1,1
170,HHRHhaYXTjoZHru,HHRHhaYXTjoZHru : 0,0,0,0
171,nafSdgDmTg,nafSdgDmTg : 3,3,2,2
172,lIpLiCy,"lIpLiCy : 0
word : 1
format : 0
example : 0
answer : 0
per : 0
should : 0
be : 0
in : 0
following : 0
if : 0
the : 0
output : 0
is : 0
girl : 1",0,0,0
173,qHHLqZzgJs,qHHLqZzgJs : 1,1,1,1
174,cVEDG,cVEDG : 1,1,1,1
175,iZOGFKebxwLMZr,iZOGFKebxwLMZr : 0,0,1,1
176,EQVaZY,EQVaZY : 0,0,0,0
177,fffffWfcffffU,"fffffWfcffffU : 0
word : 0",0,0,0
178,aKotKQlIfMVa,aKotKQlIfMVa : 0,0,0,0
179,fffJTfffffffffjf,fffJTfffffffffjf : 0,0,0,0
180,oeqFARHGYhvDV,oeqFARHGYhvDV : 0,0,1,1
181,gggggggggglA,gggggggggglA : 9,9,10,10
182,VHosmmHniV,VHosmmHniV : 0,0,0,0
183,vgYglgg,vgYglgg : 4,4,4,4
184,GkpNeTxIzWz,GkpNeTxIzWz : 0,0,1,1
185,kKUDbl,kKUDbl : 0,0,0,0
186,bFlnPFF,bFlnPFF : 0,0,0,0
187,iyjnIUXePaP,iyjnIUXePaP : 0,0,0,0
188,PRvbzTcnaN,PRvbzTcnaN : 0,0,0,0
189,PfyUZHrkAQLwWa,PfyUZHrkAQLwWa : 0,0,0,0
190,oRcvd,"oRcvd : 0
the : 0
word : 0",0,0,0
191,VYguhGUql,VYguhGUql: 2,2,2,2
192,OthFskhnnOUAaQw,OthFskhnnOUAaQw : 0,0,0,0
193,OMAlsc,OMAlsc : 0,0,0,0
194,pYhDwFVm,pYhDwFVm : 0,0,0,0
195,vqqEgUL,vqqEgUL : 1,1,1,1
196,VgScg,VgScg : 3,3,2,2
197,JMEbCSUBXdU,JMEbCSUBXdU : 0,0,0,0
198,Zgzg,Zgzg : 2,2,2,2
199,Kvpuae,Kvpuae: 0,0,0,0
200,KzuMgUNDM,KzuMgUNDM : 2,2,1,1
201,IbpwDujajWalQ,IbpwDujajWalQ : 0,0,0,0
202,BqlxhQ,BqlxhQ : 0,0,0,0
203,uWpnV,uWpnV : 0,0,0,0
204,pgwgXggtgggg,pgwgXggtgggg : 7,7,8,8
205,SogrYg,SogrYg : 2,2,2,2
206,gggggGgggl,"gggggGgggl : 8
giraffe : 1
google : 2
guitar : 1
gorilla : 2",8,9,9
207,dyvqwXXPckQtdn,dyvqwXXPckQtdn : 0,0,0,0
208,JUwqavaXLuImHY,JUwqavaXLuImHY : 0,0,0,0
209,ggFggggggguggg,ggFggggggguggg : 12,12,12,12
210,XhhhJhhhhhhAhhhv,XhhhJhhhhhhAhhhv : 0,0,0,0
211,VXVNESjUuzFQ,VXVNESjUuzFQ : 0,0,0,0
212,LyAktDj,LyAktDj : 0,0,0,0
213,TVbHHgRqT,TVbHHgRqT : 1,1,1,1
214,CcSnMAiHwKzxOr,CcSnMAiHwKzxOr : 0,0,0,0
215,hhRhDh,hhRhDh : 0,0,0,0
216,omsuQB,omsuQB : 0,0,0,0
217,UEaiNXeUZn,UEaiNXeUZn : 0,0,0,0
218,Dhhhyhhhhhhhhh,"Dhhhyhhhhhhhhh : 0
the word is : Ggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggg",0,0,0
219,hhHKdhhq,hhHKdhhq : 0,0,0,0
220,wFNubqWXUtH,wFNubqWXUtH : 0,0,0,0
221,VUYKzogbsCtVfp,VUYKzogbsCtVfp : 1,1,1,1
222,xzjcxcKy,xzjcxcKy : 0,0,0,0
223,hzhmahhhh,hzhmahhhh : 0,0,0,0
224,oJwYuv,oJwYuv : 0,0,0,0
225,hhhhhhhhbhhhhP,"hhhhhhhhbhhhhP : 0
word : 0",0,0,0
226,OVMjRVNdjHOOUzm,OVMjRVNdjHOOUzm : 0,0,0,0
227,ydcwxFWgp,ydcwxFWgp : 1,1,1,1
228,CoQQaThHheBEXC,CoQQaThHheBEXC : 0,0,0,0
229,zfHFOGHWscUKDUt,zfHFOGHWscUKDUt : 2,2,1,1
230,hphhhhThhhhhhh,hphhhhThhhhhhh : 0,0,0,0
231,qstZCSIXZ,qstZCSIXZ : 0,0,0,0
232,UvMiDNaGDxnlVU,UvMiDNaGDxnlVU : 2,2,1,1
233,xusWaDqlRB,xusWaDqlRB : 0,0,0,0
234,VckQgFIPIDaWa,VckQgFIPIDaWa : 2,2,1,1
235,zDbMRsdOcVfT,zDbMRsdOcVfT : 0,0,0,0
236,ZKmjkcNyooC,ZKmjkcNyooC : 0,0,0,0
237,rKiATpBfhWnI,rKiATpBfhWnI : 0,0,0,0
238,lDwmFkrxsJBZH,lDwmFkrxsJBZH : 0,0,0,0
239,zxUKyEPMNyuLVz,zxUKyEPMNyuLVz : 0,0,0,0
240,NqxZJrah,NqxZJrah: 0,0,0,0
241,yDPlgqRKq,yDPlgqRKq: 1,1,1,1
242,wzukuVF,wzukuVF : 0,0,0,0
243,ZiiNiiKQ,ZiiNiiKQ : 0,0,0,0
244,smluYSAVGnCfObp,smluYSAVGnCfObp : 2,2,1,1
245,DpStco,DpStco : 0,0,0,0
246,lLRudNlsCwXMco,lLRudNlsCwXMco : 0,0,0,0
247,zideUbhV,zideUbhV : 0,0,0,0
248,bBhiiii,bBhiiii : 0,0,0,0
249,LuTpoWFophQoHUV,LuTpoWFophQoHUV : 0,0,0,0
250,MrFDR,MrFDR: 0,0,0,0
251,FvwwJLOKdykA,FvwwJLOKdykA : 0,0,0,0
252,ciiiiiiiih,ciiiiiiiih : 0,0,0,0
253,GODhue,GODhue : 2,2,1,1
254,ZvZbVCKnhxVHk,ZvZbVCKnhxVHk : 0,0,0,0
255,ioiis,ioiis : 0,0,0,0
256,iiiiiiYiviii,"iiiiiiYiviii : 0
giraffe : 1
google : 2
gorilla : 2
guitar : 1",0,0,0
257,HpkGSLOxGajQCrs,HpkGSLOxGajQCrs : 2,2,2,2
258,hEiiOiiiBiii,"hEiiOiiiBiii : 0
the word is : hEiiOiiiBiii",0,0,0
259,UZEGunMK,UZEGunMK : 1,1,1,1
260,VTUvRoXDWJAZh,VTUvRoXDWJAZh : 0,0,0,0
261,YnjnWCDyb,YnjnWCDyb : 0,0,0,0
262,qgvBNYlzYhLakDE,qgvBNYlzYhLakDE : 0,0,1,1
263,DDkmTj,DDkmTj : 0,0,0,0
264,VeaQRzGtd,VeaQRzGtd : 1,1,1,1
265,iipiiiiiiCJj,"iipiiiiiiCJj : 2
word : 2",2,0,0
266,RAZeUc,RAZeUc : 0,0,0,0
267,uiiiiiiRiiisiii,"uiiiiiiiRiiisiii : 0
giraffe : 1
gorilla : 2
guitar : 1
globe : 1",0,0,0
268,Ciipiiii,"Ciipiiii: 0
the word is: 0",0,0,0
269,FgrBEZCV,FgrBEZCV : 0,0,1,1
270,nFuqYGbEAtemMca,nFuqYGbEAtemMca : 2,2,1,1
271,iiGWU,iiGWU : 1,1,1,1
272,cGorEpQOg,cGorEpQOg : 2,2,2,2
273,ZTXSYnlb,ZTXSYnlb: 0,0,0,0
274,gQfYejuGCln,gQfYejuGCln : 3,3,2,2
275,JOFnSjmwYs,JOFnSjmwYs : 0,0,0,0
276,UKwtZmNZc,UKwtZmNZc : 0,0,0,0
277,IKJuP,IKJuP : 0,0,0,0
278,vWshlJ,vWshlJ : 0,0,0,0
279,tIsGQdRvDtMCu,tIsGQdRvDtMCu : 2,2,1,1
280,pvyBSSef,pvyBSSef : 0,0,0,0
281,jxwbEnUSwba,jxwbEnUSwba : 0,0,0,0
282,jjojojjjjjjjjmj,jjojojjjjjjjjmj : 0,0,0,0
283,Ulonlq,Ulonlq: 0,0,0,0
284,jVjtjjH,jVjtjjH : 0,0,0,0
285,RHvJFOfjmuVdy,RHvJFOfjmuVdy : 0,0,0,0
286,jjqVjTjtjj,jjqVjTjtjj : 0,0,0,0
287,EsIIOJsFuFS,EsIIOJsFuFS : 0,0,0,0
288,cYSurxK,cYSurxK : 0,0,0,0
289,jwIjjjjjjjjYyjjj,jwIjjjjjjjjYyjjj : 0,0,0,0
290,qjuykBsHJkZ,qjuykBsHJkZ : 0,0,0,0
291,lFKvWSqlCYUnItr,lFKvWSqlCYUnItr : 0,0,0,0
292,TwrTAivGKv,TwrTAivGKv : 2,2,1,1
293,RkBnrC,RkBnrC : 0,0,0,0
294,mRUkEU,mRUkEU : 0,0,0,0
295,fiWxIezjzcO,fiWxIezjzcO : 0,0,0,0
296,toBgq,toBgq : 1,1,1,1
297,kzKrYMVAlHbdWp,kzKrYMVAlHbdWp : 0,0,0,0
298,xXrCuPULuB,xXrCuPULuB : 0,0,0,0
299,UlUROdwUTgDmtJC,UlUROdwUTgDmtJC : 2,2,1,1
300,mMzACuKwzHn,mMzACuKwzHn : 0,0,0,0
301,bwepZ,bwepZ : 0,0,0,0
302,cQkkxoh,cQkkxoh : 0,0,0,0
303,IsKfQOOvrURfGNZ,IsKfQOOvrURfGNZ : 2,2,1,1
304,wGaRq,wGaRq : 1,1,1,1
305,fpXPxfqQIvwCAja,fpXPxfqQIvwCAja : 0,0,0,0
306,NboZEu,NboZEu: 0,0,0,0
307,rkVkkkRkVkkk,rkVkkkRkVkkk : 0,0,0,0
308,kzkkko,kzkkko : 0,0,0,0
309,kfOEk,kfOEk : 0,0,0,0
310,NtnRpWNIBm,NtnRpWNIBm: 0,0,0,0
311,CLTYZ,CLTYZ : 0,0,0,0
312,IclQMLmCGgsBcg,IclQMLmCGgsBcg : 3,3,3,3
313,kWPWYd,kWPWYd : 0,0,0,0
314,nDWIFZoeuoev,nDWIFZoeuoev : 0,0,0,0
315,tYJOvpznlUbtr,tYJOvpznlUbtr : 0,0,0,0
316,IJhpMe,IJhpMe : 0,0,0,0
317,qYUfDEWz,qYUfDEWz : 0,0,0,0
318,yXEUsr,yXEUsr : 0,0,0,0
319,NcDAEommjjkw,NcDAEommjjkw : 0,0,0,0
320,XLDTMMNLlOgCdVt,XLDTMMNLlOgCdVt : 2,2,1,1
321,IqOaTsUyBqSSCWe,IqOaTsUyBqSSCWe : 0,0,0,0
322,kuUQVvGe,kuUQVvGe : 1,1,1,1
323,ADtMYcTEX,ADtMYcTEX : 0,0,0,0
324,OJNdxc,OJNdxc : 0,0,0,0
325,TiMCLhjkQWrR,TiMCLhjkQWrR : 0,0,0,0
326,kykdh,kykdh : 0,0,0,0
327,ysMEA,ysMEA : 0,0,0,0
328,faAoD,faAoD : 0,0,0,0
329,QecFfJWghnjhEtP,QecFfJWghnjhEtP : 1,1,1,1
330,bLblLmAPZLi,bLblLmAPZLi : 0,0,0,0
331,gdSomsFISqSpZ,gdSomsFISqSpZ : 0,0,1,1
332,WRMmUhLMKpv,WRMmUhLMKpv : 0,0,0,0
333,AYHDCY,AYHDCY: 0,0,0,0
334,fIGwepl,fIGwepl : 1,1,1,1
335,ObeDz,ObeDz: 0,0,0,0
336,qKjkAMidPnWoA,qKjkAMidPnWoA : 0,0,0,0
337,sdyUI,sdyUI : 0,0,0,0
338,OlllrleMllll,OlllrleMllll : 0,0,0,0
339,ZyWcKrqdpuF,ZyWcKrqdpuF : 0,0,0,0
340,uPgOflr,uPgOflr: 2,2,1,1
341,GVCEQrkhU,GVCEQrkhU : 0,0,1,1
342,Ekllllllljl,Ekllllllljl : 0,0,0,0
343,lRNAKntPBwfUDyl,lRNAKntPBwfUDyl : 0,0,0,0
344,URMrlMBnLBPW,URMrlMBnLBPW : 0,0,0,0
345,MDNubpD,MDNubpD : 0,0,0,0
346,SINQr,SINQr: 0,0,0,0
347,lnlllelllllZlll,lnlllelllllZlll : 0,0,0,0
348,dlIVtxkq,dlIVtxkq : 0,0,0,0
349,QYGRGXPVh,QYGRGXPVh : 3,3,2,2
350,vNORcpthBoxtc,vNORcpthBoxtc : 0,0,0,0
351,ZpEsuTJbZKigH,ZpEsuTJbZKigH : 1,1,1,1
352,OmgqDPhIjb,OmgqDPhIjb : 1,1,1,1
353,lyllllNlll,lyllllNlll : 0,0,0,0
354,rqZKyEH,rqZKyEH : 0,0,0,0
355,nRGwbNyvbq,nRGwbNyvbq : 2,2,1,1
356,UnpwgWNJDYAG,UnpwgWNJDYAG : 2,2,2,2
357,QsYeRqw,QsYeRqw : 0,0,0,0
358,lJXl,lJXl : 0,0,0,0
359,UHFLSFFDXQywWGo,UHFLSFFDXQywWGo : 1,1,1,1
360,mKYBv,mKYBv : 0,0,0,0
361,cqhkrDwoX,cqhkrDwoX : 0,0,0,0
362,IxoTmnxuRmm,IxoTmnxuRmm: 0,0,0,0
363,eIRCT,eIRCT : 0,0,0,0
364,iyZCZAGDW,iyZCZAGDW : 2,2,1,1
365,qwbIBBfhR,qwbIBBfhR : 0,0,0,0
366,wujFJPLKXLXbbn,wujFJPLKXLXbbn : 0,0,0,0
367,mwmBmOmt,mwmBmOmt : 0,0,0,0
368,SWeDRgYKQPYr,SWeDRgYKQPYr : 1,1,1,1
369,LlZCWEFsRqXt,LlZCWEFsRqXt : 0,0,0,0
370,BkNBmKkvy,BkNBmKkvy : 0,0,0,0
371,YRqqOaCCpgPU,YRqqOaCCpgPU : 2,2,1,1
372,dCMglxPEr,dCMglxPEr : 1,1,1,1
373,QyJNPnIaZYoNFc,QyJNPnIaZYoNFc : 0,0,0,0
374,AODKgfsmK,AODKgfsmK : 2,2,1,1
375,WeHLzo,WeHLzo : 0,0,0,0
376,qaHJspCstFrXGJ,qaHJspCstFrXGJ : 1,1,1,1
377,BmmmmmmmQmmm,BmmmmmmmQmmm : 0,0,0,0
378,cMkZiNxprjxb,cMkZiNxprjxb : 0,0,0,0
379,mjmfmmmmmmmm,mjmfmmmmmmmm : 0,0,0,0
380,PJsduNRvud,PJsduNRvud: 0,0,0,0
381,dhWwduwlo,dhWwduwlo : 0,0,0,0
382,SOwXPY,SOwXPY: 0,0,0,0
383,ZHdaeG,ZHdaeG : 1,1,1,1
384,lYLfmWNwCptaAwF,lYLfmWNwCptaAwF : 0,0,0,0
385,hxeOQ,hxeOQ : 0,0,0,0
386,QWDVSZu,QWDVSZu : 0,0,0,0
387,pNGvGFSRPlsM,pNGvGFSRPlsM : 3,3,2,2
388,PuGrXmtcdVZnqbY,PuGrXmtcdVZnqbY : 2,2,1,1
389,FnJNg,FnJNg : 2,2,1,1
390,PVXHgS,PVXHgS : 1,1,1,1
391,Onsknl,Onsknl : 0,0,0,0
392,sAXNTTVdZTowTpe,sAXNTTVdZTowTpe : 0,0,0,0
393,RfVisPlFLrPs,RfVisPlFLrPs: 0,0,0,0
394,QEXeaPlpiUI,QEXeaPlpiUI : 0,0,0,0
395,xBmdiXrtIHeGf,xBmdiXrtIHeGf : 2,2,1,1
396,tbhKJGlB,tbhKJGlB : 1,1,1,1
397,abQNpilTY,abQNpilTY : 0,0,0,0
398,lfdBLnFOAVy,lfdBLnFOAVy : 0,0,0,0
399,nnnnnnnwinNnn,"nnnnnnnwinNnn : 1
giraffe : 1
google : 2
guitar : 1
gorilla : 2",1,0,0
