,all_data,gpt,counts,script,gpt_script
55,became,became : 0,0,0,0
56,these,these : 0,0,0,0
57,commencement,commencement : 1,1,0,0
58,Although,Although : 0,0,0,0
59,would,would : 0,0,0,0
60,They,They : 0,0,0,0
61,one,"jungle : 1
jacket : 1
juice : 1
jump : 1
jazz : 1
jigsaw : 1
jolly : 1
joker : 1
jelly : 1
jam : 1",1,0,0
62,while,while : 0,0,0,0
63,and,"and : 0
the : 0
word : 0",0,0,0
64,When,"When : 0
the : 0
input : 1
is : 0",0,0,0
65,attack,attack : 0,0,0,0
66,be,be : 0,0,0,0
67,plot,plot : 0,0,0,0
68,friends,friends : 0,0,0,0
69,lights,lights : 0,0,0,0
70,present,"jungle : 1
jump : 1
jacket : 1
juice : 1
jelly : 1
jam : 1
jigsaw : 1
jazz : 1
jolly : 1
jinx : 1",1,0,0
71,adopted,adopted : 0,0,0,0
72,Benson,Benson: 0,0,0,0
73,married,married : 0,0,0,0
74,already,already : 0,0,0,0
75,before,before : 0,0,0,0
76,way,way : 0,0,0,0
77,mourn,mourn : 0,0,0,0
78,cup,cup : 0,0,0,0
79,begins,begins : 0,0,0,0
80,protect,protect : 0,0,0,0
81,night,night : 0,0,0,0
82,or,or : 0,0,0,0
83,poetry,poetry : 0,0,0,0
84,even,"even : 0
the word is : following",0,0,0
85,along,along : 0,0,0,0
86,more,more : 0,0,0,0
87,reasons,reasons : 0,0,0,0
88,harp,harp : 0,0,0,0
89,argues,argues : 0,0,0,0
90,"cliffs""",cliffs : 0,0,0,0
91,abnegation,abnegation : 0,0,0,0
92,their,their : 0,0,0,0
93,royal,royal : 0,0,0,0
94,rather,rather : 1,1,0,0
95,themes,themes : 0,0,0,0
96,found,"jungle : 1
jacket : 1
juice : 1
jump : 1
jelly : 1
jam : 1
jigsaw : 1
jazz : 1
joker : 1
jolt : 1",1,0,0
97,literary,literary: 0,0,0,0
98,lines,lines : 0,0,0,0
99,A,"A : 0
the : 0
word : 0",0,0,0
100,calling,calling : 1,1,0,0
101,Most,Most : 0,0,0,0
102,were,were : 0,0,0,0
103,prosody,prosody : 0,0,0,0
104,He,"He : 0
the : 0
word : 0",0,0,0
105,reacts,reacts : 0,0,0,0
106,wily,wily : 0,0,0,0
107,"rigor""",rigor : 0,0,0,0
108,known,known : 0,0,0,0
109,arguing,arguing : 1,1,0,0
110,fearing,fearing: 0,0,0,0
111,been,been : 0,0,0,0
112,article,article : 0,0,0,0
113,strangely,strangely : 0,0,0,0
114,text,text : 0,0,0,0
115,One,"One : 0
Two : 0
Three : 0
Four : 0
Five : 0
Six : 0
Seven : 0
Eight : 0
Nine : 0
Ten : 0",0,0,0
116,margins,margins: 0,0,0,0
117,new,new : 0,0,0,0
118,meets,meets : 0,0,0,0
119,winsome,winsome : 0,0,0,0
120,any,"the : 0
word : 0
is : 0
any : 0",0,0,0
121,pray,pray : 0,0,0,0
122,castle,castle: 0,0,0,0
123,graveyard,graveyard : 0,0,0,0
124,appearance,appearance : 0,0,0,0
125,but,but : 0,0,0,0
126,mother,mother : 0,0,0,0
127,used,used : 0,0,0,0
128,Germanic,Germanic : 0,0,0,0
129,point,point : 0,0,0,0
130,wants,wants : 0,0,0,0
131,monster,monster : 0,0,0,0
132,stock,stock : 0,0,0,0
133,thought,thought : 1,1,0,0
134,influenced,influenced : 0,0,0,0
135,may,may : 0,0,0,0
136,subject,subject : 0,0,1,1
137,arranged,arranged : 0,0,0,0
138,Lord's,Lord's : 0,0,0,0
139,heavy,heavy : 0,0,0,0
140,D,"D : 0
jungle : 1
jump : 1
jazz : 1
jacket : 1
joy : 0
juice : 1
jigsaw : 1
jelly : 1
joker : 1",0,0,0
141,killed,killed : 0,0,0,0
142,Foley's,Foley's : 0,0,0,0
143,traditional,traditional : 1,1,0,0
144,Insular,Insular : 0,0,0,0
145,why,why : 0,0,0,0
146,human,human : 0,0,0,0
147,unusual,unusual : 0,0,0,0
148,contemporary,contemporary : 0,0,0,0
149,awry,awry : 0,0,0,0
150,seeks,seeks : 0,0,0,0
151,by,"by : 0
the : 0
word : 0",0,0,0
152,unwittingly,unwittingly : 0,0,0,0
153,Poetry,Poetry : 0,0,0,0
154,hides,hides : 0,0,0,0
155,as,"as: 0
jungle: 1
jump: 1
jacket: 1
juice: 1
jazz: 1",0,0,0
156,That,"That : 0
the : 0
word : 0",0,0,0
157,has,has : 0,0,0,0
158,Francis,Francis : 0,0,0,0
159,Accompany,Accompany : 0,0,0,0
160,met,met : 0,0,0,0
161,Rejected,Rejected : 1,1,1,1
162,sudden,sudden : 0,0,0,0
163,characterized,characterized : 0,0,0,0
164,theory,theory : 0,0,0,0
165,documented,documented : 1,1,0,0
166,wars,wars : 0,0,0,0
167,know,know : 0,0,0,0
168,with,with : 0,0,0,0
169,plans,plans : 0,0,0,0
170,proposed,proposed : 0,0,0,0
171,Fortinbras,Fortinbras : 0,0,0,0
172,"heroes""",heroes : 0,0,0,0
173,annotations,annotations : 0,0,0,0
174,writes,writes : 0,0,0,0
175,maintaining,maintaining : 1,1,0,0
176,uncle,uncle : 0,0,0,0
177,that,that : 0,0,0,0
178,killing,killing : 0,0,0,0
179,France,France : 0,0,0,0
180,travelling,travelling: 0,0,0,0
181,hell,hell : 0,0,0,0
182,thinking,thinking : 1,1,0,0
183,Denmark,Denmark : 0,0,0,0
184,which,which : 0,0,0,0
185,battle,battle : 0,0,0,0
186,reply,reply : 0,0,0,0
187,other,other : 0,0,0,0
188,insular,insular : 0,0,0,0
189,now,now : 0,0,0,0
190,also,also : 0,0,0,0
191,density,density : 0,0,0,0
192,recently-widowed,recently-widowed : 0,0,0,0
193,kill,kill : 0,0,0,0
194,Heroes',Heroes' : 0,0,0,0
195,ambassador,ambassador : 0,0,0,0
196,Queen,Queen : 1,1,0,0
197,goes,goes : 0,0,0,0
198,where,where : 1,1,0,0
199,story,story : 0,0,0,0
200,doing,doing : 0,0,0,0
201,Albert,Albert : 0,0,0,0
202,Rosencrantz,Rosencrantz : 0,0,0,0
203,much,much : 0,0,0,0
204,confronts,confronts: 0,0,0,0
205,preponderance,preponderance : 0,0,0,0
206,distressed,distressed : 0,0,0,0
207,it,"it : 0
word : 1
format : 0
example : 0
input : 0
output : 0",0,0,0
208,individual,individual : 0,0,0,0
209,particularly,particularly : 1,1,0,0
210,into,into : 0,0,0,0
211,moving,moving : 0,0,0,0
212,what's,what's : 0,0,0,0
213,"""written",written : 0,0,0,0
214,Richardson,Richardson : 0,0,0,0
215,virtually,virtually : 0,0,0,0
216,subjects,subjects : 0,0,1,1
217,like,like : 0,0,0,0
218,tapestry,tapestry : 0,0,0,0
219,consisted,consisted : 0,0,0,0
220,believes,believes : 0,0,0,0
221,continues,continues : 0,0,0,0
222,evidence,evidence : 0,0,0,0
223,Joseph,Joseph : 1,1,1,1
224,drinks,drinks: 0,0,0,0
225,nation's,nation's : 0,0,0,0
226,duel,duel : 0,0,0,0
227,throes,throes : 0,0,0,0
228,alliteration,alliteration : 1,1,0,0
229,poisoned,poisoned: 0,0,0,0
230,Larry,Larry : 1,1,0,0
231,madness,madness : 0,0,0,0
232,Ophelia,Ophelia: 0,0,0,0
233,assuming,assuming : 0,0,0,0
234,time,time : 0,0,0,0
235,common,common : 0,0,0,0
236,include,include : 0,0,0,0
237,murder,murder : 0,0,0,0
238,soul,soul : 0,0,0,0
239,ghost,ghost : 0,0,0,0
240,Campbell's,Campbell's : 0,0,0,0
241,Gertrude's,Gertrude's : 0,0,0,0
242,ends,ends : 0,0,0,0
243,early,early : 0,0,0,0
244,presage,presage : 0,0,0,0
245,She,She : 0,0,0,0
246,Poland,Poland: 0,0,0,0
247,luck,luck : 0,0,0,0
248,form,form : 0,0,0,0
249,extensions,extensions : 0,0,0,0
250,so,so : 0,0,0,0
251,construction,construction : 0,0,0,0
252,vociferous,vociferous: 0,0,0,0
253,are,are : 0,0,0,0
254,played,played : 0,0,0,0
255,semi-Uncial,semi-Uncial : 0,0,0,0
256,Oral,Oral : 0,0,0,0
257,concept,concept : 0,0,0,0
258,hero,hero : 0,0,0,0
259,unpredicatable,unpredictable : 0,0,0,0
260,style,style : 0,0,0,0
261,some,"some : 0
word : 0
is : 0",0,0,0
262,hypothesis,hypothesis : 0,0,0,0
263,resemblance,resemblance : 0,0,0,0
264,"formulaic""",formulaic : 0,0,0,0
265,through,through : 0,0,0,0
266,an,"an : 0
the : 0
word : 0",0,0,0
267,defined,defined : 0,0,0,0
268,closely,closely : 0,0,0,0
269,Late,Late : 0,0,0,0
270,Dehn,Dehn : 0,0,0,0
271,moment,moment : 0,0,0,0
272,back,back : 0,0,0,0
273,he,he : 0,0,0,0
274,what,what : 0,0,0,0
275,written,written : 0,0,0,0
276,After,After : 0,0,0,0
277,According,"According : 1
the : 0
word : 0",1,0,0
278,change,change : 0,0,0,0
279,epics,epics : 0,0,0,0
280,"""a","a : 0
the : 0
word : 0",0,0,0
281,to,"to : 0
the : 0",0,0,0
282,seen,seen : 0,0,0,0
283,father,father : 0,0,0,0
284,Old,Old : 0,0,0,0
285,His,His : 0,0,0,0
286,poetic,poetic : 0,0,0,0
287,onwards,onwards : 0,0,0,0
288,probity,probity : 0,0,0,0
289,warns,warns : 0,0,0,0
290,variation,variation : 0,0,0,0
291,down,down : 0,0,0,0
292,ending,ending : 0,0,0,0
293,often,often : 0,0,0,0
294,play,play : 0,0,0,0
295,Odyssey,Odyssey : 0,0,0,0
296,passed,passed : 0,0,0,0
297,scenes,scenes : 0,0,0,0
298,delay,delay : 0,0,0,0
299,at,"at : 0
the : 0",0,0,0
300,not,not : 0,0,0,0
301,passages,passages : 0,0,0,0
302,formulas,formulas : 0,0,0,0
303,various,various : 0,0,0,0
304,cites,cites: 0,0,0,0
305,than,than : 0,0,0,0
306,Completion,Completion : 1,1,0,0
307,a,"a : 0
the : 0
word : 0",0,0,0
308,prose,prose : 0,0,0,0
309,no,"no : 0
jungle : 1
jump : 1
jacket : 1
juice : 1
jam : 1
jigsaw : 1
jelly : 1
joke : 1
joy : 0",0,0,0
310,eagles,eagles: 0,0,0,0
311,rejects,rejects : 1,1,1,1
312,languages,languages : 0,0,0,0
313,"""beach",beach : 0,0,0,0
314,during,during : 0,0,0,0
315,contemplates,contemplates : 0,0,0,0
316,Greek,Greek : 0,0,0,0
317,plots,plots : 0,0,0,0
318,writing,writing : 1,1,0,0
319,four,four : 0,0,0,0
320,Journey,Journey : 1,1,1,1
321,paper,paper : 0,0,0,0
322,commentary,commentary : 1,1,0,0
323,dies,dies : 0,0,0,0
324,shown,shown : 0,0,0,0
325,manuscripts,manuscripts : 0,0,0,0
326,how,"how : 0
many : 0
J : 1
or : 0
J : 1
are : 0
there : 1
in : 0
each : 0
of : 0
following : 0
word : 0",0,0,0
327,John,John : 1,1,1,1
328,between,between : 0,0,0,0
329,got,got : 0,0,0,0
330,death,death : 0,0,0,0
331,vicissitude,vicissitude : 0,0,0,0
332,Hamlet's,Hamlet's : 0,0,0,0
333,baggage,baggage : 1,1,0,0
334,remains,remains : 0,0,0,0
335,completely,completely : 0,0,0,0
336,miniatures,miniatures : 0,0,0,0
337,13th,13th : 0,13,0,0
338,upon,upon : 0,0,0,0
339,attempting,attempting : 1,1,0,0
340,him,him : 0,0,0,0
341,battlements,battlements : 0,0,0,0
342,"beasts""",beasts : 0,0,0,0
343,group,group : 0,0,0,0
344,At,"At : 0
the : 0
word : 0",0,0,0
345,nature,nature : 0,0,0,0
346,circumstances,circumstances : 0,0,0,0
347,corrections,corrections: 1,1,0,0
348,beach,beach : 0,0,0,0
349,journey,journey : 1,1,1,1
350,King,King : 1,1,0,0
351,Latin,Latin : 0,0,0,0
352,sending,sending : 0,0,0,0
353,all,all : 0,0,0,0
354,"""death",death : 0,0,0,0
355,sister,sister : 0,0,0,0
356,victory,victory : 0,0,0,0
357,argue,argue : 1,1,0,0
358,bear,bear : 0,0,0,0
359,in,"in : 0
the : 0",0,0,0
360,addition,addition : 1,1,0,0
361,problem,problem : 0,0,0,0
362,violent,violent : 0,0,0,0
363,stabs,stabs: 0,0,0,0
364,local,local : 0,0,0,0
365,general,general : 1,1,0,0
366,mother's,mother's : 0,0,0,0
367,only,"only : 0
word : 1
following : 0
format : 0",0,0,0
368,demonstrated,demonstrated : 1,1,0,0
369,school,school : 0,0,0,0
370,will,will : 0,0,0,0
371,rehearsal,rehearsal : 0,0,0,0
372,Norway,Norway : 0,0,0,0
373,Foley,Foley: 0,0,0,0
374,drowns,drowns : 0,0,0,0
375,avenge,avenge : 0,0,0,0
376,upset,upset: 0,0,0,0
377,returns,returns : 0,0,0,0
378,surviving,surviving: 0,0,0,0
379,procession,procession : 0,0,0,0
380,accompanied,accompanied : 1,1,0,0
381,wolves,wolves : 0,0,0,0
382,scold,scold : 0,0,0,0
383,farewell,farewell : 0,0,0,0
384,profession,profession : 0,0,0,0
385,extant,extant : 0,0,0,0
386,Crowne,Crowne: 0,0,0,0
387,tales,tales : 0,0,0,0
388,This,"This : 0
word : 0",0,0,0
389,Guildenstern,Guildenstern : 0,0,0,0
390,ancient,ancient : 0,0,0,0
391,for,"for : 0
example : 0
input : 0
should : 0
be : 0
jungle : 1",0,0,0
392,performance,performance : 0,0,0,0
393,had,had : 0,0,0,0
394,rapier,rapier : 0,0,0,0
395,tradition,tradition : 1,1,0,0
396,scholars,scholars : 0,0,0,0
397,Magoon,Magoon : 0,0,0,0
398,this:,this: 0,0,0,0
399,function,function : 0,0,0,0
