,all_data,gpt,counts,script,gpt_script
91,abnegation,abnegation : 2,2,2,2
92,their,their : 0,0,0,0
93,royal,royal : 0,0,0,0
94,rather,rather : 1,1,0,0
95,themes,themes: 0,0,0,0
96,found,found : 1,1,1,1
97,literary,literary : 1,1,0,0
98,lines,lines : 1,1,1,1
99,A,"banana : 2
python : 0
New York : 2
November : 2
cinnamon : 2
National Aeronautics and Space Administration : 8",2,0,0
100,calling,calling : 2,2,1,1
101,Most,Most : 0,0,0,0
102,were,were : 0,0,0,0
103,prosody,prosody : 1,1,0,0
104,He,He : 0,0,0,0
105,reacts,reacts : 1,1,0,0
106,wily,wily : 0,0,0,0
107,"rigor""",rigor : 1,1,0,0
108,known,known : 1,1,2,2
109,arguing,arguing : 1,1,1,1
110,fearing,fearing : 1,1,1,1
111,been,been : 1,1,1,1
112,article,article: 1,1,0,0
113,strangely,strangely : 1,1,1,1
114,text,text : 0,0,0,0
115,One,One : 0,0,1,1
116,margins,margins : 1,1,1,1
117,new,new : 0,0,1,1
118,meets,meets : 0,0,0,0
119,winsome,winsome : 0,0,1,1
120,any,any : 0,0,1,1
121,pray,pray : 0,0,0,0
122,castle,castle : 1,1,0,0
123,graveyard,graveyard : 1,1,0,0
124,appearance,appearance : 2,2,1,1
125,but,but : 0,0,0,0
126,mother,mother : 0,0,0,0
127,used,used : 1,1,0,0
128,Germanic,Germanic : 1,1,1,1
129,point,point : 1,1,1,1
130,wants,wants : 1,1,1,1
131,monster,monster : 1,1,1,1
132,stock,stock : 1,1,0,0
133,thought,thought : 1,1,0,0
134,influenced,influenced : 1,1,2,2
135,may,may : 0,0,0,0
136,subject,subject : 1,1,0,0
137,arranged,arranged : 2,2,1,1
138,Lord's,Lord's : 1,1,0,0
139,heavy,heavy : 1,1,0,0
140,D,D : 0,0,0,0
141,killed,killed : 1,1,0,0
142,Foley's,Foley's : 0,0,0,0
143,traditional,traditional : 2,2,1,1
144,Insular,Insular : 1,1,1,1
145,why,why : 0,0,0,0
146,human,human : 1,1,1,1
147,unusual,unusual : 1,1,1,1
148,contemporary,contemporary : 2,2,1,1
149,awry,awry : 0,0,0,0
150,seeks,seeks : 0,0,0,0
151,by,by : 0,0,0,0
152,unwittingly,unwittingly : 2,2,2,2
153,Poetry,Poetry : 1,1,0,0
154,hides,hides : 0,0,0,0
155,as,as : 0,0,0,0
156,That,That : 0,0,0,0
157,has,has : 1,1,0,0
158,Francis,Francis : 1,1,1,1
159,Accompany,Accompany : 2,2,1,1
160,met,met : 0,0,0,0
161,Rejected,Rejected : 1,1,0,0
162,sudden,sudden : 2,2,1,1
163,characterized,characterized : 2,2,0,0
164,theory,theory : 1,1,0,0
165,documented,documented : 2,2,1,1
166,wars,wars : 0,0,0,0
167,know,know : 1,1,1,1
168,with,with : 0,0,0,0
169,plans,plans : 1,1,1,1
170,proposed,proposed : 1,1,0,0
171,Fortinbras,Fortinbras : 1,1,1,1
172,"heroes""",heroes : 0,0,0,0
173,annotations,annotations : 2,2,3,3
174,writes,writes : 0,0,0,0
175,maintaining,maintaining : 2,2,3,3
176,uncle,uncle : 1,1,1,1
177,that,that : 1,1,0,0
178,killing,killing : 2,2,1,1
179,France,France : 1,1,1,1
180,travelling,travelling : 2,2,1,1
181,hell,hell : 0,0,0,0
182,thinking,thinking : 2,2,2,2
183,Denmark,Denmark : 1,1,1,1
184,which,which : 0,0,0,0
185,battle,battle : 1,1,0,0
186,reply,reply : 1,1,0,0
187,other,other : 1,1,0,0
188,insular,insular : 1,1,1,1
189,now,now : 1,1,1,1
190,also,also : 1,1,0,0
191,density,density : 1,1,1,1
192,recently-widowed,recently-widowed : 2,2,1,1
193,kill,kill : 0,0,0,0
194,Heroes',Heroes : 0,0,0,0
195,ambassador,ambassador : 1,1,0,0
196,Queen,Queen : 1,1,1,1
197,goes,goes : 0,0,0,0
198,where,where : 1,1,0,0
199,story,story : 0,0,0,0
200,doing,doing : 1,1,1,1
201,Albert,Albert : 1,1,0,0
202,Rosencrantz,Rosencrantz : 1,1,2,2
203,much,much : 0,0,0,0
204,confronts,confronts : 1,1,2,2
205,preponderance,preponderance : 2,2,2,2
206,distressed,distressed : 1,1,0,0
207,it,it : 0,0,0,0
208,individual,individual : 2,2,1,1
209,particularly,particularly : 2,2,0,0
210,into,into : 1,1,1,1
211,moving,moving : 1,1,1,1
212,what's,what's : 0,0,0,0
213,"""written",written : 2,2,1,1
214,Richardson,Richardson : 2,2,1,1
215,virtually,virtually : 1,1,0,0
216,subjects,subjects : 1,1,0,0
217,like,like : 0,0,0,0
218,tapestry,tapestry : 1,1,0,0
219,consisted,consisted : 1,1,1,1
220,believes,believes : 1,1,0,0
221,continues,continues : 1,1,2,2
222,evidence,evidence : 2,2,1,1
223,Joseph,Joseph : 0,0,0,0
224,drinks,drinks : 0,0,1,1
225,nation's,nation's : 2,2,2,2
226,duel,duel : 0,0,0,0
227,throes,throes : 0,0,0,0
228,alliteration,alliteration : 2,2,1,1
229,poisoned,poisoned : 1,1,1,1
230,Larry,Larry : 1,1,0,0
231,madness,madness : 2,2,1,1
232,Ophelia,Ophelia : 0,0,0,0
233,assuming,assuming : 2,2,1,1
234,time,time : 0,0,0,0
235,common,common : 1,1,1,1
236,include,include : 1,1,1,1
237,murder,murder : 1,1,0,0
238,soul,soul : 0,0,0,0
239,ghost,ghost : 0,0,0,0
240,Campbell's,Campbell's : 1,1,0,0
241,Gertrude's,Gertrude's : 0,0,0,0
242,ends,ends : 1,1,1,1
243,early,early : 1,1,0,0
244,presage,presage : 1,1,0,0
245,She,She : 0,0,0,0
246,Poland,Poland : 1,1,1,1
247,luck,luck : 1,1,0,0
248,form,form : 1,1,0,0
249,extensions,extensions : 2,2,2,2
250,so,so : 0,0,0,0
251,construction,construction : 2,2,2,2
252,vociferous,vociferous : 0,0,0,0
253,are,are : 0,0,0,0
254,played,played : 1,1,0,0
255,semi-Uncial,semi-Uncial : 1,1,1,1
256,Oral,Oral : 1,1,0,0
257,concept,concept : 1,1,1,1
258,hero,hero : 0,0,0,0
259,unpredicatable,unpredicatable : 2,2,1,1
260,style,style : 0,0,0,0
261,some,some : 0,0,0,0
262,hypothesis,hypothesis : 1,1,0,0
263,resemblance,resemblance : 2,2,1,1
264,"formulaic""",formulaic : 1,1,0,0
265,through,through : 1,1,0,0
266,an,"banana : 2
apple : 0
orange : 1
kiwi : 0
watermelon : 0
pineapple : 1
grapefruit : 1
pear : 0
peach : 0
apricot : 0",2,1,1
267,defined,defined : 1,1,1,1
268,closely,closely : 0,0,0,0
269,Late,Late : 1,1,0,0
270,Dehn,Dehn : 0,0,1,1
271,moment,moment : 1,1,1,1
272,back,back : 1,1,0,0
273,he,he : 0,0,0,0
274,what,what : 0,0,0,0
275,written,written : 1,1,1,1
276,After,After : 1,1,0,0
277,According,According : 2,2,1,1
278,change,change : 1,1,1,1
279,epics,epics : 0,0,0,0
280,"""a","1. New York : 1
2. November : 2
3. National : 2
4. Ninja : 2
5. Banana : 2
6. Nonsense : 2
7. Envelope : 1
8. Universe : 1
9. Neon : 1
10. Canyon : 1",1,0,0
281,to,to : 0,0,0,0
282,seen,seen : 1,1,1,1
283,father,father : 1,1,0,0
284,Old,Old : 0,0,0,0
285,His,His : 0,0,0,0
286,poetic,poetic : 1,1,0,0
287,onwards,onwards : 1,1,1,1
288,probity,probity : 1,1,0,0
289,warns,warns : 1,1,1,1
290,variation,variation : 2,2,1,1
291,down,down : 1,1,1,1
292,ending,ending : 2,2,2,2
293,often,often : 1,1,1,1
294,play,play : 0,0,0,0
295,Odyssey,Odyssey : 0,0,0,0
296,passed,passed: 1,1,0,0
297,scenes,scenes : 1,1,1,1
298,delay,delay : 1,1,0,0
299,at,at : 0,0,0,0
300,not,"banana : 2
pineapple : 0
orange : 1
kiwi : 0
watermelon : 0
strawberry : 1
mango : 0
grapefruit : 1
pomegranate : 0
blueberry : 1",2,1,1
301,passages,passages : 2,2,0,0
302,formulas,formulas : 1,1,0,0
303,various,various : 1,1,0,0
304,cites,cites : 0,0,0,0
305,than,than : 1,1,1,1
306,Completion,Completion : 2,2,1,1
307,a,"1. New : 1
2. York : 0
3. University : 2
4. North : 1
5. Carolina : 2
6. basketball : 1
7. Netflix : 1
8. Nintendo : 2
9. pineapple : 0
10. November : 2",1,0,0
308,prose,prose : 0,0,0,0
309,no,no : 0,0,1,1
310,eagles,eagles: 0,0,0,0
311,rejects,rejects : 1,1,0,0
312,languages,languages : 2,2,1,1
313,"""beach",beach : 0,0,0,0
314,during,during : 1,1,1,1
315,contemplates,contemplates : 2,2,1,1
316,Greek,Greek : 0,0,0,0
317,plots,plots : 1,1,0,0
318,writing,writing : 1,1,1,1
319,four,four : 0,0,0,0
320,Journey,Journey : 1,1,1,1
321,paper,paper : 0,0,0,0
322,commentary,commentary : 2,2,1,1
323,dies,dies: 0,0,0,0
324,shown,shown : 1,1,1,1
325,manuscripts,manuscripts : 2,2,1,1
326,how,how : 0,0,0,0
327,John,John : 0,0,1,1
328,between,between : 2,2,1,1
329,got,got : 0,0,0,0
330,death,death : 0,0,0,0
331,vicissitude,vicissitude : 2,2,0,0
332,Hamlet's,Hamlet's : 1,1,0,0
333,baggage,baggage : 1,1,0,0
334,remains,remains : 1,1,1,1
335,completely,completely : 1,1,0,0
336,miniatures,miniatures : 1,1,1,1
337,13th,13th : 0,13,0,0
338,upon,upon : 1,1,1,1
339,attempting,attempting : 2,2,1,1
340,him,him : 0,0,0,0
341,battlements,battlements: 2,2,1,1
342,"beasts""",beasts : 1,1,0,0
343,group,group : 1,1,0,0
344,At,At : 0,0,0,0
345,nature,nature : 1,1,1,1
346,circumstances,circumstances : 2,2,1,1
347,corrections,corrections : 2,2,1,1
348,beach,beach : 0,0,0,0
349,journey,journey : 1,1,1,1
350,King,King : 1,1,1,1
351,Latin,Latin : 1,1,1,1
352,sending,sending : 2,2,2,2
353,all,all : 0,0,0,0
354,"""death",death : 0,0,0,0
355,sister,sister : 0,0,0,0
356,victory,victory : 1,1,0,0
357,argue,argue : 1,1,0,0
358,bear,bear : 0,0,0,0
359,in,in : 1,1,1,1
360,addition,addition : 2,2,1,1
361,problem,problem : 1,1,0,0
362,violent,violent : 1,1,1,1
363,stabs,stabs : 0,0,0,0
364,local,local : 1,1,0,0
365,general,general : 2,2,1,1
366,mother's,mother's : 0,0,0,0
367,only,only : 0,0,1,1
368,demonstrated,demonstrated : 2,2,1,1
369,school,school : 0,0,0,0
370,will,will : 1,1,0,0
371,rehearsal,rehearsal : 1,1,0,0
372,Norway,Norway : 1,1,1,1
373,Foley,Foley : 0,0,0,0
374,drowns,drowns : 0,0,1,1
375,avenge,avenge : 1,1,1,1
376,upset,upset : 1,1,0,0
377,returns,returns : 1,1,1,1
378,surviving,surviving : 2,2,1,1
379,procession,procession : 2,2,1,1
380,accompanied,accompanied : 2,2,1,1
381,wolves,wolves : 0,0,0,0
382,scold,scold : 0,0,0,0
383,farewell,farewell : 1,1,0,0
384,profession,profession : 2,2,1,1
385,extant,extant : 1,1,1,1
386,Crowne,Crowne : 1,1,1,1
387,tales,tales : 0,0,0,0
388,This,This : 0,0,0,0
389,Guildenstern,Guildenstern : 1,1,2,2
390,ancient,ancient : 1,1,2,2
391,for,for : 0,0,0,0
392,performance,performance : 2,2,1,1
393,had,had : 0,0,0,0
394,rapier,rapier : 0,0,0,0
395,tradition,tradition : 2,2,1,1
396,scholars,scholars : 0,0,0,0
397,Magoon,Magoon : 1,1,1,1
398,this:,this: 0,0,0,0
399,function,function : 2,2,2,2
