,all_data,gpt,counts,script,gpt_script
72,eccLUcccc,eccLUcccc : 0,0,0,0
73,XepsCtdPd,XepsCtdPd : 0,0,0,0
74,EpUKrz,EpUKrz : 0,0,0,0
75,YwnPDw,YwnPDw : 0,0,0,0
76,yoXvClNsJSq,yoXvClNsJSq : 0,0,0,0
77,GrDZGUVG,GrDZGUVG : 0,0,0,0
78,BoZPQVawqUvk,BoZPQVawqUvk : 0,0,0,0
79,cccrcccdcccc,cccrcccdcccc : 0,0,0,0
80,vVSGgCjqXMziyW,vVSGgCjqXMziyW : 0,0,0,0
81,KNgasCyL,KNgasCyL : 0,0,0,0
82,eyxmhv,eyxmhv : 0,0,1,1
83,ccccgcccccOc,cccgcccccOc : 0,0,0,0
84,zEDAWEOEaR,zEDAWEOEaR : 0,0,0,0
85,czfccc,czfccc : 0,0,0,0
86,cccctcccZc,cccctcccZc : 0,0,0,0
87,WNrWJtwQgvP,WNrWJtwQgvP : 0,0,0,0
88,ccccccXccK,ccccccXccK : 0,0,0,0
89,XlvVWX,XlvVWX : 0,0,0,0
90,ibBepVXfLM,ibBepVXfLM : 0,0,0,0
91,PXDCGzYh,PXDCGzYh : 1,1,1,1
92,eCGivJBObS,eCGivJBObS : 0,0,0,0
93,ioFUDuSYpQNYU,ioFUDuSYpQNYU : 0,0,0,0
94,arCzc,arCzc : 0,0,0,0
95,tEjfwO,tEjfwO : 0,0,0,0
96,QHSrOQXHY,QHSrOQXHY : 2,2,2,2
97,Cdqdddmgdd,Cdqdddmgdd : 0,0,0,0
98,WmsLKQTDfURToK,WmsLKQTDfURToK : 0,0,0,0
99,dddqddMddddddd,dddqddMddddddd : 0,0,0,0
100,PpkBbASTcq,PpkBbASTcq : 0,0,0,0
101,CzPvxbo,CzPvxbo: 0,0,0,0
102,dodddLHdd,dodddLHdd : 1,1,1,1
103,UhroTJryT,UhroTJryT : 1,1,1,1
104,NDkrurgZNVbdoww,NDkrurgZNVbdoww : 0,0,0,0
105,lEjItTXUKfa,lEjItTXUKfa : 0,0,0,0
106,IwaxDVvUuS,IwaxDVvUuS: 0,0,0,0
107,MZxFXZVZXWPKF,MZxFXZVZXWPKF : 0,0,0,0
108,aYHgXJkEunLHyDT,aYHgXJkEunLHyDT : 2,2,2,2
109,urZqZQKRd,urZqZQKRd : 0,0,0,0
110,huhJQZ,huhJQZ : 1,1,2,2
111,UaFxzRJAUPqbsek,UaFxzRJAUPqbsek : 0,0,0,0
112,BZzNpJvc,BZzNpJvc: 0,0,0,0
113,sPacdwwyeYdPqV,sPacdwwyeYdPqV : 0,0,0,0
114,dSZddVdddddUdddd,dSZddVdddddUdddd : 0,0,0,0
115,muILOHGwNtQSog,muILOHGwNtQSog : 1,1,1,1
116,djdfddddRedd,djdfddddRedd : 1,1,0,0
117,KodQzFLVfs,KodQzFLVfs: 0,0,0,0
118,dAdddCR,dAdddCR : 0,0,0,0
119,hIMCdd,hIMCdd : 1,1,1,1
120,tCnHYSE,tCnHYSE : 0,0,1,1
121,JeOeee,JeOeee : 0,0,0,0
122,iQvwMHT,iQvwMHT : 1,1,1,1
123,NXkyvbPtPTg,NXkyvbPtPTg : 0,0,0,0
124,AbrIDQFJUPtMeQ,AbrIDQFJUPtMeQ : 0,0,0,0
125,wHCbFuUSm,wHCbFuUSm : 1,1,1,1
126,vYskumXbek,vYskumXbek : 0,0,0,0
127,CBjHBNcObT,CBjHBNcObT : 1,1,1,1
128,tJkWrbfGy,tJkWrbfGy : 0,0,0,0
129,cAPtGlIhBXFr,cAPtGlIhBXFr : 1,1,1,1
130,owsgBKMFsgoOwc,owsgBKMFsgoOwc : 0,0,0,0
131,bPKYExcCkAIgdU,bPKYExcCkAIgdU : 0,0,0,0
132,eeeYeeeZee,eeeYeeeZee : 0,0,0,0
133,SrzKmND,SrzKmND: 0,0,0,0
134,meJWU,meJWU : 0,0,0,0
135,KcrAKTiWzPALj,KcrAKTiWzPALj : 0,0,0,0
136,PyCaBOjTPuMkhv,PyCaBOjTPuMkhv : 2,2,1,1
137,RDQfxjuosX,RDQfxjuosX : 0,0,0,0
138,iFWhiCSBtEdKF,iFWhiCSBtEdKF : 1,1,1,1
139,OOXsprFtJN,OOXsprFtJN : 0,0,0,0
140,neeeeeheeeeezee,neeeeeheeeeezee : 8,8,1,1
141,iolFfcFLl,iolFfcFLl : 0,0,0,0
142,kBmHBu,kBmHBu : 2,2,1,1
143,veyeN,veyeN : 0,0,0,0
144,BOGtwD,BOGtwD : 0,0,0,0
145,hcKKhCTa,hcKKhCTa : 3,3,2,2
146,aWvMEPYMJ,aWvMEPYMJ : 0,0,0,0
147,EKTyrFJvOKqpje,EKTyrFJvOKqpje : 0,0,0,0
148,dzklgB,dzklgB : 0,0,0,0
149,vWhvLYD,vWhvLYD : 1,1,1,1
150,fffqfXffmffffm,fffqfXffmffffm : 0,0,0,0
151,fVfIffffff,fVfIffffff : 0,0,0,0
152,RiofgWKKJPlEJjO,RiofgWKKJPlEJjO : 1,1,0,0
153,JhyvQyPZVdZtrRJ,JhyvQyPZVdZtrRJ : 0,0,1,1
154,wfffffffffvYfrff,wfffffffffvYfrff : 0,0,0,0
155,oEyQdwmsvhLvARh,oEyQdwmsvhLvARh : 2,2,2,2
156,ffffffefrfff,fffffeffrfff : 0,0,0,0
157,MUcIZnDXGao,MUcIZnDXGao : 0,0,0,0
158,EJCusjQFViQQSsM,EJCusjQFViQQSsM : 0,0,0,0
159,EupIuDSOlpyxD,EupIuDSOlpyxD : 0,0,0,0
160,cPIYzMEXGHCVgQ,cPIYzMEXGHCVgQ : 2,2,1,1
161,qytAqpt,qytAqpt : 0,0,0,0
162,GuaTGwBc,GuaTGwBc : 0,0,0,0
163,WpkjS,WpkjS : 0,0,0,0
164,KbGMswFbUqVkKF,KbGMswFbUqVkKF : 0,0,0,0
165,tlbGy,tlbGy : 0,0,0,0
166,XEVvsofIVCrvrr,XEVvsofIVCrvrr : 0,0,0,0
167,usjVnqZLYBENQ,usjVnqZLYBENQ : 0,0,0,0
168,ONaSq,ONaSq : 0,0,0,0
169,DsKdkwhBzIgmCMU,DsKdkwhBzIgmCMU : 2,2,1,1
170,HHRHhaYXTjoZHru,HHRHhaYXTjoZHru : 4,4,5,5
171,nafSdgDmTg,nafSdgDmTg : 0,0,0,0
172,lIpLiCy,lIpLiCy : 0,0,0,0
173,qHHLqZzgJs,qHHLqZzgJs : 2,2,2,2
174,cVEDG,cVEDG : 0,0,0,0
175,iZOGFKebxwLMZr,iZOGFKebxwLMZr : 0,0,0,0
176,EQVaZY,EQVaZY : 0,0,0,0
177,fffffWfcffffU,fffffWfcffffU : 0,0,0,0
178,aKotKQlIfMVa,aKotKQlIfMVa : 0,0,0,0
179,fffJTfffffffffjf,fffJTfffffffffjf : 0,0,0,0
180,oeqFARHGYhvDV,oeqFARHGYhvDV : 2,2,2,2
181,gggggggggglA,gggggggggglA : 0,0,0,0
182,VHosmmHniV,VHosmmHniV : 3,3,2,2
183,vgYglgg,vgYglgg : 0,0,0,0
184,GkpNeTxIzWz,GkpNeTxIzWz : 0,0,0,0
185,kKUDbl,kKUDbl : 0,0,0,0
186,bFlnPFF,bFlnPFF : 0,0,0,0
187,iyjnIUXePaP,iyjnIUXePaP : 0,0,0,0
188,PRvbzTcnaN,PRvbzTcnaN : 0,0,0,0
189,PfyUZHrkAQLwWa,PfyUZHrkAQLwWa : 2,2,1,1
190,oRcvd,oRcvd : 0,0,0,0
191,VYguhGUql,VYguhGUql : 1,1,1,1
192,OthFskhnnOUAaQw,OthFskhnnOUAaQw : 2,2,2,2
193,OMAlsc,OMAlsc : 0,0,0,0
194,pYhDwFVm,pYhDwFVm : 1,1,1,1
195,vqqEgUL,vqqEgUL : 0,0,0,0
196,VgScg,VgScg : 0,0,0,0
197,JMEbCSUBXdU,JMEbCSUBXdU : 0,0,0,0
198,Zgzg,Zgzg : 0,0,0,0
199,Kvpuae,Kvpuae: 0,0,0,0
200,KzuMgUNDM,KzuMgUNDM : 0,0,0,0
201,IbpwDujajWalQ,IbpwDujajWalQ : 0,0,0,0
202,BqlxhQ,BqlxhQ : 1,1,1,1
203,uWpnV,uWpnV : 0,0,0,0
204,pgwgXggtgggg,pgwgXggtgggg : 0,0,0,0
205,SogrYg,SogrYg: 0,0,0,0
206,gggggGgggl,gggggGgggl : 2,2,0,0
207,dyvqwXXPckQtdn,dyvqwXXPckQtdn : 0,0,0,0
208,JUwqavaXLuImHY,JUwqavaXLuImHY : 1,1,1,1
209,ggFggggggguggg,ggFggggggguggg : 0,0,0,0
210,XhhhJhhhhhhAhhhv,XhhhJhhhhhhAhhhv : 9,9,12,12
211,VXVNESjUuzFQ,VXVNESjUuzFQ : 0,0,0,0
212,LyAktDj,LyAktDj : 0,0,0,0
213,TVbHHgRqT,TVbHHgRqT : 3,3,2,2
214,CcSnMAiHwKzxOr,CcSnMAiHwKzxOr : 1,1,1,1
215,hhRhDh,hhRhDh : 4,4,4,4
216,omsuQB,omsuQB : 0,0,0,0
217,UEaiNXeUZn,UEaiNXeUZn : 0,0,0,0
218,Dhhhyhhhhhhhhh,Dhhhyhhhhhhhhh : 13,13,12,12
219,hhHKdhhq,hhHKdhhq : 5,5,5,5
220,wFNubqWXUtH,wFNubqWXUtH : 1,1,1,1
221,VUYKzogbsCtVfp,VUYKzogbsCtVfp : 0,0,0,0
222,xzjcxcKy,xzjcxcKy : 0,0,0,0
223,hzhmahhhh,hzhmahhhh : 5,5,6,6
224,oJwYuv,oJwYuv : 0,0,0,0
225,hhhhhhhhbhhhhP,hhhhhhhhbhhhhP : 10,10,12,12
226,OVMjRVNdjHOOUzm,OVMjRVNdjHOOUzm : 2,2,1,1
227,ydcwxFWgp,ydcwxFWgp : 0,0,0,0
228,CoQQaThHheBEXC,CoQQaThHheBEXC : 3,3,3,3
229,zfHFOGHWscUKDUt,zfHFOGHWscUKDUt : 3,3,2,2
230,hphhhhThhhhhhh,hphhhhThhhhhhh : 11,11,12,12
231,qstZCSIXZ,qstZCSIXZ : 0,0,0,0
232,UvMiDNaGDxnlVU,UvMiDNaGDxnlVU : 0,0,0,0
233,xusWaDqlRB,xusWaDqlRB : 0,0,0,0
234,VckQgFIPIDaWa,VckQgFIPIDaWa : 0,0,0,0
235,zDbMRsdOcVfT,zDbMRsdOcVfT : 0,0,0,0
236,ZKmjkcNyooC,ZKmjkcNyooC : 0,0,0,0
237,rKiATpBfhWnI,rKiATpBfhWnI : 1,1,1,1
238,lDwmFkrxsJBZH,lDwmFkrxsJBZH : 0,0,1,1
239,zxUKyEPMNyuLVz,zxUKyEPMNyuLVz : 0,0,0,0
240,NqxZJrah,NqxZJrah : 1,1,1,1
241,yDPlgqRKq,yDPlgqRKq : 0,0,0,0
242,wzukuVF,wzukuVF : 0,0,0,0
243,ZiiNiiKQ,ZiiNiiKQ : 0,0,0,0
244,smluYSAVGnCfObp,smluYSAVGnCfObp : 0,0,0,0
245,DpStco,DpStco : 0,0,0,0
246,lLRudNlsCwXMco,lLRudNlsCwXMco : 0,0,0,0
247,zideUbhV,zideUbhV : 1,1,1,1
248,bBhiiii,bBhiiii : 1,1,1,1
249,LuTpoWFophQoHUV,LuTpoWFophQoHUV : 3,3,2,2
250,MrFDR,MrFDR : 0,0,0,0
251,FvwwJLOKdykA,FvwwJLOKdykA : 0,0,0,0
252,ciiiiiiiih,ciiiiiiiih : 1,1,1,1
253,GODhue,GODhue : 1,1,1,1
254,ZvZbVCKnhxVHk,ZvZbVCKnhxVHk : 2,2,2,2
255,ioiis,ioiis : 0,0,0,0
256,iiiiiiYiviii,iiiiiiYiviii : 0,0,0,0
257,HpkGSLOxGajQCrs,HpkGSLOxGajQCrs : 0,0,1,1
258,hEiiOiiiBiii,hEiiOiiiBiii : 3,3,1,1
259,UZEGunMK,UZEGunMK : 0,0,0,0
260,VTUvRoXDWJAZh,VTUvRoXDWJAZh : 1,1,1,1
261,YnjnWCDyb,YnjnWCDyb : 0,0,0,0
262,qgvBNYlzYhLakDE,qgvBNYlzYhLakDE : 1,1,1,1
263,DDkmTj,DDkmTj : 0,0,0,0
264,VeaQRzGtd,VeaQRzGtd: 0,0,0,0
265,iipiiiiiiCJj,iipiiiiiiCJj : 1,1,0,0
266,RAZeUc,RAZeUc : 0,0,0,0
267,uiiiiiiRiiisiii,uiiiiiiiRiiisiii : 1,1,0,0
268,Ciipiiii,Ciipiiii : 0,0,0,0
269,FgrBEZCV,FgrBEZCV : 0,0,0,0
270,nFuqYGbEAtemMca,nFuqYGbEAtemMca : 0,0,0,0
271,iiGWU,iiGWU : 0,0,0,0
272,cGorEpQOg,cGorEpQOg : 0,0,0,0
273,ZTXSYnlb,ZTXSYnlb : 0,0,0,0
274,gQfYejuGCln,gQfYejuGCln : 0,0,0,0
275,JOFnSjmwYs,JOFnSjmwYs : 0,0,0,0
276,UKwtZmNZc,UKwtZmNZc : 0,0,0,0
277,IKJuP,IKJuP : 0,0,0,0
278,vWshlJ,vWshlJ : 0,0,1,1
279,tIsGQdRvDtMCu,tIsGQdRvDtMCu : 0,0,0,0
280,pvyBSSef,pvyBSSef : 0,0,0,0
281,jxwbEnUSwba,jxwbEnUSwba : 0,0,0,0
282,jjojojjjjjjjjmj,jjojojjjjjjjjmj : 0,0,0,0
283,Ulonlq,Ulonlq : 0,0,0,0
284,jVjtjjH,jVjtjjH : 1,1,1,1
285,RHvJFOfjmuVdy,RHvJFOfjmuVdy : 1,1,1,1
286,jjqVjTjtjj,jjqVjTjtjj : 0,0,0,0
287,EsIIOJsFuFS,EsIIOJsFuFS : 0,0,0,0
288,cYSurxK,cYSurxK : 0,0,0,0
289,jwIjjjjjjjjYyjjj,jwIjjjjjjjjYyjjj : 0,0,0,0
290,qjuykBsHJkZ,qjuykBsHJkZ : 2,2,1,1
291,lFKvWSqlCYUnItr,lFKvWSqlCYUnItr : 0,0,0,0
292,TwrTAivGKv,TwrTAivGKv : 0,0,0,0
293,RkBnrC,RkBnrC : 0,0,0,0
294,mRUkEU,mRUkEU : 0,0,0,0
295,fiWxIezjzcO,fiWxIezjzcO : 0,0,0,0
296,toBgq,toBgq : 0,0,0,0
297,kzKrYMVAlHbdWp,kzKrYMVAlHbdWp : 2,2,1,1
298,xXrCuPULuB,xXrCuPULuB : 0,0,0,0
299,UlUROdwUTgDmtJC,UlUROdwUTgDmtJC : 0,0,0,0
300,mMzACuKwzHn,mMzACuKwzHn : 1,1,1,1
301,bwepZ,bwepZ : 0,0,0,0
302,cQkkxoh,cQkkxoh : 1,1,1,1
303,IsKfQOOvrURfGNZ,IsKfQOOvrURfGNZ : 0,0,0,0
304,wGaRq,wGaRq : 0,0,0,0
305,fpXPxfqQIvwCAja,fpXPxfqQIvwCAja : 0,0,0,0
306,NboZEu,NboZEu : 0,0,0,0
307,rkVkkkRkVkkk,rkVkkkRkVkkk : 0,0,0,0
308,kzkkko,kzkkko : 0,0,0,0
309,kfOEk,kfOEk : 0,0,0,0
310,NtnRpWNIBm,NtnRpWNIBm : 0,0,0,0
311,CLTYZ,CLTYZ : 0,0,0,0
312,IclQMLmCGgsBcg,IclQMLmCGgsBcg : 0,0,0,0
313,kWPWYd,kWPWYd : 0,0,0,0
314,nDWIFZoeuoev,nDWIFZoeuoev : 0,0,0,0
315,tYJOvpznlUbtr,tYJOvpznlUbtr : 0,0,0,0
316,IJhpMe,IJhpMe : 1,1,1,1
317,qYUfDEWz,qYUfDEWz : 0,0,0,0
318,yXEUsr,yXEUsr : 0,0,0,0
319,NcDAEommjjkw,NcDAEommjjkw : 0,0,0,0
320,XLDTMMNLlOgCdVt,XLDTMMNLlOgCdVt : 1,1,0,0
321,IqOaTsUyBqSSCWe,IqOaTsUyBqSSCWe : 0,0,0,0
322,kuUQVvGe,kuUQVvGe : 0,0,0,0
323,ADtMYcTEX,ADtMYcTEX : 0,0,0,0
324,OJNdxc,OJNdxc : 0,0,0,0
325,TiMCLhjkQWrR,TiMCLhjkQWrR : 1,1,1,1
326,kykdh,kykdh : 1,1,1,1
327,ysMEA,ysMEA : 0,0,0,0
328,faAoD,faAoD : 0,0,0,0
329,QecFfJWghnjhEtP,QecFfJWghnjhEtP : 2,2,2,2
330,bLblLmAPZLi,bLblLmAPZLi : 0,0,0,0
331,gdSomsFISqSpZ,gdSomsFISqSpZ : 0,0,0,0
332,WRMmUhLMKpv,WRMmUhLMKpv : 1,1,1,1
333,AYHDCY,AYHDCY : 1,1,1,1
334,fIGwepl,fIGwepl : 0,0,0,0
335,ObeDz,ObeDz : 0,0,0,0
336,qKjkAMidPnWoA,qKjkAMidPnWoA : 0,0,0,0
337,sdyUI,sdyUI : 0,0,0,0
338,OlllrleMllll,OlllrleMllll : 0,0,0,0
339,ZyWcKrqdpuF,ZyWcKrqdpuF : 0,0,0,0
340,uPgOflr,uPgOflr : 0,0,0,0
341,GVCEQrkhU,GVCEQrkhU : 2,2,1,1
342,Ekllllllljl,Ekllllllljl : 0,0,0,0
343,lRNAKntPBwfUDyl,lRNAKntPBwfUDyl : 0,0,0,0
344,URMrlMBnLBPW,URMrlMBnLBPW : 0,0,0,0
345,MDNubpD,MDNubpD : 0,0,0,0
346,SINQr,SINQr : 0,0,0,0
347,lnlllelllllZlll,lnlllelllllZlll : 0,0,0,0
348,dlIVtxkq,dlIVtxkq : 0,0,0,0
349,QYGRGXPVh,QYGRGXPVh : 1,1,1,1
350,vNORcpthBoxtc,vNORcpthBoxtc : 2,2,1,1
351,ZpEsuTJbZKigH,ZpEsuTJbZKigH : 1,1,1,1
352,OmgqDPhIjb,OmgqDPhIjb : 1,1,1,1
353,lyllllNlll,lyllllNlll : 0,0,0,0
354,rqZKyEH,rqZKyEH : 1,1,1,1
355,nRGwbNyvbq,nRGwbNyvbq : 0,0,0,0
356,UnpwgWNJDYAG,UnpwgWNJDYAG : 0,0,0,0
357,QsYeRqw,QsYeRqw : 0,0,0,0
358,lJXl,lJXl : 0,0,0,0
359,UHFLSFFDXQywWGo,UHFLSFFDXQywWGo : 1,1,1,1
360,mKYBv,mKYBv : 0,0,0,0
361,cqhkrDwoX,cqhkrDwoX : 1,1,1,1
362,IxoTmnxuRmm,IxoTmnxuRmm : 0,0,0,0
363,eIRCT,eIRCT : 0,0,0,0
364,iyZCZAGDW,iyZCZAGDW : 0,0,0,0
365,qwbIBBfhR,qwbIBBfhR : 1,1,1,1
366,wujFJPLKXLXbbn,wujFJPLKXLXbbn : 0,0,0,0
367,mwmBmOmt,mwmBmOmt : 0,0,0,0
368,SWeDRgYKQPYr,SWeDRgYKQPYr : 0,0,0,0
369,LlZCWEFsRqXt,LlZCWEFsRqXt : 0,0,0,0
370,BkNBmKkvy,BkNBmKkvy : 0,0,0,0
371,YRqqOaCCpgPU,YRqqOaCCpgPU : 0,0,0,0
372,dCMglxPEr,dCMglxPEr : 0,0,0,0
373,QyJNPnIaZYoNFc,QyJNPnIaZYoNFc : 0,0,0,0
374,AODKgfsmK,AODKgfsmK : 0,0,0,0
375,WeHLzo,WeHLzo : 1,1,1,1
376,qaHJspCstFrXGJ,qaHJspCstFrXGJ : 1,1,1,1
377,BmmmmmmmQmmm,BmmmmmmmQmmm : 0,0,0,0
378,cMkZiNxprjxb,cMkZiNxprjxb : 0,0,0,0
379,mjmfmmmmmmmm,mjmfmmmmmmmm : 0,0,0,0
380,PJsduNRvud,PJsduNRvud : 0,0,0,0
381,dhWwduwlo,dhWwduwlo : 0,0,1,1
382,SOwXPY,SOwXPY : 0,0,0,0
383,ZHdaeG,ZHdaeG : 1,1,1,1
384,lYLfmWNwCptaAwF,lYLfmWNwCptaAwF : 0,0,0,0
385,hxeOQ,hxeOQ : 1,1,1,1
386,QWDVSZu,QWDVSZu : 0,0,0,0
387,pNGvGFSRPlsM,pNGvGFSRPlsM : 0,0,0,0
388,PuGrXmtcdVZnqbY,PuGrXmtcdVZnqbY : 0,0,0,0
389,FnJNg,FnJNg : 0,0,0,0
390,PVXHgS,PVXHgS : 1,1,1,1
391,Onsknl,Onsknl : 0,0,0,0
392,sAXNTTVdZTowTpe,sAXNTTVdZTowTpe : 0,0,0,0
393,RfVisPlFLrPs,RfVisPlFLrPs : 0,0,0,0
394,QEXeaPlpiUI,QEXeaPlpiUI : 0,0,0,0
395,xBmdiXrtIHeGf,xBmdiXrtIHeGf : 2,2,1,1
396,tbhKJGlB,tbhKJGlB : 0,0,1,1
397,abQNpilTY,abQNpilTY : 0,0,0,0
398,lfdBLnFOAVy,lfdBLnFOAVy : 0,0,0,0
399,nnnnnnnwinNnn,nnnnnnnwinNnn : 1,1,0,0
