,all_data,gpt,counts,script,gpt_script
119,hIMCdd,hIMCdd : 0,0,0,0
120,tCnHYSE,tCnHYSE : 0,0,0,0
121,JeOeee,JeOeee : 0,0,0,0
122,iQvwMHT,iQvwMHT : 0,0,0,0
123,NXkyvbPtPTg,NXkyvbPtPTg : 2,2,1,1
124,AbrIDQFJUPtMeQ,AbrIDQFJUPtMeQ : 0,0,0,0
125,wHCbFuUSm,wHCbFuUSm : 0,0,0,0
126,vYskumXbek,vYskumXbek : 0,0,2,2
127,CBjHBNcObT,CBjHBNcObT : 0,0,0,0
128,tJkWrbfGy,tJkWrbfGy : 1,1,1,1
129,cAPtGlIhBXFr,cAPtGlIhBXFr : 0,0,0,0
130,owsgBKMFsgoOwc,owsgBKMFsgoOwc : 2,2,1,1
131,bPKYExcCkAIgdU,bPKYExcCkAIgdU : 3,3,2,2
132,eeeYeeeZee,eeeYeeeZee : 0,0,0,0
133,SrzKmND,SrzKmND : 1,1,1,1
134,meJWU,meJWU: 0,0,0,0
135,KcrAKTiWzPALj,KcrAKTiWzPALj : 3,3,2,2
136,PyCaBOjTPuMkhv,PyCaBOjTPuMkhv : 0,0,1,1
137,RDQfxjuosX,RDQfxjuosX : 0,0,0,0
138,iFWhiCSBtEdKF,iFWhiCSBtEdKF : 1,1,1,1
139,OOXsprFtJN,OOXsprFtJN : 0,0,0,0
140,neeeeeheeeeezee,neeeeeheeeeezee : 0,0,0,0
141,iolFfcFLl,iolFfcFLl : 0,0,0,0
142,kBmHBu,kBmHBu : 2,2,1,1
143,veyeN,veyeN: 0,0,0,0
144,BOGtwD,BOGtwD: 0,0,0,0
145,hcKKhCTa,hcKKhCTa : 3,3,2,2
146,aWvMEPYMJ,aWvMEPYMJ : 0,0,0,0
147,EKTyrFJvOKqpje,EKTyrFJvOKqpje : 1,1,2,2
148,dzklgB,dzklgB : 0,0,1,1
149,vWhvLYD,vWhvLYD : 0,0,0,0
150,fffqfXffmffffm,fffqfXffmffffm : 0,0,0,0
151,fVfIffffff,fVfIffffff : 0,0,0,0
152,RiofgWKKJPlEJjO,RiofgWKKJPlEJjO : 3,3,2,2
153,JhyvQyPZVdZtrRJ,JhyvQyPZVdZtrRJ : 0,0,0,0
154,wfffffffffvYfrff,wfffffffffvYfrff : 0,0,0,0
155,oEyQdwmsvhLvARh,oEyQdwmsvhLvARh : 0,0,0,0
156,ffffffefrfff,fffffefe : 0,0,0,0
157,MUcIZnDXGao,MUcIZnDXGao : 1,1,0,0
158,EJCusjQFViQQSsM,EJCusjQFViQQSsM : 0,0,0,0
159,EupIuDSOlpyxD,EupIuDSOlpyxD : 0,0,0,0
160,cPIYzMEXGHCVgQ,cPIYzMEXGHCVgQ : 0,0,0,0
161,qytAqpt,qytAqpt : 0,0,0,0
162,GuaTGwBc,GuaTGwBc : 0,0,0,0
163,WpkjS,WpkjS : 0,0,1,1
164,KbGMswFbUqVkKF,KbGMswFbUqVkKF : 4,4,3,3
165,tlbGy,tlbGy: 0,0,0,0
166,XEVvsofIVCrvrr,XEVvsofIVCrvrr : 0,0,0,0
167,usjVnqZLYBENQ,usjVnqZLYBENQ : 0,0,0,0
168,ONaSq,ONaSq : 0,0,0,0
169,DsKdkwhBzIgmCMU,DsKdkwhBzIgmCMU : 2,2,2,2
170,HHRHhaYXTjoZHru,HHRHhaYXTjoZHru : 0,0,0,0
171,nafSdgDmTg,nafSdgDmTg : 0,0,0,0
172,lIpLiCy,lIpLiCy : 0,0,0,0
173,qHHLqZzgJs,qHHLqZzgJs : 0,0,0,0
174,cVEDG,cVEDG : 0,0,0,0
175,iZOGFKebxwLMZr,iZOGFKebxwLMZr : 0,0,1,1
176,EQVaZY,EQVaZY : 0,0,0,0
177,fffffWfcffffU,fffffWfcffffU : 0,0,0,0
178,aKotKQlIfMVa,aKotKQlIfMVa : 3,3,2,2
179,fffJTfffffffffjf,fffJTfffffffffjf : 0,0,0,0
180,oeqFARHGYhvDV,oeqFARHGYhvDV : 0,0,0,0
181,gggggggggglA,gggggggggglA : 0,0,0,0
182,VHosmmHniV,VHosmmHniV : 0,0,0,0
183,vgYglgg,vgYglgg: 0,0,0,0
184,GkpNeTxIzWz,GkpNeTxIzWz : 0,0,1,1
185,kKUDbl,kKUDbl : 2,2,2,2
186,bFlnPFF,bFlnPFF : 0,0,0,0
187,iyjnIUXePaP,iyjnIUXePaP : 0,0,0,0
188,PRvbzTcnaN,PRvbzTcnaN : 0,0,0,0
189,PfyUZHrkAQLwWa,PfyUZHrkAQLwWa : 2,2,1,1
190,oRcvd,oRcvd : 0,0,0,0
191,VYguhGUql,VYguhGUql : 0,0,0,0
192,OthFskhnnOUAaQw,OthFskhnnOUAaQw : 0,0,1,1
193,OMAlsc,OMAlsc : 0,0,0,0
194,pYhDwFVm,pYhDwFVm : 0,0,0,0
195,vqqEgUL,vqqEgUL : 0,0,0,0
196,VgScg,VgScg: 0,0,0,0
197,JMEbCSUBXdU,JMEbCSUBXdU : 0,0,0,0
198,Zgzg,Zgzg : 0,0,0,0
199,Kvpuae,Kvpuae : 1,1,1,1
200,KzuMgUNDM,KzuMgUNDM : 2,2,1,1
201,IbpwDujajWalQ,IbpwDujajWalQ : 0,0,0,0
202,BqlxhQ,BqlxhQ : 0,0,0,0
203,uWpnV,uWpnV : 0,0,0,0
204,pgwgXggtgggg,pgwgXggtgggg : 0,0,0,0
205,SogrYg,SogrYg: 0,0,0,0
206,gggggGgggl,gggggGgggl : 1,1,0,0
207,dyvqwXXPckQtdn,dyvqwXXPckQtdn : 1,1,1,1
208,JUwqavaXLuImHY,JUwqavaXLuImHY : 0,0,0,0
209,ggFggggggguggg,ggFggggggguggg : 0,0,0,0
210,XhhhJhhhhhhAhhhv,XhhhJhhhhhhAhhhv : 0,0,0,0
211,VXVNESjUuzFQ,VXVNESjUuzFQ : 0,0,0,0
212,LyAktDj,LyAktDj : 1,1,1,1
213,TVbHHgRqT,TVbHHgRqT : 0,0,0,0
214,CcSnMAiHwKzxOr,CcSnMAiHwKzxOr : 1,1,1,1
215,hhRhDh,hhRhDh : 0,0,0,0
216,omsuQB,omsuQB : 0,0,0,0
217,UEaiNXeUZn,UEaiNXeUZn : 0,0,0,0
218,Dhhhyhhhhhhhhh,Dhhhyhhhhhhhhh : 0,0,0,0
219,hhHKdhhq,hhHKdhhq : 2,2,1,1
220,wFNubqWXUtH,wFNubqWXUtH : 0,0,0,0
221,VUYKzogbsCtVfp,VUYKzogbsCtVfp : 2,2,1,1
222,xzjcxcKy,xzjcxcKy : 1,1,1,1
223,hzhmahhhh,hzhmahhhh : 0,0,0,0
224,oJwYuv,oJwYuv : 0,0,0,0
225,hhhhhhhhbhhhhP,hhhhhhhhbhhhhP : 0,0,0,0
226,OVMjRVNdjHOOUzm,OVMjRVNdjHOOUzm : 0,0,0,0
227,ydcwxFWgp,ydcwxFWgp : 0,0,0,0
228,CoQQaThHheBEXC,CoQQaThHheBEXC : 0,0,0,0
229,zfHFOGHWscUKDUt,zfHFOGHWscUKDUt : 2,2,1,1
230,hphhhhThhhhhhh,hphhhhThhhhhhh : 0,0,0,0
231,qstZCSIXZ,qstZCSIXZ : 0,0,0,0
232,UvMiDNaGDxnlVU,UvMiDNaGDxnlVU : 0,0,0,0
233,xusWaDqlRB,xusWaDqlRB : 0,0,0,0
234,VckQgFIPIDaWa,VckQgFIPIDaWa : 1,1,1,1
235,zDbMRsdOcVfT,zDbMRsdOcVfT : 0,0,0,0
236,ZKmjkcNyooC,ZKmjkcNyooC : 3,3,2,2
237,rKiATpBfhWnI,rKiATpBfhWnI : 1,1,1,1
238,lDwmFkrxsJBZH,lDwmFkrxsJBZH : 0,0,1,1
239,zxUKyEPMNyuLVz,zxUKyEPMNyuLVz : 1,1,1,1
240,NqxZJrah,NqxZJrah: 0,0,0,0
241,yDPlgqRKq,yDPlgqRKq : 2,2,1,1
242,wzukuVF,wzukuVF : 0,0,1,1
243,ZiiNiiKQ,ZiiNiiKQ : 2,2,1,1
244,smluYSAVGnCfObp,smluYSAVGnCfObp : 0,0,0,0
245,DpStco,DpStco : 0,0,0,0
246,lLRudNlsCwXMco,lLRudNlsCwXMco : 0,0,0,0
247,zideUbhV,zideUbhV : 0,0,0,0
248,bBhiiii,bBhiiii : 0,0,0,0
249,LuTpoWFophQoHUV,LuTpoWFophQoHUV : 0,0,0,0
250,MrFDR,MrFDR : 0,0,0,0
251,FvwwJLOKdykA,FvwwJLOKdykA : 2,2,2,2
252,ciiiiiiiih,ciiiiiiiih : 0,0,0,0
253,GODhue,GODhue : 1,1,0,0
254,ZvZbVCKnhxVHk,ZvZbVCKnhxVHk : 3,3,2,2
255,ioiis,ioiis : 0,0,0,0
256,iiiiiiYiviii,iiiiiiYiviii : 0,0,0,0
257,HpkGSLOxGajQCrs,HpkGSLOxGajQCrs : 2,2,1,1
258,hEiiOiiiBiii,hEiiOiiiBiii : 0,0,0,0
259,UZEGunMK,UZEGunMK : 2,2,1,1
260,VTUvRoXDWJAZh,VTUvRoXDWJAZh : 0,0,0,0
261,YnjnWCDyb,YnjnWCDyb : 0,0,0,0
262,qgvBNYlzYhLakDE,qgvBNYlzYhLakDE : 0,0,1,1
263,DDkmTj,DDkmTj : 1,1,1,1
264,VeaQRzGtd,VeaQRzGtd : 0,0,0,0
265,iipiiiiiiCJj,iipiiiiiiCJj : 0,0,0,0
266,RAZeUc,RAZeUc : 0,0,0,0
267,uiiiiiiRiiisiii,uiiiiiiRiiisiii : 0,0,0,0
268,Ciipiiii,Ciipiiii : 0,0,0,0
269,FgrBEZCV,FgrBEZCV : 0,0,0,0
270,nFuqYGbEAtemMca,nFuqYGbEAtemMca : 0,0,0,0
271,iiGWU,iiGWU : 0,0,0,0
272,cGorEpQOg,cGorEpQOg : 0,0,0,0
273,ZTXSYnlb,ZTXSYnlb : 0,0,0,0
274,gQfYejuGCln,gQfYejuGCln : 0,0,0,0
275,JOFnSjmwYs,JOFnSjmwYs : 0,0,0,0
276,UKwtZmNZc,UKwtZmNZc : 0,0,1,1
277,IKJuP,IKJuP : 0,0,1,1
278,vWshlJ,vWshlJ : 0,0,0,0
279,tIsGQdRvDtMCu,tIsGQdRvDtMCu : 0,0,0,0
280,pvyBSSef,pvyBSSef : 0,0,0,0
281,jxwbEnUSwba,jxwbEnUSwba : 0,0,0,0
282,jjojojjjjjjjjmj,jjojojjjjjjjjmj : 0,0,0,0
283,Ulonlq,Ulonlq : 0,0,0,0
284,jVjtjjH,jVjtjjH : 0,0,0,0
285,RHvJFOfjmuVdy,RHvJFOfjmuVdy : 0,0,0,0
286,jjqVjTjtjj,jjqVjTjtjj : 0,0,0,0
287,EsIIOJsFuFS,EsIIOJsFuFS : 0,0,0,0
288,cYSurxK,cYSurxK : 1,1,1,1
289,jwIjjjjjjjjYyjjj,jwIjjjjjjjjYyjjj : 0,0,0,0
290,qjuykBsHJkZ,qjuykBsHJkZ : 2,2,2,2
291,lFKvWSqlCYUnItr,lFKvWSqlCYUnItr : 1,1,1,1
292,TwrTAivGKv,TwrTAivGKv : 2,2,1,1
293,RkBnrC,RkBnrC : 0,0,1,1
294,mRUkEU,mRUkEU : 2,2,1,1
295,fiWxIezjzcO,fiWxIezjzcO : 0,0,0,0
296,toBgq,toBgq : 0,0,0,0
297,kzKrYMVAlHbdWp,kzKrYMVAlHbdWp : 2,2,2,2
298,xXrCuPULuB,xXrCuPULuB : 0,0,0,0
299,UlUROdwUTgDmtJC,UlUROdwUTgDmtJC : 0,0,0,0
300,mMzACuKwzHn,mMzACuKwzHn : 1,1,1,1
301,bwepZ,bwepZ : 0,0,0,0
302,cQkkxoh,cQkkxoh : 3,3,2,2
303,IsKfQOOvrURfGNZ,IsKfQOOvrURfGNZ : 1,1,1,1
304,wGaRq,wGaRq : 0,0,0,0
305,fpXPxfqQIvwCAja,fpXPxfqQIvwCAja : 0,0,0,0
306,NboZEu,NboZEu: 0,0,0,0
307,rkVkkkRkVkkk,rkVkkkRkVkkk : 6,6,8,8
308,kzkkko,kzkkko : 4,4,4,4
309,kfOEk,kfOEk : 1,1,2,2
310,NtnRpWNIBm,NtnRpWNIBm : 0,0,0,0
311,CLTYZ,CLTYZ : 0,0,0,0
312,IclQMLmCGgsBcg,IclQMLmCGgsBcg : 0,0,0,0
313,kWPWYd,kWPWYd : 0,0,1,1
314,nDWIFZoeuoev,nDWIFZoeuoev : 0,0,0,0
315,tYJOvpznlUbtr,tYJOvpznlUbtr : 0,0,0,0
316,IJhpMe,IJhpMe : 0,0,0,0
317,qYUfDEWz,qYUfDEWz : 0,0,0,0
318,yXEUsr,yXEUsr : 0,0,0,0
319,NcDAEommjjkw,NcDAEommjjkw : 1,1,1,1
320,XLDTMMNLlOgCdVt,XLDTMMNLlOgCdVt : 0,0,0,0
321,IqOaTsUyBqSSCWe,IqOaTsUyBqSSCWe : 0,0,0,0
322,kuUQVvGe,kuUQVvGe : 0,0,1,1
323,ADtMYcTEX,ADtMYcTEX : 0,0,0,0
324,OJNdxc,OJNdxc : 0,0,0,0
325,TiMCLhjkQWrR,TiMCLhjkQWrR : 0,0,1,1
326,kykdh,kykdh : 2,2,2,2
327,ysMEA,ysMEA : 0,0,0,0
328,faAoD,faAoD : 0,0,0,0
329,QecFfJWghnjhEtP,QecFfJWghnjhEtP : 0,0,0,0
330,bLblLmAPZLi,bLblLmAPZLi : 0,0,0,0
331,gdSomsFISqSpZ,gdSomsFISqSpZ : 0,0,0,0
332,WRMmUhLMKpv,WRMmUhLMKpv : 2,2,1,1
333,AYHDCY,AYHDCY: 0,0,0,0
334,fIGwepl,fIGwepl : 0,0,0,0
335,ObeDz,ObeDz : 0,0,0,0
336,qKjkAMidPnWoA,qKjkAMidPnWoA : 2,2,2,2
337,sdyUI,sdyUI : 0,0,0,0
338,OlllrleMllll,OlllrleMllll : 0,0,0,0
339,ZyWcKrqdpuF,ZyWcKrqdpuF : 1,1,1,1
340,uPgOflr,uPgOflr : 0,0,0,0
341,GVCEQrkhU,GVCEQrkhU : 1,1,1,1
342,Ekllllllljl,Ekllllllljl : 1,1,1,1
343,lRNAKntPBwfUDyl,lRNAKntPBwfUDyl : 1,1,1,1
344,URMrlMBnLBPW,URMrlMBnLBPW : 0,0,0,0
345,MDNubpD,MDNubpD : 0,0,0,0
346,SINQr,SINQr : 0,0,0,0
347,lnlllelllllZlll,lnlllelllllZlll : 0,0,0,0
348,dlIVtxkq,dlIVtxkq : 1,1,1,1
349,QYGRGXPVh,QYGRGXPVh : 0,0,0,0
350,vNORcpthBoxtc,vNORcpthBoxtc : 0,0,0,0
351,ZpEsuTJbZKigH,ZpEsuTJbZKigH : 1,1,1,1
352,OmgqDPhIjb,OmgqDPhIjb : 0,0,0,0
353,lyllllNlll,lyllllNlll : 0,0,0,0
354,rqZKyEH,rqZKyEH : 1,1,1,1
355,nRGwbNyvbq,nRGwbNyvbq : 0,0,0,0
356,UnpwgWNJDYAG,UnpwgWNJDYAG : 0,0,0,0
357,QsYeRqw,QsYeRqw : 0,0,0,0
358,lJXl,lJXl : 0,0,0,0
359,UHFLSFFDXQywWGo,UHFLSFFDXQywWGo : 0,0,0,0
360,mKYBv,mKYBv : 1,1,1,1
361,cqhkrDwoX,cqhkrDwoX : 1,1,1,1
362,IxoTmnxuRmm,IxoTmnxuRmm : 0,0,0,0
363,eIRCT,eIRCT : 0,0,0,0
364,iyZCZAGDW,iyZCZAGDW : 0,0,0,0
365,qwbIBBfhR,qwbIBBfhR : 0,0,0,0
366,wujFJPLKXLXbbn,wujFJPLKXLXbbn : 1,1,1,1
367,mwmBmOmt,mwmBmOmt : 0,0,0,0
368,SWeDRgYKQPYr,SWeDRgYKQPYr : 1,1,1,1
369,LlZCWEFsRqXt,LlZCWEFsRqXt : 0,0,0,0
370,BkNBmKkvy,BkNBmKkvy : 3,3,3,3
371,YRqqOaCCpgPU,YRqqOaCCpgPU : 0,0,0,0
372,dCMglxPEr,dCMglxPEr : 0,0,0,0
373,QyJNPnIaZYoNFc,QyJNPnIaZYoNFc : 0,0,0,0
374,AODKgfsmK,AODKgfsmK : 2,2,2,2
375,WeHLzo,WeHLzo: 0,0,0,0
376,qaHJspCstFrXGJ,qaHJspCstFrXGJ : 0,0,0,0
377,BmmmmmmmQmmm,BmmmmmmmQmmm : 0,0,0,0
378,cMkZiNxprjxb,cMkZiNxprjxb : 1,1,1,1
379,mjmfmmmmmmmm,mjmfmmmmmmmm : 0,0,0,0
380,PJsduNRvud,PJsduNRvud : 0,0,0,0
381,dhWwduwlo,dhWwduwlo : 0,0,0,0
382,SOwXPY,SOwXPY: 0,0,0,0
383,ZHdaeG,ZHdaeG: 0,0,0,0
384,lYLfmWNwCptaAwF,lYLfmWNwCptaAwF : 0,0,0,0
385,hxeOQ,hxeOQ : 0,0,0,0
386,QWDVSZu,QWDVSZu : 0,0,0,0
387,pNGvGFSRPlsM,pNGvGFSRPlsM : 0,0,0,0
388,PuGrXmtcdVZnqbY,PuGrXmtcdVZnqbY : 0,0,0,0
389,FnJNg,FnJNg : 0,0,0,0
390,PVXHgS,PVXHgS : 0,0,0,0
391,Onsknl,Onsknl: 0,0,1,1
392,sAXNTTVdZTowTpe,sAXNTTVdZTowTpe : 0,0,0,0
393,RfVisPlFLrPs,RfVisPlFLrPs : 0,0,0,0
394,QEXeaPlpiUI,QEXeaPlpiUI : 0,0,0,0
395,xBmdiXrtIHeGf,xBmdiXrtIHeGf : 0,0,0,0
396,tbhKJGlB,tbhKJGlB : 1,1,1,1
397,abQNpilTY,abQNpilTY : 0,0,0,0
398,lfdBLnFOAVy,lfdBLnFOAVy : 0,0,0,0
399,nnnnnnnwinNnn,nnnnnnnwinNnn : 0,0,0,0
