,all_data,gpt,counts,script,gpt_script
117,KodQzFLVfs,KodQzFLVfs : 0,0,0,0
118,dAdddCR,dAdddCR : 1,1,1,1
119,hIMCdd,hIMCdd : 0,0,0,0
120,tCnHYSE,tCnHYSE : 0,0,0,0
121,JeOeee,JeOeee : 0,0,0,0
122,iQvwMHT,iQvwMHT : 0,0,0,0
123,NXkyvbPtPTg,NXkyvbPtPTg : 0,0,0,0
124,AbrIDQFJUPtMeQ,AbrIDQFJUPtMeQ : 1,1,1,1
125,wHCbFuUSm,wHCbFuUSm : 0,0,0,0
126,vYskumXbek,vYskumXbek : 0,0,0,0
127,CBjHBNcObT,CBjHBNcObT : 0,0,0,0
128,tJkWrbfGy,tJkWrbfGy : 0,0,0,0
129,cAPtGlIhBXFr,cAPtGlIhBXFr : 1,1,1,1
130,owsgBKMFsgoOwc,owsgBKMFsgoOwc : 0,0,0,0
131,bPKYExcCkAIgdU,bPKYExcCkAIgdU : 1,1,1,1
132,eeeYeeeZee,eeeYeeeZee : 0,0,0,0
133,SrzKmND,SrzKmND: 0,0,0,0
134,meJWU,meJWU : 0,0,0,0
135,KcrAKTiWzPALj,KcrAKTiWzPALj : 2,2,2,2
136,PyCaBOjTPuMkhv,PyCaBOjTPuMkhv : 1,1,1,1
137,RDQfxjuosX,RDQfxjuosX : 0,0,0,0
138,iFWhiCSBtEdKF,iFWhiCSBtEdKF : 0,0,0,0
139,OOXsprFtJN,OOXsprFtJN : 0,0,0,0
140,neeeeeheeeeezee,neeeeeheeeeezee : 0,0,0,0
141,iolFfcFLl,iolFfcFLl : 0,0,0,0
142,kBmHBu,kBmHBu : 0,0,0,0
143,veyeN,veyeN : 0,0,0,0
144,BOGtwD,BOGtwD : 0,0,0,0
145,hcKKhCTa,hcKKhCTa : 1,1,1,1
146,aWvMEPYMJ,aWvMEPYMJ : 0,0,1,1
147,EKTyrFJvOKqpje,EKTyrFJvOKqpje : 0,0,0,0
148,dzklgB,dzklgB : 0,0,0,0
149,vWhvLYD,vWhvLYD : 0,0,0,0
150,fffqfXffmffffm,fffqfXffmffffm : 0,0,0,0
151,fVfIffffff,fVfIffffff : 1,1,0,0
152,RiofgWKKJPlEJjO,RiofgWKKJPlEJjO : 0,0,0,0
153,JhyvQyPZVdZtrRJ,JhyvQyPZVdZtrRJ : 0,0,0,0
154,wfffffffffvYfrff,wfffffffffvYfrff : 0,0,0,0
155,oEyQdwmsvhLvARh,oEyQdwmsvhLvARh : 1,1,1,1
156,ffffffefrfff,ffffffefrfff : 0,0,0,0
157,MUcIZnDXGao,MUcIZnDXGao : 1,1,1,1
158,EJCusjQFViQQSsM,EJCusjQFViQQSsM : 0,0,0,0
159,EupIuDSOlpyxD,EupIuDSOlpyxD : 0,0,0,0
160,cPIYzMEXGHCVgQ,cPIYzMEXGHCVgQ : 0,0,0,0
161,qytAqpt,qytAqpt : 1,1,1,1
162,GuaTGwBc,GuaTGwBc : 1,1,1,1
163,WpkjS,WpkjS : 0,0,0,0
164,KbGMswFbUqVkKF,KbGMswFbUqVkKF : 0,0,0,0
165,tlbGy,tlbGy : 0,0,0,0
166,XEVvsofIVCrvrr,XEVvsofIVCrvrr : 0,0,0,0
167,usjVnqZLYBENQ,usjVnqZLYBENQ : 0,0,0,0
168,ONaSq,ONaSq : 1,1,1,1
169,DsKdkwhBzIgmCMU,DsKdkwhBzIgmCMU : 0,0,0,0
170,HHRHhaYXTjoZHru,HHRHhaYXTjoZHru : 1,1,1,1
171,nafSdgDmTg,nafSdgDmTg : 0,0,1,1
172,lIpLiCy,lIpLiCy : 0,0,0,0
173,qHHLqZzgJs,qHHLqZzgJs : 0,0,0,0
174,cVEDG,cVEDG : 0,0,0,0
175,iZOGFKebxwLMZr,iZOGFKebxwLMZr : 0,0,0,0
176,EQVaZY,EQVaZY : 1,1,1,1
177,fffffWfcffffU,fffffWfcffffU : 0,0,0,0
178,aKotKQlIfMVa,aKotKQlIfMVa : 2,2,2,2
179,fffJTfffffffffjf,fffJTfffffffffjf : 0,0,0,0
180,oeqFARHGYhvDV,oeqFARHGYhvDV : 0,0,1,1
181,gggggggggglA,gggggggggglA : 1,1,1,1
182,VHosmmHniV,VHosmmHniV : 0,0,0,0
183,vgYglgg,vgYglgg : 0,0,0,0
184,GkpNeTxIzWz,GkpNeTxIzWz : 0,0,0,0
185,kKUDbl,kKUDbl : 0,0,0,0
186,bFlnPFF,bFlnPFF : 0,0,0,0
187,iyjnIUXePaP,iyjnIUXePaP : 1,1,1,1
188,PRvbzTcnaN,PRvbzTcnaN : 1,1,1,1
189,PfyUZHrkAQLwWa,PfyUZHrkAQLwWa : 2,2,2,2
190,oRcvd,oRcvd : 0,0,0,0
191,VYguhGUql,VYguhGUql: 0,0,0,0
192,OthFskhnnOUAaQw,OthFskhnnOUAaQw : 2,2,2,2
193,OMAlsc,OMAlsc : 1,1,1,1
194,pYhDwFVm,pYhDwFVm : 0,0,0,0
195,vqqEgUL,vqqEgUL : 0,0,0,0
196,VgScg,VgScg : 0,0,0,0
197,JMEbCSUBXdU,JMEbCSUBXdU : 0,0,0,0
198,Zgzg,Zgzg : 0,0,0,0
199,Kvpuae,Kvpuae : 0,0,1,1
200,KzuMgUNDM,KzuMgUNDM : 0,0,0,0
201,IbpwDujajWalQ,IbpwDujajWalQ : 0,0,2,2
202,BqlxhQ,BqlxhQ : 0,0,0,0
203,uWpnV,uWpnV : 0,0,0,0
204,pgwgXggtgggg,pgwgXggtgggg : 0,0,0,0
205,SogrYg,SogrYg: 0,0,0,0
206,gggggGgggl,gggggGgggl : 1,1,0,0
207,dyvqwXXPckQtdn,dyvqwXXPckQtdn : 0,0,0,0
208,JUwqavaXLuImHY,JUwqavaXLuImHY : 2,2,2,2
209,ggFggggggguggg,ggFggggggguggg : 0,0,0,0
210,XhhhJhhhhhhAhhhv,XhhhJhhhhhhAhhhv : 2,2,1,1
211,VXVNESjUuzFQ,VXVNESjUuzFQ : 0,0,0,0
212,LyAktDj,LyAktDj : 0,0,1,1
213,TVbHHgRqT,TVbHHgRqT : 0,0,0,0
214,CcSnMAiHwKzxOr,CcSnMAiHwKzxOr : 1,1,1,1
215,hhRhDh,hhRhDh : 0,0,0,0
216,omsuQB,omsuQB : 0,0,0,0
217,UEaiNXeUZn,UEaiNXeUZn : 1,1,1,1
218,Dhhhyhhhhhhhhh,"Dhhhyhhhhhhhhh : 0
the : 1
word : 0",0,0,0
219,hhHKdhhq,hhHKdhhq : 0,0,0,0
220,wFNubqWXUtH,wFNubqWXUtH : 0,0,0,0
221,VUYKzogbsCtVfp,VUYKzogbsCtVfp : 0,0,0,0
222,xzjcxcKy,xzjcxcKy : 0,0,0,0
223,hzhmahhhh,hzhmahhhh : 0,0,1,1
224,oJwYuv,oJwYuv : 0,0,0,0
225,hhhhhhhhbhhhhP,hhhhhhhhbhhhhP : 0,0,0,0
226,OVMjRVNdjHOOUzm,OVMjRVNdjHOOUzm : 0,0,0,0
227,ydcwxFWgp,ydcwxFWgp : 0,0,0,0
228,CoQQaThHheBEXC,CoQQaThHheBEXC : 2,2,1,1
229,zfHFOGHWscUKDUt,zfHFOGHWscUKDUt : 0,0,0,0
230,hphhhhThhhhhhh,hphhhhThhhhhhh : 0,0,0,0
231,qstZCSIXZ,qstZCSIXZ : 0,0,0,0
232,UvMiDNaGDxnlVU,UvMiDNaGDxnlVU : 1,1,1,1
233,xusWaDqlRB,xusWaDqlRB : 0,0,1,1
234,VckQgFIPIDaWa,VckQgFIPIDaWa : 2,2,2,2
235,zDbMRsdOcVfT,zDbMRsdOcVfT : 0,0,0,0
236,ZKmjkcNyooC,ZKmjkcNyooC : 0,0,0,0
237,rKiATpBfhWnI,rKiATpBfhWnI : 1,1,1,1
238,lDwmFkrxsJBZH,lDwmFkrxsJBZH : 0,0,0,0
239,zxUKyEPMNyuLVz,zxUKyEPMNyuLVz : 0,0,0,0
240,NqxZJrah,NqxZJrah : 0,0,1,1
241,yDPlgqRKq,yDPlgqRKq : 0,0,0,0
242,wzukuVF,wzukuVF : 0,0,0,0
243,ZiiNiiKQ,ZiiNiiKQ : 0,0,0,0
244,smluYSAVGnCfObp,smluYSAVGnCfObp : 0,0,1,1
245,DpStco,DpStco : 0,0,0,0
246,lLRudNlsCwXMco,lLRudNlsCwXMco : 0,0,0,0
247,zideUbhV,zideUbhV : 0,0,0,0
248,bBhiiii,bBhiiii : 0,0,0,0
249,LuTpoWFophQoHUV,LuTpoWFophQoHUV : 0,0,0,0
250,MrFDR,MrFDR : 0,0,0,0
251,FvwwJLOKdykA,FvwwJLOKdykA : 1,1,1,1
252,ciiiiiiiih,ciiiiiiiih : 0,0,0,0
253,GODhue,GODhue : 1,1,0,0
254,ZvZbVCKnhxVHk,ZvZbVCKnhxVHk : 0,0,0,0
255,ioiis,ioiis : 0,0,0,0
256,iiiiiiYiviii,iiiiiiYiviii : 1,1,0,0
257,HpkGSLOxGajQCrs,HpkGSLOxGajQCrs : 0,0,1,1
258,hEiiOiiiBiii,hEiiOiiiBiii : 3,3,0,0
259,UZEGunMK,UZEGunMK : 0,0,0,0
260,VTUvRoXDWJAZh,VTUvRoXDWJAZh : 0,0,1,1
261,YnjnWCDyb,YnjnWCDyb : 0,0,0,0
262,qgvBNYlzYhLakDE,qgvBNYlzYhLakDE : 0,0,1,1
263,DDkmTj,DDkmTj : 0,0,0,0
264,VeaQRzGtd,VeaQRzGtd : 0,0,1,1
265,iipiiiiiiCJj,iipiiiiiiCJj : 1,1,0,0
266,RAZeUc,RAZeUc : 1,1,1,1
267,uiiiiiiRiiisiii,uiiiiiiiRiiisiii : 0,0,0,0
268,Ciipiiii,Ciipiiii : 1,1,0,0
269,FgrBEZCV,FgrBEZCV : 0,0,0,0
270,nFuqYGbEAtemMca,nFuqYGbEAtemMca : 2,2,2,2
271,iiGWU,iiGWU : 0,0,0,0
272,cGorEpQOg,cGorEpQOg : 0,0,0,0
273,ZTXSYnlb,ZTXSYnlb : 0,0,0,0
274,gQfYejuGCln,gQfYejuGCln : 0,0,0,0
275,JOFnSjmwYs,JOFnSjmwYs : 0,0,0,0
276,UKwtZmNZc,UKwtZmNZc : 0,0,0,0
277,IKJuP,IKJuP : 0,0,0,0
278,vWshlJ,vWshlJ : 0,0,0,0
279,tIsGQdRvDtMCu,tIsGQdRvDtMCu : 0,0,0,0
280,pvyBSSef,pvyBSSef : 0,0,0,0
281,jxwbEnUSwba,jxwbEnUSwba : 1,1,1,1
282,jjojojjjjjjjjmj,jjojojjjjjjjjmj : 0,0,0,0
283,Ulonlq,Ulonlq: 0,0,0,0
284,jVjtjjH,jVjtjjH: 0,0,0,0
285,RHvJFOfjmuVdy,RHvJFOfjmuVdy : 0,0,0,0
286,jjqVjTjtjj,jjqVjTjtjj : 0,0,0,0
287,EsIIOJsFuFS,EsIIOJsFuFS : 0,0,0,0
288,cYSurxK,cYSurxK : 0,0,0,0
289,jwIjjjjjjjjYyjjj,jwIjjjjjjjjYyjjj : 0,0,0,0
290,qjuykBsHJkZ,qjuykBsHJkZ : 0,0,0,0
291,lFKvWSqlCYUnItr,lFKvWSqlCYUnItr : 0,0,0,0
292,TwrTAivGKv,TwrTAivGKv : 1,1,1,1
293,RkBnrC,RkBnrC : 0,0,0,0
294,mRUkEU,mRUkEU : 0,0,0,0
295,fiWxIezjzcO,fiWxIezjzcO : 0,0,0,0
296,toBgq,toBgq : 0,0,0,0
297,kzKrYMVAlHbdWp,kzKrYMVAlHbdWp : 0,0,1,1
298,xXrCuPULuB,xXrCuPULuB : 0,0,0,0
299,UlUROdwUTgDmtJC,UlUROdwUTgDmtJC : 0,0,0,0
300,mMzACuKwzHn,mMzACuKwzHn : 1,1,1,1
301,bwepZ,bwepZ : 0,0,0,0
302,cQkkxoh,cQkkxoh : 0,0,0,0
303,IsKfQOOvrURfGNZ,IsKfQOOvrURfGNZ : 0,0,0,0
304,wGaRq,wGaRq : 1,1,1,1
305,fpXPxfqQIvwCAja,fpXPxfqQIvwCAja : 2,2,2,2
306,NboZEu,NboZEu: 0,0,0,0
307,rkVkkkRkVkkk,rkVkkkRkVkkk : 0,0,0,0
308,kzkkko,kzkkko : 0,0,0,0
309,kfOEk,kfOEk : 0,0,0,0
310,NtnRpWNIBm,NtnRpWNIBm : 0,0,0,0
311,CLTYZ,CLTYZ : 0,0,0,0
312,IclQMLmCGgsBcg,IclQMLmCGgsBcg : 0,0,0,0
313,kWPWYd,kWPWYd : 0,0,0,0
314,nDWIFZoeuoev,nDWIFZoeuoev : 0,0,0,0
315,tYJOvpznlUbtr,tYJOvpznlUbtr : 0,0,0,0
316,IJhpMe,IJhpMe : 0,0,0,0
317,qYUfDEWz,qYUfDEWz : 0,0,0,0
318,yXEUsr,yXEUsr : 0,0,0,0
319,NcDAEommjjkw,NcDAEommjjkw : 0,0,1,1
320,XLDTMMNLlOgCdVt,XLDTMMNLlOgCdVt : 0,0,0,0
321,IqOaTsUyBqSSCWe,IqOaTsUyBqSSCWe : 2,2,1,1
322,kuUQVvGe,kuUQVvGe: 0,0,0,0
323,ADtMYcTEX,ADtMYcTEX : 1,1,1,1
324,OJNdxc,OJNdxc: 0,0,0,0
325,TiMCLhjkQWrR,TiMCLhjkQWrR : 0,0,0,0
326,kykdh,kykdh : 0,0,0,0
327,ysMEA,ysMEA : 1,1,1,1
328,faAoD,faAoD : 2,2,2,2
329,QecFfJWghnjhEtP,QecFfJWghnjhEtP : 0,0,0,0
330,bLblLmAPZLi,bLblLmAPZLi : 1,1,1,1
331,gdSomsFISqSpZ,gdSomsFISqSpZ : 0,0,0,0
332,WRMmUhLMKpv,WRMmUhLMKpv : 0,0,0,0
333,AYHDCY,AYHDCY : 0,0,1,1
334,fIGwepl,fIGwepl : 0,0,0,0
335,ObeDz,ObeDz : 0,0,0,0
336,qKjkAMidPnWoA,qKjkAMidPnWoA : 2,2,2,2
337,sdyUI,sdyUI : 0,0,0,0
338,OlllrleMllll,OlllrleMllll : 0,0,0,0
339,ZyWcKrqdpuF,ZyWcKrqdpuF : 0,0,0,0
340,uPgOflr,uPgOflr : 0,0,0,0
341,GVCEQrkhU,GVCEQrkhU : 0,0,0,0
342,Ekllllllljl,Ekllllllljl : 0,0,0,0
343,lRNAKntPBwfUDyl,lRNAKntPBwfUDyl : 0,0,1,1
344,URMrlMBnLBPW,URMrlMBnLBPW : 0,0,0,0
345,MDNubpD,MDNubpD : 0,0,0,0
346,SINQr,SINQr: 0,0,0,0
347,lnlllelllllZlll,lnlllelllllZlll : 0,0,0,0
348,dlIVtxkq,dlIVtxkq : 0,0,0,0
349,QYGRGXPVh,QYGRGXPVh : 0,0,0,0
350,vNORcpthBoxtc,vNORcpthBoxtc : 0,0,0,0
351,ZpEsuTJbZKigH,ZpEsuTJbZKigH : 0,0,0,0
352,OmgqDPhIjb,OmgqDPhIjb : 0,0,0,0
353,lyllllNlll,lyllllNlll : 0,0,0,0
354,rqZKyEH,rqZKyEH : 0,0,0,0
355,nRGwbNyvbq,nRGwbNyvbq : 0,0,0,0
356,UnpwgWNJDYAG,UnpwgWNJDYAG : 0,0,1,1
357,QsYeRqw,QsYeRqw : 0,0,0,0
358,lJXl,lJXl : 0,0,0,0
359,UHFLSFFDXQywWGo,UHFLSFFDXQywWGo : 0,0,0,0
360,mKYBv,mKYBv : 0,0,0,0
361,cqhkrDwoX,cqhkrDwoX : 0,0,0,0
362,IxoTmnxuRmm,IxoTmnxuRmm : 0,0,0,0
363,eIRCT,eIRCT : 0,0,0,0
364,iyZCZAGDW,iyZCZAGDW : 1,1,1,1
365,qwbIBBfhR,qwbIBBfhR : 0,0,0,0
366,wujFJPLKXLXbbn,wujFJPLKXLXbbn : 0,0,0,0
367,mwmBmOmt,mwmBmOmt : 0,0,0,0
368,SWeDRgYKQPYr,SWeDRgYKQPYr : 0,0,0,0
369,LlZCWEFsRqXt,LlZCWEFsRqXt : 0,0,0,0
370,BkNBmKkvy,BkNBmKkvy : 0,0,0,0
371,YRqqOaCCpgPU,YRqqOaCCpgPU : 1,1,1,1
372,dCMglxPEr,dCMglxPEr : 0,0,0,0
373,QyJNPnIaZYoNFc,QyJNPnIaZYoNFc : 1,1,1,1
374,AODKgfsmK,AODKgfsmK : 0,0,1,1
375,WeHLzo,WeHLzo : 0,0,0,0
376,qaHJspCstFrXGJ,qaHJspCstFrXGJ : 0,0,1,1
377,BmmmmmmmQmmm,BmmmmmmmQmmm : 0,0,0,0
378,cMkZiNxprjxb,cMkZiNxprjxb : 0,0,0,0
379,mjmfmmmmmmmm,mjmfmmmmmmmm : 0,0,0,0
380,PJsduNRvud,PJsduNRvud : 0,0,0,0
381,dhWwduwlo,dhWwduwlo : 0,0,0,0
382,SOwXPY,SOwXPY : 0,0,0,0
383,ZHdaeG,ZHdaeG : 0,0,1,1
384,lYLfmWNwCptaAwF,lYLfmWNwCptaAwF : 2,2,2,2
385,hxeOQ,hxeOQ : 0,0,0,0
386,QWDVSZu,QWDVSZu : 0,0,0,0
387,pNGvGFSRPlsM,pNGvGFSRPlsM : 0,0,0,0
388,PuGrXmtcdVZnqbY,PuGrXmtcdVZnqbY : 0,0,0,0
389,FnJNg,FnJNg : 0,0,0,0
390,PVXHgS,PVXHgS : 0,0,0,0
391,Onsknl,Onsknl : 0,0,0,0
392,sAXNTTVdZTowTpe,sAXNTTVdZTowTpe : 1,1,1,1
393,RfVisPlFLrPs,RfVisPlFLrPs : 0,0,0,0
394,QEXeaPlpiUI,QEXeaPlpiUI : 1,1,1,1
395,xBmdiXrtIHeGf,xBmdiXrtIHeGf : 0,0,0,0
396,tbhKJGlB,tbhKJGlB : 0,0,0,0
397,abQNpilTY,abQNpilTY : 1,1,1,1
398,lfdBLnFOAVy,lfdBLnFOAVy : 0,0,1,1
399,nnnnnnnwinNnn,nnnnnnnwinNnn : 1,1,0,0
