,all_data,gpt,counts,script,gpt_script
118,dAdddCR,dAdddCR : 0,0,0,0
119,hIMCdd,hIMCdd : 0,0,0,0
120,tCnHYSE,tCnHYSE : 1,1,1,1
121,JeOeee,JeOeee : 4,4,4,4
122,iQvwMHT,iQvwMHT : 0,0,0,0
123,NXkyvbPtPTg,NXkyvbPtPTg : 0,0,0,0
124,AbrIDQFJUPtMeQ,AbrIDQFJUPtMeQ : 2,2,1,1
125,wHCbFuUSm,wHCbFuUSm : 0,0,0,0
126,vYskumXbek,vYskumXbek : 0,0,1,1
127,CBjHBNcObT,CBjHBNcObT : 0,0,0,0
128,tJkWrbfGy,tJkWrbfGy : 0,0,0,0
129,cAPtGlIhBXFr,cAPtGlIhBXFr : 0,0,0,0
130,owsgBKMFsgoOwc,owsgBKMFsgoOwc : 0,0,0,0
131,bPKYExcCkAIgdU,bPKYExcCkAIgdU : 0,0,1,1
132,eeeYeeeZee,eeeYeeeZee : 7,7,8,8
133,SrzKmND,SrzKmND: 0,0,0,0
134,meJWU,meJWU : 0,0,1,1
135,KcrAKTiWzPALj,KcrAKTiWzPALj : 0,0,0,0
136,PyCaBOjTPuMkhv,PyCaBOjTPuMkhv : 0,0,0,0
137,RDQfxjuosX,RDQfxjuosX : 0,0,0,0
138,iFWhiCSBtEdKF,iFWhiCSBtEdKF : 1,1,1,1
139,OOXsprFtJN,OOXsprFtJN : 0,0,0,0
140,neeeeeheeeeezee,neeeeeheeeeezee : 13,13,12,12
141,iolFfcFLl,iolFfcFLl : 0,0,0,0
142,kBmHBu,kBmHBu : 0,0,0,0
143,veyeN,veyeN : 1,1,2,2
144,BOGtwD,BOGtwD : 0,0,0,0
145,hcKKhCTa,hcKKhCTa : 0,0,0,0
146,aWvMEPYMJ,aWvMEPYMJ : 1,1,1,1
147,EKTyrFJvOKqpje,EKTyrFJvOKqpje : 1,1,2,2
148,dzklgB,dzklgB : 0,0,0,0
149,vWhvLYD,vWhvLYD : 0,0,0,0
150,fffqfXffmffffm,fffqfXffmffffm : 0,0,0,0
151,fVfIffffff,"fVfIffffff : 7
the : 1
word : 0",7,0,0
152,RiofgWKKJPlEJjO,RiofgWKKJPlEJjO : 1,1,1,1
153,JhyvQyPZVdZtrRJ,JhyvQyPZVdZtrRJ : 0,0,0,0
154,wfffffffffvYfrff,wfffffffffvYfrff : 0,0,0,0
155,oEyQdwmsvhLvARh,oEyQdwmsvhLvARh : 1,1,1,1
156,ffffffefrfff,fffffefe : 2,2,1,1
157,MUcIZnDXGao,MUcIZnDXGao : 0,0,0,0
158,EJCusjQFViQQSsM,EJCusjQFViQQSsM : 0,0,1,1
159,EupIuDSOlpyxD,EupIuDSOlpyxD : 0,0,1,1
160,cPIYzMEXGHCVgQ,cPIYzMEXGHCVgQ : 1,1,1,1
161,qytAqpt,qytAqpt : 0,0,0,0
162,GuaTGwBc,GuaTGwBc: 0,0,0,0
163,WpkjS,WpkjS : 0,0,0,0
164,KbGMswFbUqVkKF,KbGMswFbUqVkKF : 0,0,0,0
165,tlbGy,tlbGy : 0,0,0,0
166,XEVvsofIVCrvrr,XEVvsofIVCrvrr : 1,1,1,1
167,usjVnqZLYBENQ,usjVnqZLYBENQ : 1,1,1,1
168,ONaSq,ONaSq : 0,0,0,0
169,DsKdkwhBzIgmCMU,DsKdkwhBzIgmCMU : 0,0,0,0
170,HHRHhaYXTjoZHru,HHRHhaYXTjoZHru : 0,0,0,0
171,nafSdgDmTg,nafSdgDmTg : 0,0,0,0
172,lIpLiCy,lIpLiCy : 0,0,0,0
173,qHHLqZzgJs,qHHLqZzgJs : 0,0,0,0
174,cVEDG,cVEDG : 1,1,1,1
175,iZOGFKebxwLMZr,iZOGFKebxwLMZr : 0,0,1,1
176,EQVaZY,EQVaZY : 1,1,1,1
177,fffffWfcffffU,fffffWfcffffU : 0,0,0,0
178,aKotKQlIfMVa,aKotKQlIfMVa : 0,0,0,0
179,fffJTfffffffffjf,fffJTfffffffffjf : 0,0,0,0
180,oeqFARHGYhvDV,oeqFARHGYhvDV : 0,0,1,1
181,gggggggggglA,gggggggggglA : 0,0,0,0
182,VHosmmHniV,VHosmmHniV : 0,0,0,0
183,vgYglgg,vgYglgg : 0,0,0,0
184,GkpNeTxIzWz,GkpNeTxIzWz : 1,1,1,1
185,kKUDbl,kKUDbl : 0,0,0,0
186,bFlnPFF,bFlnPFF : 0,0,0,0
187,iyjnIUXePaP,iyjnIUXePaP : 1,1,1,1
188,PRvbzTcnaN,PRvbzTcnaN : 0,0,0,0
189,PfyUZHrkAQLwWa,PfyUZHrkAQLwWa : 0,0,0,0
190,oRcvd,oRcvd : 0,0,0,0
191,VYguhGUql,VYguhGUql : 0,0,0,0
192,OthFskhnnOUAaQw,OthFskhnnOUAaQw : 0,0,0,0
193,OMAlsc,OMAlsc : 0,0,0,0
194,pYhDwFVm,pYhDwFVm : 0,0,0,0
195,vqqEgUL,vqqEgUL : 1,1,1,1
196,VgScg,VgScg : 0,0,0,0
197,JMEbCSUBXdU,JMEbCSUBXdU : 1,1,1,1
198,Zgzg,Zgzg : 0,0,0,0
199,Kvpuae,Kvpuae : 0,0,1,1
200,KzuMgUNDM,KzuMgUNDM: 0,0,0,0
201,IbpwDujajWalQ,IbpwDujajWalQ : 0,0,0,0
202,BqlxhQ,BqlxhQ: 0,0,0,0
203,uWpnV,uWpnV : 0,0,0,0
204,pgwgXggtgggg,pgwgXggtgggg : 0,0,0,0
205,SogrYg,SogrYg: 0,0,0,0
206,gggggGgggl,gggggGgggl : 1,1,0,0
207,dyvqwXXPckQtdn,dyvqwXXPckQtdn : 0,0,0,0
208,JUwqavaXLuImHY,JUwqavaXLuImHY : 0,0,0,0
209,ggFggggggguggg,ggFggggggguggg : 0,0,0,0
210,XhhhJhhhhhhAhhhv,XhhhJhhhhhhAhhhv : 0,0,0,0
211,VXVNESjUuzFQ,VXVNESjUuzFQ : 0,0,1,1
212,LyAktDj,LyAktDj : 0,0,0,0
213,TVbHHgRqT,TVbHHgRqT : 0,0,0,0
214,CcSnMAiHwKzxOr,CcSnMAiHwKzxOr : 0,0,0,0
215,hhRhDh,hhRhDh : 0,0,0,0
216,omsuQB,omsuQB : 0,0,0,0
217,UEaiNXeUZn,UEaiNXeUZn : 2,2,2,2
218,Dhhhyhhhhhhhhh,Dhhhyhhhhhhhhh : 0,0,0,0
219,hhHKdhhq,hhHKdhhq : 0,0,0,0
220,wFNubqWXUtH,wFNubqWXUtH : 0,0,0,0
221,VUYKzogbsCtVfp,VUYKzogbsCtVfp : 0,0,0,0
222,xzjcxcKy,xzjcxcKy : 0,0,0,0
223,hzhmahhhh,hzhmahhhh : 0,0,0,0
224,oJwYuv,oJwYuv : 0,0,0,0
225,hhhhhhhhbhhhhP,hhhhhhhhbhhhhP : 0,0,0,0
226,OVMjRVNdjHOOUzm,OVMjRVNdjHOOUzm : 0,0,0,0
227,ydcwxFWgp,ydcwxFWgp : 0,0,0,0
228,CoQQaThHheBEXC,CoQQaThHheBEXC : 3,3,2,2
229,zfHFOGHWscUKDUt,zfHFOGHWscUKDUt : 0,0,0,0
230,hphhhhThhhhhhh,hphhhhThhhhhhh : 1,1,0,0
231,qstZCSIXZ,qstZCSIXZ : 0,0,0,0
232,UvMiDNaGDxnlVU,UvMiDNaGDxnlVU : 0,0,0,0
233,xusWaDqlRB,xusWaDqlRB : 0,0,0,0
234,VckQgFIPIDaWa,VckQgFIPIDaWa : 0,0,0,0
235,zDbMRsdOcVfT,zDbMRsdOcVfT : 0,0,0,0
236,ZKmjkcNyooC,ZKmjkcNyooC : 0,0,0,0
237,rKiATpBfhWnI,rKiATpBfhWnI : 0,0,0,0
238,lDwmFkrxsJBZH,lDwmFkrxsJBZH : 0,0,0,0
239,zxUKyEPMNyuLVz,zxUKyEPMNyuLVz : 1,1,1,1
240,NqxZJrah,NqxZJrah: 0,0,0,0
241,yDPlgqRKq,yDPlgqRKq : 0,0,0,0
242,wzukuVF,wzukuVF : 0,0,0,0
243,ZiiNiiKQ,ZiiNiiKQ: 0,0,0,0
244,smluYSAVGnCfObp,smluYSAVGnCfObp : 0,0,0,0
245,DpStco,DpStco : 0,0,0,0
246,lLRudNlsCwXMco,lLRudNlsCwXMco : 0,0,0,0
247,zideUbhV,zideUbhV : 0,0,1,1
248,bBhiiii,bBhiiii : 0,0,0,0
249,LuTpoWFophQoHUV,LuTpoWFophQoHUV : 0,0,0,0
250,MrFDR,MrFDR : 0,0,0,0
251,FvwwJLOKdykA,FvwwJLOKdykA : 0,0,0,0
252,ciiiiiiiih,ciiiiiiiih : 0,0,0,0
253,GODhue,GODhue: 1,1,1,1
254,ZvZbVCKnhxVHk,ZvZbVCKnhxVHk : 0,0,0,0
255,ioiis,ioiis : 0,0,0,0
256,iiiiiiYiviii,iiiiiiYiviii : 1,1,0,0
257,HpkGSLOxGajQCrs,HpkGSLOxGajQCrs : 0,0,0,0
258,hEiiOiiiBiii,hEiiOiiiBiii : 6,6,1,1
259,UZEGunMK,UZEGunMK: 0,0,1,1
260,VTUvRoXDWJAZh,VTUvRoXDWJAZh : 0,0,0,0
261,YnjnWCDyb,YnjnWCDyb : 0,0,0,0
262,qgvBNYlzYhLakDE,qgvBNYlzYhLakDE : 1,1,1,1
263,DDkmTj,DDkmTj : 0,0,0,0
264,VeaQRzGtd,VeaQRzGtd : 0,0,1,1
265,iipiiiiiiCJj,iipiiiiiiCJj : 2,2,0,0
266,RAZeUc,RAZeUc : 1,1,1,1
267,uiiiiiiRiiisiii,uiiiiiiiRiiisiii : 3,3,0,0
268,Ciipiiii,Ciipiiii : 0,0,0,0
269,FgrBEZCV,FgrBEZCV : 1,1,1,1
270,nFuqYGbEAtemMca,nFuqYGbEAtemMca : 1,1,2,2
271,iiGWU,iiGWU : 0,0,0,0
272,cGorEpQOg,cGorEpQOg : 1,1,1,1
273,ZTXSYnlb,ZTXSYnlb : 0,0,0,0
274,gQfYejuGCln,gQfYejuGCln : 1,1,1,1
275,JOFnSjmwYs,JOFnSjmwYs : 0,0,0,0
276,UKwtZmNZc,UKwtZmNZc : 0,0,0,0
277,IKJuP,IKJuP : 0,0,0,0
278,vWshlJ,vWshlJ : 0,0,0,0
279,tIsGQdRvDtMCu,tIsGQdRvDtMCu : 0,0,0,0
280,pvyBSSef,pvyBSSef : 1,1,1,1
281,jxwbEnUSwba,jxwbEnUSwba : 1,1,1,1
282,jjojojjjjjjjjmj,jjojojjjjjjjjmj : 0,0,0,0
283,Ulonlq,Ulonlq: 0,0,0,0
284,jVjtjjH,jVjtjjH : 0,0,0,0
285,RHvJFOfjmuVdy,RHvJFOfjmuVdy : 0,0,0,0
286,jjqVjTjtjj,jjqVjTjtjj : 0,0,0,0
287,EsIIOJsFuFS,EsIIOJsFuFS : 0,0,1,1
288,cYSurxK,cYSurxK : 0,0,0,0
289,jwIjjjjjjjjYyjjj,jwIjjjjjjjjYyjjj : 0,0,0,0
290,qjuykBsHJkZ,qjuykBsHJkZ : 0,0,0,0
291,lFKvWSqlCYUnItr,lFKvWSqlCYUnItr : 0,0,0,0
292,TwrTAivGKv,TwrTAivGKv : 0,0,0,0
293,RkBnrC,RkBnrC : 0,0,0,0
294,mRUkEU,mRUkEU : 2,2,1,1
295,fiWxIezjzcO,fiWxIezjzcO : 0,0,1,1
296,toBgq,toBgq : 0,0,0,0
297,kzKrYMVAlHbdWp,kzKrYMVAlHbdWp : 0,0,0,0
298,xXrCuPULuB,xXrCuPULuB : 0,0,0,0
299,UlUROdwUTgDmtJC,UlUROdwUTgDmtJC : 0,0,0,0
300,mMzACuKwzHn,mMzACuKwzHn : 0,0,0,0
301,bwepZ,bwepZ : 0,0,1,1
302,cQkkxoh,cQkkxoh : 0,0,0,0
303,IsKfQOOvrURfGNZ,IsKfQOOvrURfGNZ : 0,0,0,0
304,wGaRq,wGaRq : 0,0,0,0
305,fpXPxfqQIvwCAja,fpXPxfqQIvwCAja : 0,0,0,0
306,NboZEu,NboZEu : 1,1,1,1
307,rkVkkkRkVkkk,rkVkkkRkVkkk : 0,0,0,0
308,kzkkko,kzkkko : 0,0,0,0
309,kfOEk,kfOEk : 1,1,1,1
310,NtnRpWNIBm,NtnRpWNIBm : 0,0,0,0
311,CLTYZ,CLTYZ : 0,0,0,0
312,IclQMLmCGgsBcg,IclQMLmCGgsBcg : 0,0,0,0
313,kWPWYd,kWPWYd : 0,0,0,0
314,nDWIFZoeuoev,nDWIFZoeuoev : 2,2,2,2
315,tYJOvpznlUbtr,tYJOvpznlUbtr : 0,0,0,0
316,IJhpMe,IJhpMe : 1,1,1,1
317,qYUfDEWz,qYUfDEWz : 1,1,1,1
318,yXEUsr,yXEUsr : 1,1,1,1
319,NcDAEommjjkw,NcDAEommjjkw : 1,1,1,1
320,XLDTMMNLlOgCdVt,XLDTMMNLlOgCdVt : 0,0,0,0
321,IqOaTsUyBqSSCWe,IqOaTsUyBqSSCWe : 2,2,1,1
322,kuUQVvGe,kuUQVvGe : 0,0,1,1
323,ADtMYcTEX,ADtMYcTEX : 2,2,1,1
324,OJNdxc,OJNdxc : 0,0,0,0
325,TiMCLhjkQWrR,TiMCLhjkQWrR : 0,0,0,0
326,kykdh,kykdh : 0,0,0,0
327,ysMEA,ysMEA : 1,1,1,1
328,faAoD,faAoD : 0,0,0,0
329,QecFfJWghnjhEtP,QecFfJWghnjhEtP : 2,2,2,2
330,bLblLmAPZLi,bLblLmAPZLi : 0,0,0,0
331,gdSomsFISqSpZ,gdSomsFISqSpZ : 0,0,0,0
332,WRMmUhLMKpv,WRMmUhLMKpv : 0,0,0,0
333,AYHDCY,AYHDCY : 0,0,0,0
334,fIGwepl,fIGwepl : 1,1,1,1
335,ObeDz,ObeDz : 0,0,1,1
336,qKjkAMidPnWoA,qKjkAMidPnWoA : 0,0,0,0
337,sdyUI,sdyUI : 0,0,0,0
338,OlllrleMllll,OlllrleMllll : 1,1,1,1
339,ZyWcKrqdpuF,ZyWcKrqdpuF : 0,0,0,0
340,uPgOflr,uPgOflr : 0,0,0,0
341,GVCEQrkhU,GVCEQrkhU : 0,0,1,1
342,Ekllllllljl,Ekllllllljl : 0,0,1,1
343,lRNAKntPBwfUDyl,lRNAKntPBwfUDyl : 0,0,0,0
344,URMrlMBnLBPW,URMrlMBnLBPW : 0,0,0,0
345,MDNubpD,MDNubpD : 0,0,0,0
346,SINQr,SINQr : 0,0,0,0
347,lnlllelllllZlll,lnlllelllllZlll : 4,4,1,1
348,dlIVtxkq,dlIVtxkq : 0,0,0,0
349,QYGRGXPVh,QYGRGXPVh : 1,1,0,0
350,vNORcpthBoxtc,vNORcpthBoxtc : 0,0,0,0
351,ZpEsuTJbZKigH,ZpEsuTJbZKigH : 1,1,1,1
352,OmgqDPhIjb,OmgqDPhIjb : 0,0,0,0
353,lyllllNlll,lyllllNlll : 0,0,0,0
354,rqZKyEH,rqZKyEH : 1,1,1,1
355,nRGwbNyvbq,nRGwbNyvbq : 0,0,0,0
356,UnpwgWNJDYAG,UnpwgWNJDYAG : 0,0,0,0
357,QsYeRqw,QsYeRqw : 1,1,1,1
358,lJXl,lJXl : 0,0,0,0
359,UHFLSFFDXQywWGo,UHFLSFFDXQywWGo : 0,0,0,0
360,mKYBv,mKYBv : 0,0,0,0
361,cqhkrDwoX,cqhkrDwoX : 0,0,0,0
362,IxoTmnxuRmm,IxoTmnxuRmm : 0,0,0,0
363,eIRCT,eIRCT : 1,1,1,1
364,iyZCZAGDW,iyZCZAGDW : 0,0,0,0
365,qwbIBBfhR,qwbIBBfhR : 0,0,0,0
366,wujFJPLKXLXbbn,wujFJPLKXLXbbn : 0,0,0,0
367,mwmBmOmt,mwmBmOmt: 0,0,0,0
368,SWeDRgYKQPYr,SWeDRgYKQPYr : 0,0,1,1
369,LlZCWEFsRqXt,LlZCWEFsRqXt : 1,1,1,1
370,BkNBmKkvy,BkNBmKkvy: 0,0,0,0
371,YRqqOaCCpgPU,YRqqOaCCpgPU : 0,0,0,0
372,dCMglxPEr,dCMglxPEr : 1,1,1,1
373,QyJNPnIaZYoNFc,QyJNPnIaZYoNFc : 0,0,0,0
374,AODKgfsmK,AODKgfsmK : 0,0,0,0
375,WeHLzo,WeHLzo : 1,1,1,1
376,qaHJspCstFrXGJ,qaHJspCstFrXGJ : 0,0,0,0
377,BmmmmmmmQmmm,BmmmmmmmQmmm : 0,0,0,0
378,cMkZiNxprjxb,cMkZiNxprjxb : 0,0,0,0
379,mjmfmmmmmmmm,mjmfmmmmmmmm : 0,0,0,0
380,PJsduNRvud,PJsduNRvud : 0,0,0,0
381,dhWwduwlo,dhWwduwlo : 0,0,0,0
382,SOwXPY,SOwXPY : 0,0,0,0
383,ZHdaeG,ZHdaeG : 0,0,1,1
384,lYLfmWNwCptaAwF,lYLfmWNwCptaAwF : 0,0,0,0
385,hxeOQ,hxeOQ : 1,1,1,1
386,QWDVSZu,QWDVSZu : 0,0,0,0
387,pNGvGFSRPlsM,pNGvGFSRPlsM : 0,0,0,0
388,PuGrXmtcdVZnqbY,PuGrXmtcdVZnqbY : 0,0,0,0
389,FnJNg,FnJNg : 0,0,0,0
390,PVXHgS,PVXHgS : 0,0,0,0
391,Onsknl,Onsknl : 0,0,0,0
392,sAXNTTVdZTowTpe,sAXNTTVdZTowTpe : 1,1,1,1
393,RfVisPlFLrPs,RfVisPlFLrPs : 0,0,0,0
394,QEXeaPlpiUI,QEXeaPlpiUI : 2,2,2,2
395,xBmdiXrtIHeGf,xBmdiXrtIHeGf : 2,2,1,1
396,tbhKJGlB,tbhKJGlB : 0,0,0,0
397,abQNpilTY,abQNpilTY : 0,0,0,0
398,lfdBLnFOAVy,lfdBLnFOAVy : 0,0,0,0
399,nnnnnnnwinNnn,nnnnnnnwinNnn : 1,1,0,0
