,all_data,gpt,counts,script,gpt_script
114,dSZddVdddddUdddd,"dSZddVdddddUdddd : 0
word : 0",0,0,0
115,muILOHGwNtQSog,muILOHGwNtQSog : 1,1,1,1
116,djdfddddRedd,djdfddddRedd : 0,0,0,0
117,KodQzFLVfs,KodQzFLVfs : 0,0,0,0
118,dAdddCR,dAdddCR : 0,0,0,0
119,hIMCdd,hIMCdd : 1,1,1,1
120,tCnHYSE,tCnHYSE : 0,0,0,0
121,JeOeee,JeOeee : 0,0,0,0
122,iQvwMHT,iQvwMHT : 1,1,1,1
123,NXkyvbPtPTg,NXkyvbPtPTg : 0,0,0,0
124,AbrIDQFJUPtMeQ,AbrIDQFJUPtMeQ : 1,1,1,1
125,wHCbFuUSm,wHCbFuUSm : 0,0,0,0
126,vYskumXbek,vYskumXbek : 0,0,0,0
127,CBjHBNcObT,CBjHBNcObT : 0,0,0,0
128,tJkWrbfGy,tJkWrbfGy : 0,0,0,0
129,cAPtGlIhBXFr,cAPtGlIhBXFr : 1,1,1,1
130,owsgBKMFsgoOwc,owsgBKMFsgoOwc : 0,0,0,0
131,bPKYExcCkAIgdU,bPKYExcCkAIgdU : 1,1,1,1
132,eeeYeeeZee,"eeeYeeeZee : 0
innovatIve : 2
word : 0
format : 0
answer : 0",0,0,0
133,SrzKmND,SrzKmND: 0,0,0,0
134,meJWU,meJWU : 0,0,0,0
135,KcrAKTiWzPALj,KcrAKTiWzPALj : 1,1,1,1
136,PyCaBOjTPuMkhv,PyCaBOjTPuMkhv : 0,0,0,0
137,RDQfxjuosX,RDQfxjuosX : 0,0,0,0
138,iFWhiCSBtEdKF,iFWhiCSBtEdKF : 2,2,2,2
139,OOXsprFtJN,OOXsprFtJN : 0,0,0,0
140,neeeeeheeeeezee,"neeeeeheeeeezee : 0
word : 0",0,0,0
141,iolFfcFLl,iolFfcFLl : 0,0,1,1
142,kBmHBu,kBmHBu : 0,0,0,0
143,veyeN,veyeN : 0,0,0,0
144,BOGtwD,BOGtwD : 0,0,0,0
145,hcKKhCTa,hcKKhCTa : 0,0,0,0
146,aWvMEPYMJ,aWvMEPYMJ : 0,0,0,0
147,EKTyrFJvOKqpje,EKTyrFJvOKqpje : 0,0,0,0
148,dzklgB,dzklgB : 0,0,0,0
149,vWhvLYD,vWhvLYD : 0,0,0,0
150,fffqfXffmffffm,fffqfXffmffffm : 0,0,0,0
151,fVfIffffff,"fVfIffffff : 1
innovatIve : 2
word : 1
following : 0
format : 0",1,1,1
152,RiofgWKKJPlEJjO,RiofgWKKJPlEJjO : 2,2,1,1
153,JhyvQyPZVdZtrRJ,JhyvQyPZVdZtrRJ : 0,0,0,0
154,wfffffffffvYfrff,wfffffffffvYfrff : 0,0,0,0
155,oEyQdwmsvhLvARh,oEyQdwmsvhLvARh : 0,0,0,0
156,ffffffefrfff,"ffffferef : 0
frfff : 0",0,0,0
157,MUcIZnDXGao,MUcIZnDXGao : 1,1,1,1
158,EJCusjQFViQQSsM,EJCusjQFViQQSsM : 1,1,1,1
159,EupIuDSOlpyxD,EupIuDSOlpyxD : 1,1,1,1
160,cPIYzMEXGHCVgQ,cPIYzMEXGHCVgQ : 0,0,1,1
161,qytAqpt,qytAqpt : 0,0,0,0
162,GuaTGwBc,GuaTGwBc : 0,0,0,0
163,WpkjS,WpkjS : 0,0,0,0
164,KbGMswFbUqVkKF,KbGMswFbUqVkKF : 0,0,0,0
165,tlbGy,tlbGy : 0,0,0,0
166,XEVvsofIVCrvrr,XEVvsofIVCrvrr : 2,2,1,1
167,usjVnqZLYBENQ,usjVnqZLYBENQ : 0,0,0,0
168,ONaSq,ONaSq : 0,0,0,0
169,DsKdkwhBzIgmCMU,DsKdkwhBzIgmCMU : 1,1,1,1
170,HHRHhaYXTjoZHru,HHRHhaYXTjoZHru : 0,0,0,0
171,nafSdgDmTg,nafSdgDmTg : 0,0,0,0
172,lIpLiCy,lIpLiCy : 2,2,2,2
173,qHHLqZzgJs,qHHLqZzgJs : 0,0,0,0
174,cVEDG,cVEDG : 0,0,0,0
175,iZOGFKebxwLMZr,iZOGFKebxwLMZr : 0,0,1,1
176,EQVaZY,EQVaZY : 0,0,0,0
177,fffffWfcffffU,"fffffWfcffffU : 0
innovatIve : 2",0,0,0
178,aKotKQlIfMVa,aKotKQlIfMVa : 1,1,1,1
179,fffJTfffffffffjf,fffJTfffffffffjf : 0,0,0,0
180,oeqFARHGYhvDV,oeqFARHGYhvDV : 0,0,0,0
181,gggggggggglA,"gggggggggglA : 0
innovatIve : 2
word : 1
format : 0
example : 0",0,0,0
182,VHosmmHniV,VHosmmHniV : 2,2,1,1
183,vgYglgg,vgYglgg : 0,0,0,0
184,GkpNeTxIzWz,GkpNeTxIzWz : 1,1,1,1
185,kKUDbl,kKUDbl : 0,0,0,0
186,bFlnPFF,bFlnPFF : 0,0,0,0
187,iyjnIUXePaP,iyjnIUXePaP : 3,3,2,2
188,PRvbzTcnaN,PRvbzTcnaN : 0,0,0,0
189,PfyUZHrkAQLwWa,PfyUZHrkAQLwWa : 0,0,0,0
190,oRcvd,"oRcvd : 0
word : 0
format : 0",0,0,0
191,VYguhGUql,VYguhGUql: 0,0,0,0
192,OthFskhnnOUAaQw,OthFskhnnOUAaQw : 0,0,0,0
193,OMAlsc,OMAlsc : 0,0,0,0
194,pYhDwFVm,pYhDwFVm : 0,0,0,0
195,vqqEgUL,vqqEgUL : 0,0,0,0
196,VgScg,VgScg : 0,0,0,0
197,JMEbCSUBXdU,JMEbCSUBXdU : 0,0,0,0
198,Zgzg,Zgzg : 0,0,0,0
199,Kvpuae,Kvpuae : 0,0,0,0
200,KzuMgUNDM,KzuMgUNDM : 0,0,0,0
201,IbpwDujajWalQ,IbpwDujajWalQ : 1,1,1,1
202,BqlxhQ,BqlxhQ : 0,0,0,0
203,uWpnV,uWpnV : 0,0,0,0
204,pgwgXggtgggg,pgwgXggtgggg : 0,0,0,0
205,SogrYg,SogrYg : 0,0,0,0
206,gggggGgggl,"gggggGgggl : 1
innovatIve : 2
format : 1
answer : 0
following : 0
example : 0
Input : 1
output : 0
should : 0
be : 0
word : 0
is : 0
gggggGgggl : 1
the : 0
word : 0
is : 0
gggggGgggl : 1",1,0,0
207,dyvqwXXPckQtdn,dyvqwXXPckQtdn : 0,0,0,0
208,JUwqavaXLuImHY,JUwqavaXLuImHY : 1,1,1,1
209,ggFggggggguggg,"ggFggggggguggg : 0
word : 0",0,0,0
210,XhhhJhhhhhhAhhhv,XhhhJhhhhhhAhhhv : 0,0,0,0
211,VXVNESjUuzFQ,VXVNESjUuzFQ : 0,0,0,0
212,LyAktDj,LyAktDj : 0,0,0,0
213,TVbHHgRqT,TVbHHgRqT : 0,0,0,0
214,CcSnMAiHwKzxOr,CcSnMAiHwKzxOr : 1,1,1,1
215,hhRhDh,hhRhDh : 0,0,0,0
216,omsuQB,omsuQB : 0,0,0,0
217,UEaiNXeUZn,UEaiNXeUZn : 1,1,1,1
218,Dhhhyhhhhhhhhh,"Dhhhyhhhhhhhhh : 0
the : 0
word : 0",0,0,0
219,hhHKdhhq,hhHKdhhq : 0,0,0,0
220,wFNubqWXUtH,wFNubqWXUtH : 0,0,0,0
221,VUYKzogbsCtVfp,VUYKzogbsCtVfp : 0,0,0,0
222,xzjcxcKy,xzjcxcKy : 0,0,0,0
223,hzhmahhhh,hzhmahhhh : 0,0,0,0
224,oJwYuv,oJwYuv : 0,0,0,0
225,hhhhhhhhbhhhhP,"hhhhhhhhbhhhhP : 0
innovatIve : 2",0,0,0
226,OVMjRVNdjHOOUzm,OVMjRVNdjHOOUzm : 0,0,0,0
227,ydcwxFWgp,ydcwxFWgp : 0,0,0,0
228,CoQQaThHheBEXC,CoQQaThHheBEXC : 0,0,0,0
229,zfHFOGHWscUKDUt,zfHFOGHWscUKDUt : 0,0,0,0
230,hphhhhThhhhhhh,hphhhhThhhhhhh : 1,1,0,0
231,qstZCSIXZ,qstZCSIXZ : 0,0,1,1
232,UvMiDNaGDxnlVU,UvMiDNaGDxnlVU : 1,1,1,1
233,xusWaDqlRB,xusWaDqlRB: 0,0,0,0
234,VckQgFIPIDaWa,VckQgFIPIDaWa : 1,1,2,2
235,zDbMRsdOcVfT,zDbMRsdOcVfT : 0,0,0,0
236,ZKmjkcNyooC,ZKmjkcNyooC : 0,0,0,0
237,rKiATpBfhWnI,rKiATpBfhWnI : 2,2,2,2
238,lDwmFkrxsJBZH,lDwmFkrxsJBZH : 0,0,0,0
239,zxUKyEPMNyuLVz,zxUKyEPMNyuLVz : 0,0,0,0
240,NqxZJrah,NqxZJrah: 0,0,0,0
241,yDPlgqRKq,yDPlgqRKq : 0,0,0,0
242,wzukuVF,wzukuVF : 0,0,0,0
243,ZiiNiiKQ,ZiiNiiKQ : 3,3,4,4
244,smluYSAVGnCfObp,smluYSAVGnCfObp : 0,0,0,0
245,DpStco,DpStco : 0,0,0,0
246,lLRudNlsCwXMco,lLRudNlsCwXMco : 0,0,0,0
247,zideUbhV,zideUbhV : 0,0,1,1
248,bBhiiii,bBhiiii : 5,5,4,4
249,LuTpoWFophQoHUV,LuTpoWFophQoHUV : 0,0,0,0
250,MrFDR,MrFDR : 0,0,0,0
251,FvwwJLOKdykA,FvwwJLOKdykA : 0,0,0,0
252,ciiiiiiiih,"ciiiiiiiih : 9
innovatIve : 2
intelligent : 2
imagination : 2
incredible : 1",9,8,8
253,GODhue,GODhue: 0,0,0,0
254,ZvZbVCKnhxVHk,ZvZbVCKnhxVHk : 0,0,0,0
255,ioiis,ioiis : 2,2,3,3
256,iiiiiiYiviii,"innovatIve : 2
word : iiiiiiYiviii

format : 1
word : format

information : 1
word : information

intelligent : 1
word : intelligent

imagination : 1
word : imagination

immediate : 1
word : immediate",2,10,10
257,HpkGSLOxGajQCrs,HpkGSLOxGajQCrs : 0,0,0,0
258,hEiiOiiiBiii,hEiiOiiiBiii : 8,8,8,8
259,UZEGunMK,UZEGunMK : 0,0,0,0
260,VTUvRoXDWJAZh,VTUvRoXDWJAZh : 0,0,0,0
261,YnjnWCDyb,YnjnWCDyb : 0,0,0,0
262,qgvBNYlzYhLakDE,qgvBNYlzYhLakDE : 0,0,0,0
263,DDkmTj,DDkmTj : 0,0,0,0
264,VeaQRzGtd,VeaQRzGtd : 0,0,0,0
265,iipiiiiiiCJj,"iipiiiiiiCJj : 8
word : 1
innovatIve : 2
following : 0
format : 0",8,8,8
266,RAZeUc,RAZeUc : 0,0,0,0
267,uiiiiiiRiiisiii,"uiiiiiiiRiiisiii : 12
mississippi : 4
indivisible : 3
impossible : 2
incredible : 1",12,12,12
268,Ciipiiii,"Ciipiiii : 7
the word is : 7",7,6,6
269,FgrBEZCV,FgrBEZCV : 0,0,0,0
270,nFuqYGbEAtemMca,nFuqYGbEAtemMca : 0,0,0,0
271,iiGWU,iiGWU : 1,1,2,2
272,cGorEpQOg,cGorEpQOg : 0,0,0,0
273,ZTXSYnlb,ZTXSYnlb : 0,0,0,0
274,gQfYejuGCln,gQfYejuGCln : 0,0,0,0
275,JOFnSjmwYs,JOFnSjmwYs : 0,0,0,0
276,UKwtZmNZc,UKwtZmNZc : 0,0,0,0
277,IKJuP,IKJuP : 1,1,1,1
278,vWshlJ,vWshlJ : 0,0,0,0
279,tIsGQdRvDtMCu,tIsGQdRvDtMCu : 1,1,1,1
280,pvyBSSef,pvyBSSef : 0,0,0,0
281,jxwbEnUSwba,jxwbEnUSwba : 0,0,0,0
282,jjojojjjjjjjjmj,jjojojjjjjjjjmj : 0,0,0,0
283,Ulonlq,Ulonlq : 0,0,0,0
284,jVjtjjH,jVjtjjH : 0,0,0,0
285,RHvJFOfjmuVdy,RHvJFOfjmuVdy : 0,0,0,0
286,jjqVjTjtjj,jjqVjTjtjj : 0,0,0,0
287,EsIIOJsFuFS,EsIIOJsFuFS : 2,2,2,2
288,cYSurxK,cYSurxK : 0,0,0,0
289,jwIjjjjjjjjYyjjj,"jwIjjjjjjjjYyjjj : 1
word : 1",1,1,1
290,qjuykBsHJkZ,qjuykBsHJkZ : 0,0,0,0
291,lFKvWSqlCYUnItr,lFKvWSqlCYUnItr : 1,1,1,1
292,TwrTAivGKv,TwrTAivGKv : 1,1,1,1
293,RkBnrC,RkBnrC : 0,0,0,0
294,mRUkEU,mRUkEU : 0,0,0,0
295,fiWxIezjzcO,fiWxIezjzcO : 1,1,2,2
296,toBgq,toBgq : 0,0,0,0
297,kzKrYMVAlHbdWp,kzKrYMVAlHbdWp : 0,0,0,0
298,xXrCuPULuB,xXrCuPULuB : 0,0,0,0
299,UlUROdwUTgDmtJC,UlUROdwUTgDmtJC : 0,0,0,0
300,mMzACuKwzHn,mMzACuKwzHn : 0,0,0,0
301,bwepZ,bwepZ : 0,0,0,0
302,cQkkxoh,cQkkxoh : 0,0,0,0
303,IsKfQOOvrURfGNZ,IsKfQOOvrURfGNZ : 1,1,1,1
304,wGaRq,wGaRq : 0,0,0,0
305,fpXPxfqQIvwCAja,fpXPxfqQIvwCAja : 1,1,1,1
306,NboZEu,NboZEu : 0,0,0,0
307,rkVkkkRkVkkk,"rkVkkkRkVkkk : 0
word : 0",0,0,0
308,kzkkko,kzkkko : 0,0,0,0
309,kfOEk,kfOEk : 0,0,0,0
310,NtnRpWNIBm,NtnRpWNIBm : 1,1,1,1
311,CLTYZ,CLTYZ : 0,0,0,0
312,IclQMLmCGgsBcg,IclQMLmCGgsBcg : 1,1,1,1
313,kWPWYd,kWPWYd : 0,0,0,0
314,nDWIFZoeuoev,nDWIFZoeuoev : 0,0,1,1
315,tYJOvpznlUbtr,tYJOvpznlUbtr : 0,0,0,0
316,IJhpMe,IJhpMe : 1,1,1,1
317,qYUfDEWz,qYUfDEWz : 0,0,0,0
318,yXEUsr,yXEUsr : 0,0,0,0
319,NcDAEommjjkw,NcDAEommjjkw : 0,0,0,0
320,XLDTMMNLlOgCdVt,XLDTMMNLlOgCdVt : 1,1,0,0
321,IqOaTsUyBqSSCWe,IqOaTsUyBqSSCWe : 1,1,1,1
322,kuUQVvGe,kuUQVvGe : 0,0,0,0
323,ADtMYcTEX,ADtMYcTEX : 0,0,0,0
324,OJNdxc,OJNdxc : 0,0,0,0
325,TiMCLhjkQWrR,TiMCLhjkQWrR : 0,0,1,1
326,kykdh,kykdh : 0,0,0,0
327,ysMEA,ysMEA : 0,0,0,0
328,faAoD,faAoD : 0,0,0,0
329,QecFfJWghnjhEtP,QecFfJWghnjhEtP : 0,0,0,0
330,bLblLmAPZLi,bLblLmAPZLi : 3,3,1,1
331,gdSomsFISqSpZ,gdSomsFISqSpZ : 0,0,1,1
332,WRMmUhLMKpv,WRMmUhLMKpv : 0,0,0,0
333,AYHDCY,AYHDCY : 0,0,0,0
334,fIGwepl,fIGwepl : 1,1,1,1
335,ObeDz,ObeDz : 0,0,0,0
336,qKjkAMidPnWoA,qKjkAMidPnWoA : 1,1,1,1
337,sdyUI,sdyUI : 1,1,1,1
338,OlllrleMllll,OlllrleMllll : 0,0,0,0
339,ZyWcKrqdpuF,ZyWcKrqdpuF : 0,0,0,0
340,uPgOflr,uPgOflr : 0,0,0,0
341,GVCEQrkhU,GVCEQrkhU : 0,0,0,0
342,Ekllllllljl,Ekllllllljl : 0,0,0,0
343,lRNAKntPBwfUDyl,lRNAKntPBwfUDyl : 0,0,0,0
344,URMrlMBnLBPW,URMrlMBnLBPW : 0,0,0,0
345,MDNubpD,MDNubpD : 0,0,0,0
346,SINQr,"SINQr: 0
the: 0
word: 0",0,1,1
347,lnlllelllllZlll,"lnlllelllllZlll : 0
innovatIve : 2",0,0,0
348,dlIVtxkq,dlIVtxkq : 1,1,1,1
349,QYGRGXPVh,QYGRGXPVh : 0,0,0,0
350,vNORcpthBoxtc,vNORcpthBoxtc : 0,0,0,0
351,ZpEsuTJbZKigH,ZpEsuTJbZKigH : 0,0,1,1
352,OmgqDPhIjb,OmgqDPhIjb : 1,1,1,1
353,lyllllNlll,lyllllNlll : 0,0,0,0
354,rqZKyEH,rqZKyEH : 0,0,0,0
355,nRGwbNyvbq,nRGwbNyvbq : 0,0,0,0
356,UnpwgWNJDYAG,UnpwgWNJDYAG : 0,0,0,0
357,QsYeRqw,QsYeRqw : 0,0,0,0
358,lJXl,lJXl : 0,0,0,0
359,UHFLSFFDXQywWGo,UHFLSFFDXQywWGo : 0,0,0,0
360,mKYBv,mKYBv : 0,0,0,0
361,cqhkrDwoX,cqhkrDwoX : 0,0,0,0
362,IxoTmnxuRmm,IxoTmnxuRmm : 1,1,1,1
363,eIRCT,eIRCT : 1,1,1,1
364,iyZCZAGDW,iyZCZAGDW : 0,0,1,1
365,qwbIBBfhR,qwbIBBfhR : 1,1,1,1
366,wujFJPLKXLXbbn,"wujFJPLKXLXbbn : 0
the : 0
word : 0",0,0,0
367,mwmBmOmt,mwmBmOmt : 0,0,0,0
368,SWeDRgYKQPYr,SWeDRgYKQPYr : 0,0,0,0
369,LlZCWEFsRqXt,LlZCWEFsRqXt : 0,0,0,0
370,BkNBmKkvy,BkNBmKkvy : 0,0,0,0
371,YRqqOaCCpgPU,YRqqOaCCpgPU : 0,0,0,0
372,dCMglxPEr,dCMglxPEr : 0,0,0,0
373,QyJNPnIaZYoNFc,QyJNPnIaZYoNFc : 2,2,1,1
374,AODKgfsmK,AODKgfsmK : 0,0,0,0
375,WeHLzo,WeHLzo : 0,0,0,0
376,qaHJspCstFrXGJ,qaHJspCstFrXGJ : 0,0,0,0
377,BmmmmmmmQmmm,BmmmmmmmQmmm : 0,0,0,0
378,cMkZiNxprjxb,cMkZiNxprjxb : 1,1,1,1
379,mjmfmmmmmmmm,mjmfmmmmmmmm : 0,0,0,0
380,PJsduNRvud,PJsduNRvud : 0,0,0,0
381,dhWwduwlo,dhWwduwlo : 0,0,0,0
382,SOwXPY,SOwXPY : 0,0,0,0
383,ZHdaeG,ZHdaeG : 0,0,0,0
384,lYLfmWNwCptaAwF,lYLfmWNwCptaAwF : 0,0,0,0
385,hxeOQ,hxeOQ : 0,0,0,0
386,QWDVSZu,QWDVSZu : 0,0,0,0
387,pNGvGFSRPlsM,pNGvGFSRPlsM : 0,0,0,0
388,PuGrXmtcdVZnqbY,PuGrXmtcdVZnqbY : 0,0,0,0
389,FnJNg,FnJNg : 0,0,0,0
390,PVXHgS,PVXHgS : 0,0,0,0
391,Onsknl,Onsknl : 0,0,0,0
392,sAXNTTVdZTowTpe,sAXNTTVdZTowTpe : 0,0,0,0
393,RfVisPlFLrPs,RfVisPlFLrPs : 1,1,1,1
394,QEXeaPlpiUI,QEXeaPlpiUI : 2,2,2,2
395,xBmdiXrtIHeGf,xBmdiXrtIHeGf : 2,2,2,2
396,tbhKJGlB,tbhKJGlB : 0,0,0,0
397,abQNpilTY,abQNpilTY : 1,1,1,1
398,lfdBLnFOAVy,lfdBLnFOAVy : 0,0,0,0
399,nnnnnnnwinNnn,"Input: innovatIve
Output: innovatIve: 2

Input: nnnnnnnwinNnn
Output: nnnnnnnwinNnn: 1",2,1,1
