,all_data,gpt,counts,script,gpt_script
211,moving,moving : 1,1,1,1
212,what's,what's : 0,0,0,0
213,"""written","written : 1
following : 1
example : 0
format : 0",1,0,0
214,Richardson,Richardson : 1,1,0,0
215,virtually,virtually: 1,1,0,0
216,subjects,subjects: 0,0,0,0
217,like,"like : 1
the word is : good",1,0,0
218,tapestry,tapestry: 0,0,0,0
219,consisted,consisted: 1,1,0,0
220,believes,believes : 1,1,0,0
221,continues,continues : 1,1,0,0
222,evidence,evidence : 0,0,0,0
223,Joseph,Joseph : 1,1,0,0
224,drinks,drinks : 0,0,0,0
225,nation's,nation's : 1,1,0,0
226,duel,duel : 0,0,0,0
227,throes,throes : 0,0,0,0
228,alliteration,alliteration : 2,2,0,0
229,poisoned,poisoned : 1,1,0,0
230,Larry,Larry : 1,1,0,0
231,madness,madness : 1,1,0,0
232,Ophelia,Ophelia: 0,0,0,0
233,assuming,assuming : 1,1,1,1
234,time,time : 0,0,0,0
235,common,common : 1,1,0,0
236,include,"include : 1
following : 1
example : 0
format : 0",1,0,0
237,murder,murder: 1,1,0,0
238,soul,soul : 0,0,0,0
239,ghost,ghost : 1,1,1,1
240,Campbell's,Campbell's : 1,1,0,0
241,Gertrude's,Gertrude's : 1,1,1,1
242,ends,ends : 1,1,0,0
243,early,early : 1,1,0,0
244,presage,presage : 0,0,1,1
245,She,"She : 0
the : 0
word : 0",0,0,0
246,Poland,Poland: 0,0,0,0
247,luck,luck : 1,1,0,0
248,form,form : 1,1,0,0
249,extensions,extensions : 0,0,0,0
250,so,"so : 0
the : 0
word : 0",0,0,0
251,construction,construction : 1,1,0,0
252,vociferous,vociferous: 0,0,0,0
253,are,are : 0,0,0,0
254,played,played : 0,0,0,0
255,semi-Uncial,semi-Uncial : 0,0,0,0
256,Oral,Oral : 1,1,0,0
257,concept,concept : 1,1,0,0
258,hero,hero : 1,1,0,0
259,unpredicatable,unpredictable : 1,1,0,0
260,style,style : 1,1,0,0
261,some,"some : 0
word : 1
example : 0
format : 1",0,0,0
262,hypothesis,hypothesis : 1,1,0,0
263,resemblance,resemblance: 1,1,0,0
264,"formulaic""",formulaic: 1,1,0,0
265,through,through : 1,1,1,1
266,an,"an : 0
the : 0
word : 0",0,0,0
267,defined,defined : 1,1,0,0
268,closely,closely : 0,0,0,0
269,Late,Late : 0,0,0,0
270,Dehn,Dehn : 0,0,0,0
271,moment,moment : 0,0,0,0
272,back,back : 1,1,0,0
273,he,he : 0,0,0,0
274,what,"what : 0
the : 0
word : 0",0,0,0
275,written,"written : 1
following : 1
format : 1",1,0,0
276,After,After : 1,1,0,0
277,According,According : 1,1,1,1
278,change,change : 1,1,1,1
279,epics,epics : 0,0,0,0
280,"""a","a : 0
girl : 1
good : 1
great : 1
guitar : 1
goggles : 2
giraffe : 1
gorilla : 2
garden : 1
game : 1",0,0,0
281,to,to : 0,0,0,0
282,seen,seen : 0,0,0,0
283,father,father : 1,1,0,0
284,Old,Old : 1,1,0,0
285,His,His : 0,0,0,0
286,poetic,poetic: 1,1,0,0
287,onwards,onwards : 1,1,0,0
288,probity,probity : 0,0,0,0
289,warns,warns: 1,1,0,0
290,variation,variation : 1,1,0,0
291,down,down : 1,1,0,0
292,ending,ending : 1,1,1,1
293,often,often : 1,1,0,0
294,play,play : 0,0,0,0
295,Odyssey,Odyssey : 1,1,0,0
296,passed,passed : 0,0,0,0
297,scenes,scenes : 0,0,0,0
298,delay,delay : 1,1,0,0
299,at,at : 0,0,0,0
300,not,"not : 0
word : 1
following : 1
example : 0
format : 0",0,0,0
301,passages,passages : 1,1,1,1
302,formulas,formulas: 1,1,0,0
303,various,various : 1,1,0,0
304,cites,cites: 0,0,0,0
305,than,"than: 1
the: 0
word: 1",1,0,0
306,Completion,Completion : 1,1,0,0
307,a,"a : 0
the : 0
word : 0",0,0,0
308,prose,prose : 0,0,0,0
309,no,"no : 0
good : 1
great : 1
gorilla : 2
giggle : 2
guitar : 1",0,0,0
310,eagles,eagles: 1,1,1,1
311,rejects,rejects : 1,1,0,0
312,languages,languages : 1,1,2,2
313,"""beach",beach : 0,0,0,0
314,during,during : 1,1,1,1
315,contemplates,contemplates : 1,1,0,0
316,Greek,Greek : 1,1,1,1
317,plots,plots : 1,1,0,0
318,writing,writing : 1,1,1,1
319,four,four : 1,1,0,0
320,Journey,Journey: 1,1,0,0
321,paper,paper : 0,0,0,0
322,commentary,commentary : 1,1,0,0
323,dies,dies : 0,0,0,0
324,shown,"shown : 1
format : 1
example : 0
input : 0
answer : 0
word : 1",1,0,0
325,manuscripts,manuscripts : 0,0,0,0
326,how,how : 0,0,0,0
327,John,John : 0,0,0,0
328,between,between : 1,1,0,0
329,got,got : 1,1,1,1
330,death,death : 0,0,0,0
331,vicissitude,vicissitude : 0,0,0,0
332,Hamlet's,Hamlet's : 0,0,0,0
333,baggage,baggage : 2,2,3,3
334,remains,"remains : 1
following : 1
format : 1",1,0,0
335,completely,completely : 1,1,0,0
336,miniatures,miniatures : 1,1,0,0
337,13th,13th : 0,13,0,0
338,upon,upon : 0,0,0,0
339,attempting,attempting : 1,1,1,1
340,him,him : 0,0,0,0
341,battlements,battlements : 1,1,0,0
342,"beasts""",beasts: 0,0,0,0
343,group,group : 1,1,1,1
344,At,"At : 0
the : 0
word : 0",0,0,0
345,nature,nature : 0,0,0,0
346,circumstances,circumstances: 0,0,0,0
347,corrections,corrections: 2,2,0,0
348,beach,beach : 0,0,0,0
349,journey,journey : 1,1,0,0
350,King,King : 1,1,1,1
351,Latin,Latin : 0,0,0,0
352,sending,sending : 1,1,1,1
353,all,"all : 0
word : 1
following : 1
example : 0
format : 0",0,0,0
354,"""death",death : 1,1,0,0
355,sister,sister : 0,0,0,0
356,victory,victory : 1,1,0,0
357,argue,argue : 1,1,1,1
358,bear,bear : 0,0,0,0
359,in,"in : 0
the : 0
word : 0",0,0,0
360,addition,addition : 1,1,0,0
361,problem,problem : 1,1,0,0
362,violent,violent : 1,1,0,0
363,stabs,stabs: 0,0,0,0
364,local,local : 1,1,0,0
365,general,general : 1,1,1,1
366,mother's,mother's : 0,0,0,0
367,only,"only : 1
the : 0
word : 0",1,0,0
368,demonstrated,demonstrated : 1,1,0,0
369,school,school : 1,1,0,0
370,will,will : 1,1,0,0
371,rehearsal,rehearsal: 1,1,0,0
372,Norway,Norway: 0,0,0,0
373,Foley,Foley: 0,0,0,0
374,drowns,drowns: 0,0,0,0
375,avenge,avenge : 1,1,1,1
376,upset,upset : 1,1,0,0
377,returns,returns : 1,1,0,0
378,surviving,surviving : 1,1,1,1
379,procession,procession : 1,1,0,0
380,accompanied,accompanied : 1,1,0,0
381,wolves,wolves: 0,0,0,0
382,scold,scold : 1,1,0,0
383,farewell,farewell : 1,1,0,0
384,profession,profession : 1,1,0,0
385,extant,extant : 0,0,0,0
386,Crowne,Crowne : 0,0,0,0
387,tales,tales: 1,1,0,0
388,This,This : 0,0,0,0
389,Guildenstern,Guildenstern : 1,1,1,1
390,ancient,ancient : 0,0,0,0
391,for,"for : 0
example : 0
the : 0
word : 1",0,0,0
392,performance,performance : 1,1,0,0
393,had,had : 0,0,0,0
394,rapier,rapier: 0,0,0,0
395,tradition,tradition : 1,1,0,0
396,scholars,scholars: 1,1,0,0
397,Magoon,Magoon: 1,1,1,1
398,this:,this: 0,0,0,0
399,function,function : 1,1,0,0
