,all_data,gpt,counts,script,gpt_script
283,father,father : 1,1,0,0
284,Old,Old : 1,1,1,1
285,His,His : 0,0,0,0
286,poetic,poetic : 2,2,1,1
287,onwards,onwards : 1,1,1,1
288,probity,probity : 1,1,1,1
289,warns,warns : 0,0,0,0
290,variation,variation : 2,2,1,1
291,down,down : 1,1,1,1
292,ending,ending : 1,1,0,0
293,often,often : 1,1,1,1
294,play,play : 0,0,0,0
295,Odyssey,Odyssey : 2,2,1,1
296,passed,passed : 0,0,0,0
297,scenes,scenes : 0,0,0,0
298,delay,delay : 1,1,0,0
299,at,at : 0,0,0,0
300,not,"1. Hello : 1
2. World : 1
3. Python : 0
4. Programming : 2
5. Code : 1
6. Challenge : 2
7. Solution : 2
8. Output : 1
9. Input : 1
10. Keyboard : 2",1,1,1
301,passages,passages : 1,1,0,0
302,formulas,formulas : 2,2,1,1
303,various,various : 1,1,1,1
304,cites,cites : 0,0,0,0
305,than,than : 0,0,0,0
306,Completion,Completion : 2,2,2,2
307,a,a : 0,0,0,0
308,prose,prose : 1,1,1,1
309,no,no : 0,0,1,1
310,eagles,eagles : 1,1,0,0
311,rejects,rejects : 1,1,0,0
312,languages,languages : 2,2,0,0
313,"""beach",beach : 1,1,0,0
314,during,during : 0,0,0,0
315,contemplates,contemplates : 2,2,1,1
316,Greek,Greek : 0,0,0,0
317,plots,plots : 1,1,1,1
318,writing,writing : 1,1,0,0
319,four,four : 1,1,1,1
320,Journey,Journey : 1,1,1,1
321,paper,paper : 0,0,0,0
322,commentary,commentary : 2,2,1,1
323,dies,dies : 0,0,0,0
324,shown,shown : 1,1,1,1
325,manuscripts,manuscripts : 1,1,0,0
326,how,how : 1,1,1,1
327,John,John : 0,0,1,1
328,between,between : 2,2,0,0
329,got,got : 1,1,1,1
330,death,death : 1,1,0,0
331,vicissitude,vicissitude : 2,2,0,0
332,Hamlet's,Hamlet's : 0,0,0,0
333,baggage,baggage : 1,1,0,0
334,remains,remains : 1,1,0,0
335,completely,completely : 0,0,1,1
336,miniatures,miniatures : 1,1,0,0
337,13th,13th : 0,13,0,0
338,upon,upon : 1,1,1,1
339,attempting,attempting : 1,1,0,0
340,him,him: 0,0,0,0
341,battlements,battlements: 0,0,0,0
342,"beasts""",beasts : 0,0,0,0
343,group,group : 1,1,1,1
344,At,At : 0,0,0,0
345,nature,nature : 1,1,0,0
346,circumstances,circumstances : 2,2,0,0
347,corrections,corrections : 2,2,2,2
348,beach,beach : 1,1,0,0
349,journey,journey : 1,1,1,1
350,King,King : 1,1,0,0
351,Latin,Latin : 1,1,0,0
352,sending,sending : 1,1,0,0
353,all,all : 0,0,0,0
354,"""death",death : 1,1,0,0
355,sister,sister : 0,0,0,0
356,victory,victory : 1,1,1,1
357,argue,argue : 1,1,0,0
358,bear,bear : 0,0,0,0
359,in,in : 0,0,0,0
360,addition,addition : 2,2,1,1
361,problem,problem : 1,1,1,1
362,violent,violent : 0,0,1,1
363,stabs,stabs : 0,0,0,0
364,local,local : 1,1,1,1
365,general,general : 1,1,0,0
366,mother's,mother's : 1,1,1,1
367,only,only : 1,1,1,1
368,demonstrated,demonstrated : 1,1,1,1
369,school,school : 2,2,2,2
370,will,will : 0,0,0,0
371,rehearsal,rehearsal : 1,1,0,0
372,Norway,Norway : 1,1,1,1
373,Foley,Foley : 1,1,1,1
374,drowns,drowns : 0,0,1,1
375,avenge,avenge : 0,0,0,0
376,upset,upset : 0,0,0,0
377,returns,returns : 1,1,0,0
378,surviving,surviving : 2,2,0,0
379,procession,procession : 2,2,2,2
380,accompanied,accompanied : 2,2,1,1
381,wolves,wolves : 0,0,1,1
382,scold,scold : 1,1,1,1
383,farewell,farewell : 1,1,0,0
384,profession,profession : 0,0,2,2
385,extant,extant : 0,0,0,0
386,Crowne,Crowne : 1,1,1,1
387,tales,tales : 0,0,0,0
388,This,This : 0,0,0,0
389,Guildenstern,Guildenstern : 0,0,0,0
390,ancient,ancient : 1,1,0,0
391,for,"for : 1
the : 0
following : 2
word : 1
example : 2
format : 1
should : 1
be : 0
if : 0
input : 1
is : 0
output : 2",1,1,1
392,performance,performance : 2,2,1,1
393,had,had: 0,0,0,0
394,rapier,rapier : 0,0,0,0
395,tradition,tradition : 2,2,1,1
396,scholars,scholars : 1,1,1,1
397,Magoon,Magoon : 2,2,2,2
398,this:,this: 0,0,0,0
399,function,function : 2,2,1,1
