,all_data,gpt,counts,script,gpt_script
13,TeRSSSga,"""Tegars"" : 6; [t, e, g, a, r, s]",6,6,"['e', 'S', 'a', 'R', 'T', 'g']
"
14,fugEH,"""fugEH"" : 4; [f, u, g, e]",4,5,"['h', 'e', 'l', 'o']
"
15,aIaaaaLcaaaaaaha,"""aIaaaaLcaaaaaaha"" : 4; [a, i, l, c]",4,5,"['a', 'I', 'L', 'c', 'h']
"
16,usJTsg,"""usJTsg"" : 5; [u, s, j, t, g]",5,5,"['J', 'T', 's', 'g', 'u']
"
17,tqWFRuyAFNXoQj,"""tqWFRuyAFNXoQj"" : 12; [t, q, w, f, r, u, y, a, x, n, o, j]",12,12,"['e', 'c', 'a', 'o', 'p', 'r', 's', 'i', 'x', 'd', 'f', 't', 'g', 'u', 'l']
"
18,bZZzPWcgCxr,"""bZZzPWcgCxr"" : 8; [b, z, P, W, c, g, C, x]",8,8,"['i', 'g', 'f', 's', 'r', 'l', 'o', 'd', 'u', 'c', 'p', 'x', 't', 'e', 'a']
"
19,tyRUt,"""tyRUt"" : 4; [t, y, r, u]",4,4,"['t', 'y', 'R', 'U']
"
20,HlQbEUw,"""hLQbEUw"" : 6; [h, l, q, b, e, u]",6,7,"['H', 'E', 'l', 'w', 'U', 'Q', 'b']
"
21,kXRFxBSR,"""kXRFxBSR"" : 6; [k, x, r, f, b, s]",6,6,"['o', 'h', 'e', 'l']
"
22,axSytSL,"""aXsYtl"" : 6; [a, x, s, y, t, l]",6,6,"['h', 'e', 'l', 'o']
"
23,CqcPRTAePZ,"""CqcPRTAePZ"" : 9; [c, q, p, r, t, a, e, z]",9,8,"['q', 'Z', 'T', 'P', 'R', 'C', 'A', 'e', 'c']
"
24,sppydLPMTXCoLNC,"""sppydLPMTXCoLNC"" : 12; [s, p, y, d, l, m, t, x, c, o, n, a]",12,11,"['h', 'e', 'l', 'o']
"
25,AFPIAEx,"""Afpiex"" : 6; [a, f, p, i, e, x]",6,6,"['h', 'e', 'l', 'o']
"
26,hnQlxldeHrYFOp,"""hnlxdeyrfoqp"" : 13; [h, n, l, x, d, e, y, r, f, o, q, p]",13,12,"['o', 'l', 'e', 'h']
"
27,MQXGvKFOxZQS,"""MqXGvKFOxZS"" : 11; [m, q, x, g, v, k, f, o, z, s]",11,10,"['v', 'M', 'Q', 'x', 'G', 'F', 'S', 'X', 'O', 'K', 'Z']
"
28,tUlBdKjqD,"""tUlBdKjqD"" : 8; [t, u, l, b, d, k, j, q]",8,8,"['l', 'U', 'q', 't', 'j', 'd', 'K', 'B', 'D']
"
29,HySgRmqjpP,"""HysgrmqjpP"" : 9; [h, y, s, g, r, m, q, j, p]",9,9,"['R', 'S', 'q', 'y', 'j', 'H', 'p', 'm', 'P', 'g']
"
30,cPlcrxaMisF,"""cPlcrxaMisF"" : 10; [c, p, l, r, x, a, m, i, s, f]",10,10,"['h', 'e', 'l', 'o']
"
31,IwSZexYJ,"""IwSZexYJ"" : 8; [i, w, s, z, e, x, y, j]",8,8,"['I', 'e', 'J', 'x', 'Z', 'Y', 'S', 'w']
"
32,bxdumvd,"Input: bxdumvd
Output: ""bxdumv"" : 6; [b, x, d, u, m, v]",6,6,"['d', 'm', 'u', 'x', 'b', 'v']
"
33,WjJOHULtAHAdUz,"""wjohultaduz"" : 9; [w, j, o, h, u, l, t, a, d, z]",9,10,"['h', 'l', 'o', 'e']
"
34,LciAdsrxKbejy,"""LciAdsrxKbejy"" : 11; [l, c, i, a, d, s, r, x, k, b, e]",11,13,"['e', 'x', 'a', 'm', 'p', 'l']
"
35,zQojCvJrLf,"""zQojCvJrLf"" : 9; [z, q, o, j, c, v, r, l, f]",9,9,"['v', 'J', 'C', 'L', 'j', 'o', 'Q', 'z', 'f', 'r']
"
36,zrZTJPEEhFy,"""zrZTJPEEhFy"" : 9; [z, r, t, j, p, e, h, f, y]",9,9,"['s', 'u', 'p', 'e', 'r', 'c', 'a', 'l', 'i', 'f', 'g', 't', 'x', 'd', 'o']
"
37,vsBKViCyqSOHI,"""vsBKViCyqSOHI"" : 10; [v, s, b, k, i, c, y, q, o, h]",10,10,"['s', 'u', 'p', 'e', 'r', 'c', 'a', 'l', 'i', 'f', 'g', 't', 'x', 'd', 'o']
"
38,jWruBseYHdiztk,"""jWruBseYHdiztk"" : 12; [j, w, r, u, b, s, e, y, h, d, i, z]",12,14,"['j', 'r', 'd', 'B', 'k', 's', 'i', 'H', 'z', 'W', 'Y', 't', 'e', 'u']
"
39,aaaaaaamaaPaJk,"""aamjkp"" : 5; [a, m, j, k, p]",5,5,"['h', 'l', 'o', 'e']
"
40,PPlTYBqQD,"""PPlTYBqQD"" : 7; [p, l, t, y, b, q, d]",7,7,"['D', 'l', 'q', 'Q', 'Y', 'B', 'P', 'T']
"
41,xkHqOTUkAGOtPfk,"""xkHqOTUkAGOtPfk"" : 10; [x, k, h, q, o, t, u, a, g, p]",10,11,"['x', 'k', 'H', 'q', 'O', 'T', 'U', 'A', 'G', 't', 'P', 'f']
"
42,FAvlIpLBP,"""FAvlIpLB"" : 7; [f, a, v, l, i, p, b]",7,7,"['F', 'A', 'v', 'l', 'I', 'p', 'L', 'B', 'P']
"
43,HcfIao,"""HcfIao"" : 5; [h, c, f, i, a]",5,6,"['H', 'c', 'f', 'I', 'a', 'o']
"
44,lmyWlf,"""lmyWlf"" : 6; [l, m, y, w, f]",6,5,"['i', 'g', 'd', 'r', 'e', 'c', 'x', 'a', 'f', 'u', 'l', 'p', 'o', 's', 't']
"
45,xkSwLvqhii,"""xkSwLvqhii"" : 6; [x, k, s, w, l, v]",6,9,"['h', 'e', 'l', 'o']
"
46,DIDEcb,"""DIDEcb"" : 5; [d, i, e, c, b]",5,5,"['h', 'e', 'l', 'o']
"
47,SnzCoxYCTpiMsaw,"""SnzCoxYCTpiMsaw"" : 11; [s, n, z, c, o, x, y, t, p, i, m]",11,13,"['h', 'e', 'l', 'o']
"
48,fEnebWe,"""fEnebWe"" : 6; [f, e, n, b, w, E]",6,5,"['h', 'o', 'l', 'e']
"
49,dNApLsNGWruM,"""dnaplsgwrum"" : 11; [d, n, a, p, l, s, g, w, r, u, m]",11,11,"['h', 'e', 'l', 'o']
"
50,HXkZKCHQZv,"""HXkZKCHQZv"" : 7; [h, x, k, z, c, q, v]",7,7,"['H', 'Z', 'Q', 'X', 'K', 'k', 'v', 'C']
"
51,horKOaKHYZpgb,"""horkazygbp"" : 10; [h, o, r, k, a, z, y, g, b, p]",10,10,"['h', 'e', 'l', 'o']
"
52,FCCQi,"""FCCQi"" : 3; [f, c, q]",3,4,"['h', 'e', 'l', 'o']
"
53,BgJKmczZiNiT,"""BgJKmczZiNiT"" : 9; [b, g, j, k, m, c, z, i, t]",9,10,"['e', 'h', 'l', 'o']
"
54,ABlRcsIVq,"""ABlRcsIVq"" : 9; [a, b, l, r, c, s, i, v, q]",9,9,"['A', 'B', 'l', 'R', 'c', 's', 'I', 'V', 'q']
"
55,VIgDiMAByqnI,"""VIgDiMAByqnI"" : 10; [v, i, g, d, m, a, b, y, q, n]",10,10,"['h', 'e', 'l', 'o']
"
56,bqbbbbbbyb,"""bqy"" : 3; [b, q, y]",3,3,"['m', 'i', 's', 'p']
"
57,wGsrKvAc,"""wGsrKvAc"" : 8; [w, g, s, r, k, v, a, c]",8,8,"['r', 's', 'A', 'c', 'G', 'w', 'K', 'v']
"
58,jfAeUVyBAElhh,"""jfAeUVyBAElhh"" : 9; [j, f, a, e, u, v, y, b, l]",9,10,"['V', 'f', 'A', 'y', 'B', 'E', 'h', 'l', 'e', 'U', 'j']
"
59,yhKjZGF,"""yhKjZGF"" : 7; [y, h, k, j, z, g, f]",7,7,"['h', 'e', 'l', 'o']
"
60,bGXPUXmVSv,"""bGXPUXmVSv"" : 7; [b, g, x, p, u, m, v]",7,8,"['l', 'e', 'p', 'g', 'f', 'r', 's', 'u', 'o', 'c', 'd', 'x', 'i', 't', 'a']
"
61,bcInKb,"""BcInKb"" : 4; [b, c, i, n]",4,5,"['b', 'c', 'I', 'n', 'K']
"
62,mbbbrbbbbbbb,"""mbbr"" : 2; [m, b, r]",2,3,"['b', 'm', 'r']
"
63,QvqmyRCqooojXjE,"""QvqmyRCqooojXjE"" : 9; [q, v, m, y, r, c, o, j, x]",9,10,"['t', 'f', 'x', 'o', 'p', 'a', 'i', 'e', 'c', 'r', 's', 'g', 'l', 'u', 'd']
"
64,XyZLMNReNBc,"""XyZLMNReNBc"" : 10; [x, y, z, l, m, n, r, e, b, c]",10,10,"['d', 'c', 'a', 'g', 'r', 'o', 'p', 'f', 't', 'i', 'l', 's', 'e', 'u', 'x']
"
65,DxRbITcun,"""DxRbITcun"" : 8; [d, x, r, b, i, t, c, u, n]",8,9,"['h', 'e', 'l', 'o']
"
66,bbbbbbbbmbBbb,"""bmb"" : 2; [b, m]",2,2,"['m', 'B', 'b']
"
67,HRBdIbG,"""HRBdIbG"" : 5; [h, r, b, d, i]",5,6,"['H', 'R', 'B', 'd', 'I', 'b', 'G']
"
68,hGPCbFgLeMyPl,"""hGPCbFgLeMyPl"" : 12; [h, g, p, c, b, f, l, e, m, y, P, L]",12,10,"['F', 'P', 'C', 'G', 'e', 'g', 'b', 'L', 'M', 'y', 'h', 'l']
"
69,krXPjBUNzOzhIH,"""krxpjbunzohi"" : 11; [k, r, x, p, j, b, u, n, z, o, h]",11,12,"['P', 'r', 'N', 'X', 'U', 'H', 'j', 'k', 'B', 'z', 'h', 'O', 'I']
"
70,nFBALdcBF,"""nFBALdcBF"" : 6; [n, F, B, A, L, d]",6,7,"['n', 'F', 'B', 'A', 'L', 'd', 'c']
"
71,aPnycHoFeAQ,"""acefhnoqpy"" : 10; [a, c, e, f, h, n, o, p, q, y]",10,10,"['a', 'P', 'n', 'y', 'c', 'H', 'o', 'F', 'e', 'A', 'Q']
"
72,tkcNTmEnQ,"""tkcNTmEnQ"" : 7; [t, k, c, n, m, e, q]",7,7,"['s', 'u', 'p', 'e', 'r', 'c', 'a', 'l', 'i', 'f', 'g', 't', 'x', 'd', 'o']
"
73,hlnDSyCXsPDaxdv,"hlnDSyCXsPDaxdv : 11; [h, l, n, d, s, y, c, x, p, a, v]",11,11,"['h', 'e', 'l', 'o']
"
74,ZtqAgYH,"""ZtqAgYH"" : 7; [z, t, q, a, g, y, h]",7,7,"['Z', 't', 'q', 'A', 'g', 'Y', 'H']
"
75,DmsRYVKaPj,"""dmsryvkapj"" : 10; [d, m, s, r, y, v, k, a, p, j]",10,10,"['Y', 'R', 'a', 'm', 'V', 'D', 'P', 'j', 'K', 's']
"
76,VAlURUez,"""VAlURUez"" : 6; [v, a, l, u, r, e]",6,7,"['s', 'u', 'p', 'e', 'r', 'c', 'a', 'l', 'i', 'f', 'g', 't', 'x', 'd', 'o']
"
77,tQcuLOcV,"""tQcuLOcV"" : 7; [t, q, c, u, l, o, v]",7,7,"['t', 'Q', 'c', 'u', 'L', 'O', 'V']
"
78,oUXomfzwA,"""oUXmfzwA"" : 8; [o, u, x, m, f, z, w, a]",8,8,"['U', 'A', 'o', 'w', 'f', 'm', 'z', 'X']
"
79,TyAcuEZcHcZ,"""TyAcuEZcHcZ"" : 7; [t, y, a, c, u, e, h]",7,8,"['T', 'H', 'A', 'Z', 'c', 'E', 'y', 'u']
"
80,VDTCxWNTJyM,"""VDTCxWNTJyM"" : 11; [v, d, t, c, x, w, n, j, y, m]",11,10,"['D', 'W', 'V', 'C', 'y', 'T', 'M', 'x', 'N', 'J']
"
81,jpkLkLfBLzPLb,"""jpkLkLfBLzPLb"" : 8; [j, p, k, l, f, b, z, P]",8,7,"['P', 'L', 'k', 'j', 'p', 'b', 'f', 'z', 'B']
"
82,bbbqFbtR,"""bbbqFbtR"" : 5; [b, q, f, t, r]",5,5,"['h', 'e', 'l', 'o']
"
83,RJIDhM,"""RJIDhM"" : 5; [r, j, i, d, h]",5,6,"['J', 'R', 'D', 'M', 'I', 'h']
"
84,prcHlVY,"""prcHlVY"" : 6; [p, r, c, h, l, v]",6,7,"['c', 'H', 'l', 'r', 'p', 'V', 'Y']
"
85,OyWYfThopwZJk,"""OyWYfThopwZJk"" : 11; [o, y, w, f, t, h, p, z, j, k]",11,10,"['J', 'Z', 'w', 'h', 'f', 'O', 'y', 'o', 'p', 'T', 'W', 'k', 'Y']
"
86,hSCtCzQSNnuuvju,"""hSCtCzQSNnuuvju"" : 9; [h, s, c, t, z, q, n, u, v]",9,10,"['s', 'u', 'p', 'e', 'r', 'c', 'a', 'l', 'i', 'f', 'g', 't', 'x', 'd', 'o']
"
87,bbbbbbywbbbBb,"Input: bbbbbbywbbbBb
Output: ""bywB"" : 4; [b, y, w, B]",4,3,"['b', 'y', 'w', 'B']
"
88,GPruBCESFVEx,"""GPrubcesfxE"" : 10; [g, p, r, u, b, c, e, s, f, x]",10,11,"['V', 'r', 'E', 'x', 'S', 'u', 'F', 'P', 'G', 'B', 'C']
"
89,KbbbbbUb,"""kbu"" : 3; [k, b, u]",3,3,"['K', 'b', 'U']
"
90,bbUbbbbbbibb,"""bbUbbbbbbibb"" : 3; [b, u, i]",3,3,"['u', 'p', 'r', 'o', 'e', 'x', 'f', 'd', 's', 'l', 'c', 'a', 'g', 't', 'i']
"
91,GWeqMsfzheypKMy,"""GWeqMsfzheypKMy"" : 14; [g, w, e, q, m, s, f, z, h, y, p, k, d, a]",14,12,"['z', 'G', 'q', 'K', 'M', 'y', 'p', 'e', 'f', 's', 'W', 'h']
"
92,fnbbbZZbbb,"""fNbZ"" : 4; [f, n, b, z]",4,4,"['b', 'n', 'f', 'Z']
"
93,CcUNiyXeekooLoH,"""cCUniYxekoloH"" : 10; [c, u, n, i, y, x, e, k, o, l]",10,11,"['a', 'r', 'l', 'd', 'g', 'i', 'p', 'c', 't', 'u', 'f', 's', 'x', 'e', 'o']
"
94,JLFAWtuUrMo,"""JLFAWtuUrMo"" : 9; [j, l, f, a, w, t, u, r, m]",9,10,"['s', 'u', 'p', 'e', 'r', 'c', 'a', 'l', 'i', 'f', 'g', 't', 'x', 'd', 'o']
"
95,YcMYPiSmmnM,"""YcMYPiSmmnM"" : 7; [y, c, m, p, i, s, n]",7,7,"['c', 'i', 'Y', 'P', 'n', 'S', 'm', 'M']
"
96,mCqgLqe,"""mCqgLqe"" : 5; [m, c, q, g, l]",5,6,"['q', 'm', 'C', 'L', 'g', 'e']
"
97,eMMyqM,"""eMMyqM"" : 4; [e, m, y, q]",4,4,"['e', 'y', 'm', 'q']
"
98,LfAJtuq,"""LfAJtuq"" : 7; [l, f, a, j, t, u, q]",7,7,"['h', 'e', 'l', 'o']
"
99,AetCHhTyZdlJcCJ,"""AetCHhTyZdlJcCJ"" : 11; [a, e, t, c, h, y, z, d, l, j, C]",11,10,"['t', 'J', 'A', 'H', 'c', 'l', 'e', 'd', 'C', 'T', 'Z', 'y', 'h']
"
100,uiYBSnfcMpUBTzw,"""uiYBSnfcMpUBTzw"" : 14; [u, i, y, b, s, n, f, c, m, p, t, z, w]",14,13,"['l', 'h', 'o', 'e']
"
101,ykMHGjczXPGX,"""ykMHGjczXPGX"" : 10; [y, k, m, h, g, j, c, z, x, p]",10,10,"['M', 'G', 'P', 'H', 'c', 'k', 'X', 'j', 'y', 'z']
"
102,HWGIrSero,"""HWGIrSero"" : 8; [h, w, g, i, r, s, e, o]",8,8,"['m', 'i', 's', 'p']
"
103,PPDoLlTKTB,"""PDoLlTKB"" : 7; [P, D, o, L, l, T, K]",7,7,"['s', 'u', 'p', 'e', 'r', 'c', 'a', 'l', 'i', 'f', 'g', 't', 'x', 'd', 'o']
"
104,kWocvGNjwZl,"""kWocvGNjwZl"" : 10; [k, w, o, c, v, G, N, j, z, l]",10,10,"['l', 'g', 'u', 'i', 't', 'x', 'f', 'd', 'a', 'e', 's', 'c', 'p', 'o', 'r']
"
105,RmcoVeAXqgll,"""RmcoVeAXqgll"" : 9; [r, m, c, o, v, e, a, x, q]",9,11,"['h', 'e', 'l', 'o', ' ', 'w', 'r', 'd']
"
106,MccccccicccC,"""MccccccicccC"" : 3; [m, c, i]",3,3,"['i', 'c', 'm']
"
107,qpxEmHk,"""qpxEmHk"" : 7; [q, p, x, e, m, h, k]",7,7,"['k', 'H', 'x', 'm', 'p', 'E', 'q']
"
108,GybrMykpaNXhbg,"""GybrMykpaNXhbg"" : 11; [g, y, b, r, m, k, p, a, n, x, h]",11,11,"['h', 'e', 'l', 'o']
"
109,aReviXbeKxTcjW,"""aReviXbeKxTcjW"" : 11; [a, r, e, v, i, x, b, K, T, c, j]",11,12,"['K', 'a', 'i', 'W', 'e', 'T', 'X', 'c', 'j', 'b', 'v', 'R', 'x']
"
110,xeQkzDDiixVUMFw,"""xekzdixvumfwQD"" : 13; [x, e, k, z, d, i, v, u, m, f, w, Q, D]",13,12,"['h', 'e', 'l', 'o']
"
111,FoVcrPAdHhSEO,"""FoVcrPAdHhSEO"" : 11; [f, o, v, c, r, p, a, d, h, e, s]",11,11,"['h', 'P', 'H', 'A', 'O', 'c', 'S', 'd', 'V', 'F', 'o', 'r', 'E']
"
112,hAiaIu,"""hAiaIu"" : 4; [h, a, i, u]",4,4,"['u', 'i', 'h', 'a']
"
113,CTMNoyEDSTrNSCa,"""CTMNoyEDSTrNSCa"" : 11; [C, T, M, N, o, y, E, D, S, r, a]",11,11,"['h', 'e', 'l', 'o']
"
114,wlWGMuBHULett,"wlmugbhuet : 9; [w, l, m, u, g, b, h, e, t]",9,9,"['G', 'W', 'L', 'B', 'e', 'M', 'H', 't', 'l', 'w', 'u', 'U']
"
115,gHJStd,"""gHJStd"" : 6; [g, h, j, s, t, d]",6,6,"['g', 'h', 'j', 's', 't', 'd']
"
116,mtGDCNeh,"""mtGDCNeh"" : 8; [m, t, g, d, c, n, e, h]",8,8,"['N', 'G', 'e', 'h', 't', 'C', 'm', 'D']
"
117,jxDuueiFhaqXbKN,"""jxDuueiFhaqXbKN"" : 11; [j, x, d, u, e, i, f, h, a, q, b]",11,13,"['x', 'q', 'e', 'K', 'i', 'D', 'a', 'h', 'F', 'N', 'u', 'b', 'X', 'j']
"
118,fGLzNhXq,"""fGLzNhXq"" : 7; [f, g, l, z, n, h, x]",7,8,"['f', 'N', 'L', 'h', 'X', 'q', 'G', 'z']
"
119,wxYgCjcXKWS,"""wxygcjkS"" : 8; [w, x, y, g, c, j, k, S]",8,8,"['w', 'x', 'Y', 'g', 'C', 'j', 'c', 'X', 'K', 'W', 'S']
"
120,DHPemubcvmVJpj,"""DHPemubcvmVJpj"" : 12; [d, h, p, e, m, u, b, c, v, j]",12,10,"['h', 'e', 'l', 'o']
"
121,SVHzlNS,"""SVHzlNS"" : 7; [s, v, h, z, l, n, s]",7,6,"['S', 'V', 'H', 'z', 'l', 'N']
"
122,aKtxegDXQWml,"""aKtxegDXQWml"" : 10; [a, k, t, x, e, g, d, q, w, m]",10,11,"['a', 'K', 't', 'x', 'e', 'g', 'D', 'X', 'Q', 'W', 'm', 'l']
"
123,oVRkZt,"Input: oVRkZt
Output: ""oVRkZt"" : 6; [o, V, R, k, Z, t]",6,6,"['t', 'Z', 'o', 'k', 'R', 'V']
"
124,upfHCOD,"""upfHCOD"" : 6; [u, p, f, h, c, o]",6,7,"['u', 'C', 'f', 'O', 'D', 'p', 'H']
"
125,qIXtdBlFhHlTjoF,"""qIXtdBlFhHlTjoF"" : 10; [q, i, x, t, d, b, l, F, h, j]",10,11,"['m', 'i', 's', 'p']
"
126,dccW,"""dccW"" : 3; [d, c, w]",3,3,"['c', 'd', 'W']
"
127,gjDnVVPdJa,"""gjDnVVPdJa"" : 7; [g, j, d, n, v, p, a]",7,7,"['s', 'u', 'p', 'e', 'r', 'c', 'a', 'l', 'i', 'f', 'g', 't', 'x', 'd', 'o']
"
128,cjcsccccNcc,"""cjsn"" : 4; [c, j, s, n]",4,4,"['s', 'N', 'c', 'j']
"
129,NBvWNAEwgoSmO,"""NBvWNAEwgoSmO"" : 10; [n, b, v, w, a, e, g, o, s, m]",10,10,"['O', 'g', 'v', 'W', 'm', 'o', 'E', 'w', 'B', 'A', 'S', 'N']
"
130,vUZNtgawt,"""vUZNtgawt"" : 8; [v, u, z, n, t, g, a, w]",8,8,"['v', 'U', 'Z', 'N', 't', 'g', 'a', 'w']
"
131,TdnAUOeXhL,"""TdnAUOeXhL"" : 10; [t, d, n, a, u, o, e, x, h, l]",10,10,"['L', 'O', 'h', 'U', 'e', 'X', 'T', 'A', 'd', 'n']
"
132,yhfeclml,"""yhfeclm"" : 7; [y, h, f, e, c, l, m]",7,7,"['h', 'y', 'l', 'f', 'm', 'e', 'c']
"
133,cWcccdcc,"""cWcd"" : 3; [c, w, d]",3,3,"['d', 'W', 'c']
"
134,dzbUhLUcTnOvf,"""dzbUhLUcTnOvf"" : 12; [d, z, b, u, h, l, c, t, n, o, v, f]",12,12,"['h', 'e', 'l', 'o']
"
135,wFBoBWXSwWkQ,"""wFBoBWXSwWkQ"" : 6; [w, f, b, o, x, k]",6,8,"['Q', 'X', 'F', 'w', 'o', 'B', 'k', 'S', 'W']
"
136,RYEoJJFQvRKm,"""RYEoJJFQvRKm"" : 10; [r, y, e, o, j, f, q, v, k, m]",10,10,"['F', 'E', 'J', 'Q', 'o', 'R', 'v', 'm', 'K', 'Y']
"
137,VytzDEzTbyLGFm,"""VytzDEzTbyLGFm"" : 12; [v, y, t, z, d, e, b, l, g, f, m]",12,11,"['h', 'e', 'l', 'o']
"
138,ToaBFoXCQKYKP,"""ToaBFoXCQKYKP"" : 10; [t, o, a, b, f, x, c, q, k, y]",10,11,"['B', 'F', 'T', 'o', 'P', 'K', 'X', 'a', 'C', 'Q', 'Y']
"
139,xeNCTGoV,"""xenctgov"" : 7; [x, e, n, c, t, g, o]",7,8,"['T', 'x', 'C', 'e', 'V', 'N', 'G', 'o']
"
140,ZFTCrGwEKf,"""ZFTCrGwEKf"" : 9; [z, f, t, c, r, g, w, e, k]",9,9,"['s', 'u', 'p', 'e', 'r', 'c', 'a', 'l', 'i', 'f', 'g', 't', 'x', 'd', 'o']
"
141,PEtaxDrMMDw,"""PETAXDRMWD"" : 8; [P, E, T, A, X, D, R, M]",8,9,"['x', 'E', 'M', 'w', 'P', 'D', 't', 'a', 'r']
"
142,GbfrjBu,"""GbfrjBu"" : 6; [g, b, f, r, j, u]",6,6,"['h', 'e', 'l', 'o']
"
143,rPceccc,"""rPceccc"" : 4; [r, P, c, e]",4,4,"['r', 'P', 'c', 'e']
"
144,ccXcMcHccccN,"""cXmHn"" : 4; [c, x, m, h]",4,5,"['s', 'u', 'p', 'e', 'r', 'c', 'a', 'l', 'i', 'f', 'g', 't', 'x', 'd', 'o']
"
145,cccJcVcRccccccc,"""cJVR"" : 4; [c, J, V, R]",4,4,"['V', 'R', 'J', 'c']
"
146,OnTUenm,"""onuetm"" : 6; [o, n, u, e, t, m]",6,6,"['r', 'i', 'p', 'x', 'a', 't', 'g', 'u', 'c', 'o', 's', 'l', 'f', 'd', 'e']
"
147,wFxtv,"""wFxtv"" : 5; [w, f, x, t, v]",5,5,"['r', 'p', 'g', 'x', 'o', 'u', 'f', 'a', 'd', 'e', 'l', 'c', 't', 'i', 's']
"
148,SaKiWPycI,"""Sakiwpyci"" : 9; [s, a, k, i, w, p, y, c]",9,8,"['K', 'I', 'i', 'a', 'W', 'y', 'c', 'P', 'S']
"
149,hDcccucccc,"""hDcccucccc"" : 4; [h, d, c, u]",4,4,"['c', 'D', 'h', 'u']
"
150,DFaiASBKvf,"""DFaiASBKvf"" : 9; [d, f, a, i, s, b, k, v,]",9,8,"['s', 'u', 'p', 'e', 'r', 'c', 'a', 'l', 'i', 'f', 'g', 't', 'x', 'd', 'o']
"
151,tYjrYrisgr,"""tYjrYrisgr"" : 7; [t, y, j, r, i, s, g]",7,7,"['Y', 'i', 't', 'r', 'g', 's', 'j']
"
152,rObYzMOaenmKI,"""rObYzMOaenmKI"" : 11; [r, o, b, y, z, m, a, e, n, k, i]",11,11,"['r', 'O', 'b', 'Y', 'z', 'M', 'a', 'e', 'n', 'm', 'K', 'I']
"
153,aBxDS,"""aBxDS"" : 4; [a, b, x, d, s]",4,5,"['a', 'b', 'x', 'd', 's']
"
154,ppmShCDR,"""ppmShCDR"" : 6; [p, m, s, h, c, d]",6,7,"['p', 'm', 'S', 'h', 'C', 'D', 'R']
"
155,Catrli,"""CatriL"" : 6; [c, a, t, r, i, l]",6,6,"['t', 'C', 'l', 'i', 'r', 'a']
"
156,NlqcJDpaoLpFYR,"""nlqcdpaofyr"" : 11; [n, l, q, c, d, p, a, o, f, y, r]",11,12,"['p', 'c', 't', 'd', 'u', 's', 'o', 'r', 'g', 'l', 'e', 'x', 'f', 'a', 'i']
"
157,qDvfsblaaeuf,"""qDvfsblaaeuf"" : 9; [q, d, v, f, s, b, l, a, e]",9,10,"['q', 'l', 'a', 's', 'f', 'v', 'b', 'D', 'u', 'e']
"
158,sJPHAk,"""sJPHAk"" : 6; [s, j, p, h, a, k]",6,6,"['k', 'A', 'H', 's', 'P', 'J']
"
159,OTHCcWPwUPvZ,"""OTHCcWPwUPvZ"" : 9; [O, T, H, C, W, P, U, V, Z]",9,9,"['O', 'T', 'H', 'C', 'c', 'W', 'P', 'w', 'U', 'v', 'Z']
"
160,dNcd,"""dNcd"" : 3; [d, n, c]",3,3,"['s', 'u', 'p', 'e', 'r', 'c', 'a', 'l', 'i', 'f', 'g', 't', 'x', 'd', 'o']
"
